"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
61,2284,"ЗАО ГСАО ""Плато""",Москва,6197227.63861,0,0,0,0,0,6197227.63861,573530,572330,0,0,1200,5623697.63861,5249997.63861,4350,0,0,0,74894.39837,0,0,5149424.57177,21328.66847,373700,6000,6000,0,0,0,0,0,0,337700,30000,0,0,0,0,0,0,0,0,0
62,1675,Либерти Страхование (АО),Санкт-Петербург,13461833059.0739,2904753.77806,0,0,0,0,1272478859.07394,830593814.57876,128994048.78449,0,0,701599765.79427,441885044.49518,397714770.18584,47618489.4847,17640,0,1911270.32793,6924742.45563,0,0,118370606.7979,222872021.11968,35510774.06661,4388312.95322,4388312.95322,0,0,0,6823987.50734,2400,2489371.3,21372266.79742,434435.50863,2312383.61243,6347116.6303,0,0,0,12189354200,3335000,12186019200,0
63,4349,"НКО ""МОВС""",Санкт-Петербург,6528840.42261,0,0,0,0,0,6528840.42261,0,0,0,0,0,6528840.42261,0,0,0,0,0,0,0,0,0,0,6528840.42261,0,0,0,0,0,0,0,0,0,6528840.42261,0,0,0,0,0,0,0,0,0
64,4314,"НКО ""ПОВС застройщиков""",Москва,220458144.80053,0,0,0,0,0,220458144.80053,0,0,0,0,0,220458144.80053,0,0,0,0,0,0,0,0,0,0,220458144.80053,0,0,0,0,0,0,0,0,0,220458144.80053,0,0,0,0,0,0,0,0,0
65,4301,НКО НОВС,Камышин,2616597.07103,0,0,0,0,0,2616597.07103,0,0,0,0,0,2616597.07103,0,0,0,0,0,0,0,0,0,0,2220554.68701,0,0,0,0,0,0,0,0,0,2220554.68701,0,396042.38402,0,0,0,0,0,0,0
66,4202,"НКО ОВС ""Саклау""",Казань,2249853.954,0,0,0,0,0,2249853.954,0,0,0,0,0,2249853.954,13179.954,0,0,0,0,0,0,0,0,13179.954,2236674,0,0,0,0,0,0,0,0,2236674,0,0,0,0,0,0,0,0,0,0
67,4169,"НКО ПОВС ""ГарантИнвест""",Москва,3500,0,0,0,0,0,3500,0,0,0,0,0,3500,3500,0,0,0,0,0,0,0,3000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,609183.119,0,0,0,0,0,609183.119,0,0,0,0,0,609183.119,609183.119,6842.499,0,0,0,0,0,0,596896.62,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1207383.44886,0,0,0,0,0,1207383.44886,0,0,0,0,0,1207383.44886,97383.44886,17680,0,0,0,0,0,0,79703.44886,0,1010000,0,0,0,0,0,0,0,100000,310000,600000,0,100000,0,0,0,0,0,0,0
70,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,2781366.75849,0,0,0,0,0,2781366.75849,0,0,0,0,0,2781366.75849,0,0,0,0,0,0,0,0,0,0,2780866.75849,0,0,0,0,0,0,0,0,0,2780866.75849,0,500,0,0,0,0,0,0,0
71,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,1113496.387,0,0,0,0,0,1113496.387,0,0,0,0,0,1113496.387,1113496.387,61280.811,0,0,0,0,0,0,1019455.576,32760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1298,"ОАО ""Капитал Страхование""",Когалым,26394489540.1553,5834464.877,0,0,0,0,4796097852.15528,277297549.05487,107963871.11,0,0,169333677.94487,4518800303.10041,3018847429.72757,6422274.14518,618433.0525,1231088.47596,19276608.53782,28442487.26025,0,0,2954248149.94178,8608388.31408,1181088710.55394,1920136.503,1920136.503,0,0,1023145.65,886743306.748,110725546.05994,281777,180394798.593,0,318845289.54177,18873.27713,0,0,0,21598391688,52685000,21545706688,0
73,2708,"ОАО ""ЧСК""",Москва,142961076127.966,0,0,0,0,0,174113009.84557,164379554.89428,89066258.38428,0,0,75313296.51,9733454.95129,3507138.91007,14182.573,0,278145,17528,23544.36745,0,0,3127150.76962,46588.2,4491869.94122,19800,19800,0,0,565122,162979,1898916.37858,1000,1844052.56264,0,0,1734446.1,28168454.12036,28168454.12036,0,142758794664,48025000,142710769664,0
74,0436,"ООО  ""АМТ Страхование""",Москва,22995664.18297,1057469.8,0,0,0,0,22995664.18297,350336.4028,350336.4028,0,0,0,22645327.78017,2369533.07545,0,0,0,2264175.972,103.51225,0,0,105253.5912,0,20275794.70472,0,0,0,0,0,20267794.70472,0,3000,5000,0,0,0,0,0,0,0,0,0,0
75,1083,"ООО  ""Зетта Страхование""",Москва,263978353187.331,87004188.66594,0,0,0,0,1152250307.3308,430516613.57066,127856850.29626,0,0,302659763.2744,721733693.76014,586812356.37808,67420106.65237,295811.05,0,0,3827366.26821,221237.03518,0,203882295.85531,311165539.51701,113269254.52828,1818852.025,1818852.025,0,0,0,0,1061101.58933,5231621.94848,102453552.74774,2704126.21773,156037.0134,21496045.84038,0,0,0,262826102880,45820000,262780282880,0
76,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,163061765.11424,0,0,0,0,0,163061765.11424,65796609.46792,45902989.46792,0,0,19893620,97265155.64632,97181475.64632,14398566.7107,0,0,0,323810.2939,0,0,79019712.33066,3439386.31106,79680,5750,5750,0,0,23880,0,0,16700,33350,0,0,4000,0,0,0,0,0,0,0
77,3828,"ООО  СК ""Альянс Жизнь""",Москва,2976101654.60406,297204249.55649,117030778.82301,117030010.31348,44554860.28184,768.50953,2859070875.78105,2859070875.78105,166608689.9553,0,0,2692462185.82575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,4240025453.39109,0,3772821741.61025,3772821741.61025,3443624702.88795,0,467203711.78084,467203711.78084,337381207.48,0,0,129822504.30084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2496,"ООО ""Абсолют Страхование""     ",Москва,72774784626.1273,46239580.098,0,0,0,0,1232281576.12728,213354555.93239,127846365.14073,2380000,0,85508190.79166,1018927020.19489,788705886.75649,13653090.87806,0,0,35900320.61725,92291615.74765,0,0,522929940.2875,123930919.22603,192666959.88564,2351697.6594,2351697.6594,0,1735811.86,0,43038306.414,0,47609649.801,39253795.75408,58677698.39716,34268411.75374,3285761.79902,0,0,0,71542503050,6215000,71536288050,0
80,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,112135019.66966,538388.8685,0,0,0,0,112135019.66966,101960578.5826,2416267,0,0,99544311.5826,10174441.08706,5716631.35306,743081.697,0,0,2660.47112,189183.36003,0,0,4062694.58744,719011.23747,4439907.299,2120500,2120500,0,0,0,5000,0,12104.8,2223302.499,79000,0,17902.435,0,0,0,0,0,0,0
81,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,193741400.02,0,0,0,0,0,193741400.02,44452910.194,43665721.079,0,0,787189.115,149288489.826,126504667.776,943013.155,0,4507613.988,3240,33529.637,521612.793,0,28283797.898,92211860.305,22688132.433,3500,3500,0,0,18723010.4,36000,0,473000,3452622.033,0,0,95689.617,0,0,0,0,0,0,0
82,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,596674224.8506,1785486.56067,560457856.14652,560456565.35043,0,1290.79609,36216368.70408,36216368.70408,18712567.07905,0,0,17503801.62503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,545086741.71313,0,0,0,0,0,545086741.71313,0,0,0,0,0,545086741.71313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545086741.71313,0,0,0,0,0,0,0,0
84,3487,"ООО ""БИН Страхование""",Москва,30608529.64917,0,0,0,0,0,30608529.64917,13200713.85903,12910206.76078,0,0,290507.09825,17407815.79014,9730700.49396,14040,0,0,0,204.25222,0,0,6952851.15471,2763605.08703,3102396.10223,21800,21800,0,0,0,0,0,0,998120.12625,2082475.97598,0,4574719.19395,0,0,0,0,0,0,0
85,3799,"ООО ""БСД""",Москва,341603983.22834,0,0,0,0,0,341603983.22834,11257339.80517,767925.00617,0,0,10489414.799,330346643.42317,117966633.55438,475749.189,0,0,0,535730.78775,0,0,115502833.65408,1452319.92355,189944424.23594,325000,325000,0,0,0,0,0,5000,167543705.34727,22070718.88867,22435585.63285,0,0,0,0,0,0,0,0
86,3826,"ООО ""Вита-страхование""",Сургут,2163922.16564,0,598745.22994,598424.82994,20508.84219,320.4,1565176.9357,1565176.9357,342940.9357,0,0,1222236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3866,"ООО ""ВСК-Линия жизни""",Москва,711889204.84348,130330.13786,66704365.12837,66699609.12837,0,4756,645184839.71511,645184839.71511,645184839.71511,0,138557724.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3978,"ООО ""ВСК-Милосердие""",Москва,35245500,0,0,0,0,0,35245500,35245500,0,0,0,35245500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3535,"ООО ""ИНКОР Страхование""",Дмитров,220289514.89484,0,0,0,0,0,220289514.89484,14063749.25409,14008590.63907,0,0,55158.61502,206225765.64075,177884269.62449,2118116.93834,0,1415.3,0,1209710.03712,0,0,173686163.48564,868863.86339,15638768.63406,216900,216900,0,0,88087.65,0,0,7557004.949,7209276.03506,567500,0,12702727.3822,0,0,0,0,0,0,0
90,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,830573543.37209,59167.62336,366172262.36684,366062414.42597,138508923.73075,109847.94087,464401281.00525,464401281.00525,415839833.81825,0,0,48561447.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3993,"ООО ""Компания Банковского Страхования""",Москва,1165916712.37903,0,0,0,0,0,1165916712.37903,33500,0,0,0,33500,1165883212.37903,12040743.4287,0,0,0,0,0,0,0,0,12040743.4287,2006739.0713,0,0,0,0,0,0,0,0,2006739.0713,0,0,1151835729.87903,0,0,0,0,0,0,0
92,4326,"ООО ""КПСК"" ",Симферополь,479127102.43975,0,0,0,0,0,479127102.43975,5146029.59393,1261258.34981,0,0,3884771.24412,473981072.84582,456999618.74103,1380309.25988,0,150000,1672640.21408,0,30139.357,0,452204262.31894,1562267.59113,16069454.10479,0,0,0,0,21450,9415664.59,4000,0,6628339.51479,0,912000,0,0,0,0,0,0,0,0
93,3059,"ООО ""КПТС""",Новокузнецк,45137.6,0,0,0,0,0,45137.6,45137.6,0,0,0,45137.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,188408665.95,8192592.952,0,0,0,0,188408665.95,0,0,0,0,0,188408665.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188408665.95,0,0,0,0,0,0,0,0
95,3781,"ООО ""КРК-Страхование""",Москва,52967440.9477,0,0,0,0,0,52967440.9477,16634695.47109,350231.97109,0,0,16284463.5,36332745.47661,14034525.00579,8052509.80573,0,0,4225,6285.30824,0,0,3282804.97544,2688699.91638,938040.47082,526900,526900,0,0,0,0,0,118500,292640.47082,0,0,21360180,0,0,0,0,0,0,0
96,4013,"ООО ""МАКС-Жизнь""",Москва,20390923.9372,35640.612,20390923.9372,20390923.9372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3594,"ООО ""МСГ""",Москва,23297771.36543,4516800,0,0,0,0,23297771.36543,22783360.85835,17819051.85835,0,0,4964309,514410.50708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514410.50708,0,0,0,0,0,0,0
98,3128,"ООО ""МСК ""АйАйСи""",Москва,1303460,1260400,0,0,0,0,1303460,1260400,0,0,0,1260400,43060,3060,0,0,0,0,0,0,0,0,3060,40000,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
99,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,8533.728,0,0,0,0,0,8533.728,8533.728,0,0,0,8533.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,241813978.92311,0,0,0,0,0,241813978.92311,187889974.81228,85200622.21963,0,0,102689352.59265,53924004.11083,53344374.11083,48697315,0,0,0,15700,0,0,1016832.59185,3614526.51898,579630,0,0,0,0,0,0,0,6000,573630,0,0,0,0,0,0,0,0,0,0
101,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,27549363.7743,7386.96518,6465119.50092,6465119.50092,0,0,21084244.27338,21084244.27338,21084244.27338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3609,"ООО ""ППФ Страхование жизни""",Москва,115478479.76557,0,94035008.58977,87199608.79377,0,6835399.796,21443471.1758,21443471.1758,20772721.1758,0,0,670750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3438,"ООО ""ПРОМИНСТРАХ""",Москва,123998204649.859,626444.837,0,0,0,0,720726849.85859,28560402.11831,23976301.73512,0,0,4584100.38319,692166447.74028,16698975.94971,279698.814,0,0,10800,5080.25433,0,0,16045305.39138,358091.49,674794717.93672,70000,70000,0,0,9310,12827,300352.46424,160494.125,2874797.39663,671366936.95085,433248.51633,239505.33752,0,0,0,123277477800,985000,123276492800,0
104,3568,"ООО ""ПСА""",Сызрань,40037777.96473,0,0,0,0,0,40037777.96473,31439097.77481,31434597.64248,0,0,4500.13233,8598680.18992,7165109.96244,2182774.23504,0,0,38932.014,2016.0379,0,0,1854047.59681,3087340.07869,1415863.87827,69081,69081,0,0,0,0,0,567500,779282.87827,0,0,17706.34921,0,0,0,0,0,0,0
105,0473,"ООО ""РИКС""",Москва,20601461.72064,0,0,0,0,0,20601461.72064,218089.9744,171959.9744,0,0,46130,20383371.74624,17685020.95435,0,0,0,0,99668.00835,753785.746,753785.746,7644000,9187567.2,1954410.76269,0,0,0,0,0,0,0,0,1454410.76269,500000,0,743940.0292,0,0,0,0,0,0,0
106,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,16844644.31453,1682247.25117,0,0,0,0,16844644.31453,16844644.31453,0,0,0,16844644.31453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3859,"ООО ""СК ""Аллега""",Москва,300,300,0,0,0,0,300,300,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0066,"ООО ""СК ""Ангара""",Братск,4900807.30525,0,0,0,0,0,4900807.30525,2430919.8395,2331219.8395,0,0,99700,2469887.46575,2379169.54698,1271604.46374,0,0,0,0,0,0,511655.64311,595909.44013,71432.35,54400,54400,0,0,0,0,0,0,17032.35,0,0,19285.56877,0,0,0,0,0,0,0
109,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,8550695.528,0,0,0,0,0,8550695.528,8550695.528,5240831.296,0,0,3309864.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2042,"ООО ""СК ""Гранта""",Казань .,20641857.71387,789400,0,0,0,0,20641857.71387,3714340.68461,1964201.02461,0,0,1750139.66,16927517.02926,10353550.85574,5090056.441,0,0,10790,5801.94108,0,0,3243219.23268,2003683.24098,6348999.8025,0,0,0,0,0,11510,0,5539181.17,789617.644,8690.9885,0,224966.37102,0,0,0,0,0,0,0
111,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,726074879.07825,23773067.62739,171433630.4916,168260920.53789,168257206.90962,3172709.95371,554641248.58665,554641248.58665,409159023.14409,0,0,145482225.44256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3837,"ООО ""СК ""Ингосстрах-М""",Москва,12000,0,0,0,0,0,12000,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,155078.512,0,0,0,0,0,155078.512,6630,6630,0,0,0,148448.512,147948.512,8340,0,0,0,129100,0,0,0,10508.512,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0
114,3645,"ООО ""СК ""Капитал - Лайф""",Москва,22183896.44195,0,22013122.24173,21969956.93773,11234120.773,43165.304,170774.20022,170774.20022,170774.20022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,167144404.4499,0,0,0,0,0,167144404.4499,133434374.70827,1631524.81827,0,0,131802849.89,33710029.74163,12202291.99543,3924987.991,0,0,0,3950364.42017,0,0,3345578.01353,981361.57073,651196.2462,221700,221700,0,0,0,0,7000,32050,390446.2462,0,0,20856541.5,0,0,0,0,0,0,0
116,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,369618908.601,0,0,0,0,0,369618908.601,0,0,0,0,0,369618908.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369618908.601,0,0,0,0,0,0,0,0
117,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,1682822172.07466,1461244.42381,342291686.64346,342291686.64346,256671921.26467,0,1340530485.4312,1340530485.4312,698529326.26552,0,0,642001159.16568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,1169707215.80869,0,0,0,0,0,1169707215.80869,3128017.178,3126473.018,0,0,1544.16,1166579198.63069,25526600.39634,0,0,0,0,2667513.605,0,0,22859086.79134,0,1141052598.23435,0,0,0,0,0,0,0,0,15000,1141037598.23435,0,0,0,0,0,0,0,0,0
119,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,1834207.759,0,0,0,0,0,1834207.759,1053956.298,509556.298,0,0,544400,780251.461,421625.811,0,0,0,0,1520,0,0,0,420105.811,358625.65,0,0,0,0,0,0,0,0,358625.65,0,0,0,0,0,0,0,0,0,0
120,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,52790654.06042,0,0,0,0,0,52790654.06042,8739212.83469,8738157.83469,0,0,1055,44051441.22573,43604074.05906,37928636.37773,0,0,0,0,0,0,2317586.79959,3357850.88174,447367.16667,0,0,0,0,0,0,22000,0,425367.16667,0,0,0,0,0,0,0,0,0,0
121,1307,"ООО ""СК ""Согласие""",Москва,1118746372690.53,693992225.10345,0,0,0,0,10133917714.5275,1410965328.62817,931882671.22096,0,0,479082657.40721,8722952385.89937,3708653507.13636,342286783.90642,106308737.82494,1013413.63091,67010129.0344,46602930.17472,5973044.82786,2741566.50433,2999806092.50274,139652375.23437,4969831737.67128,50177401.4605,50177401.4605,0,593000,1982908.1,4698166413.49,124118905.92216,4814658,87282336.69162,2696114.007,10326326.1905,34140814.90123,0,0,0,1108612454976,88290000,1108524164976,0
122,1182,"ООО ""СК ""ТИТ""",Москва,504175643.65657,0,0,0,0,0,504175643.65657,26257135.3077,21714511.3077,0,0,4542624,477918508.34887,35086605.70012,904863.815,0,5321594.786,0,681381.9805,0,0,26764954.685,1413810.43362,439374085.99945,145600,145600,0,0,431518284.60945,0,0,7394201.39,110000,206000,0,3457816.6493,0,0,0,0,0,0,0
123,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,4273893.17897,0,0,0,0,0,4273893.17897,0,0,0,0,0,4273893.17897,0,0,0,0,0,0,0,0,0,0,2873315.63542,0,0,0,0,0,0,0,0,2717700,155615.63542,0,1400577.54355,0,0,0,0,0,0,0
124,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,239646480.78702,10948779.28218,15344797.94354,15344797.94354,1668.125,0,224301682.84348,224301682.84348,223439032.84348,0,0,862650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3803,"ООО ""СК Доминанта""",Москва,23793025.54287,0,0,0,0,0,23793025.54287,6080,6080,0,0,0,23786945.54287,12367263.06542,0,0,0,0,0,0,0,12367263.06542,0,3948841.5258,0,0,0,0,0,0,0,270000,3678841.5258,0,0,7470840.95165,0,0,0,0,0,0,0
126,0574,"ООО ""СК Екатеринбург""",Екатеринбург,42428255.29016,1312548.442,0,0,0,0,42428255.29016,22675590.84197,2011308.61379,0,0,20664282.22818,19752664.44819,18162082.94986,8084911.18339,0,0,0,62722.57533,0,0,6532990.46695,3481458.72419,1217250.271,942169.185,942169.185,0,0,0,0,0,3200,244831.086,27050,0,373331.22733,0,0,0,0,0,0,0
127,3225,"ООО ""СК ИНТЕРИ""",Москва,38839805.5227,0,0,0,0,0,38839805.5227,0,0,0,0,0,38839805.5227,25995907.1387,25995907.1387,0,0,0,0,0,0,0,0,12843898.384,12843898.384,12843898.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4104,"ООО ""СК КАРДИФ""",Москва,718286923.45445,66196.10459,0,0,0,0,718286923.45445,459217555.25666,459217555.25666,0,0,0,259069368.19779,85063685.76452,44089001.43891,0,0,0,0,0,0,0,40974684.32561,37464890,0,0,0,0,0,0,0,0,37464890,0,0,136540792.43327,0,0,0,0,0,0,0
129,0401,"ООО ""СК НИК-Лайф""",Ульяновск,5729.22456,0,309.22456,243.64456,0,65.58,5420,5420,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2917,"ООО ""СК НИК""",Ульяновск,707606314.81429,0,0,0,0,0,707606314.81429,7391642.57911,1507330,0,0,5884312.57911,700214672.23518,225030729.52618,395354.11856,0,223220176.23123,0,164522.43348,0,0,980651.13491,270025.608,470783867.967,72840,72840,0,0,263580990,0,0,50205200,156924837.967,0,0,4400074.742,0,0,0,0,0,0,0
131,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,136810390.05591,519037.53965,50255553.77346,49608421.75471,137067.60447,647132.01875,86554836.28245,86554836.28245,85046252.48245,0,0,1508583.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3857,"ООО ""СК Трудстрах""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3998,"ООО ""СК Чабб Жизнь""",Москва,3383971.5972,0,0,0,0,0,3383971.5972,3383971.5972,3383971.5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3969,"ООО ""СК Чабб""",Москва,1188912212.9418,330270397.39559,0,0,0,0,1188912212.9418,371111676.19958,371111676.19958,68670000,0,0,817800536.74222,469754016.36667,0,0,0,0,39684962.52325,0,0,428511447.38765,1557606.45577,216800955.98352,0,0,0,0,0,0,0,67829826.00405,148971129.97947,0,125760345.48989,5485218.90214,0,0,0,0,0,0,0
135,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,670903.085,0,0,0,0,0,670903.085,670903.085,0,0,0,670903.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3528,"ООО ""СМО ""Спасение""",Казань,6726961.934,0,0,0,0,0,6726961.934,6726961.934,0,0,0,6726961.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3941,"ООО ""СМП-Страхование""",Москва,559787.22054,0,0,0,0,0,559787.22054,0,0,0,0,0,559787.22054,293461.6,0,0,0,293461.6,0,0,0,0,0,266325.62054,0,0,0,0,0,256325.62054,0,10000,0,0,0,0,0,0,0,0,0,0,0
138,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,258240410.81,0,181367585.959,181367585.959,181367585.959,0,76872824.851,76872824.851,76872824.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,474565259.964,0,0,0,0,0,474565259.964,210857764.435,10156942.2,0,0,200700822.235,263707495.529,132306340.836,203250,0,0,0,0,0,0,0,132103090.836,1813671.816,0,0,0,0,0,0,0,0,1813671.816,0,0,129587482.877,0,0,0,0,0,0,0
140,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,1737211586.62327,0,0,0,0,0,1737211586.62327,5162254.92622,5162254.92622,0,0,0,1732049331.69705,1444304649.53689,0,0,0,0,421817855.65878,0,0,1022486793.87811,0,88793959.46917,17227844.4,0,0,0,0,0,0,66913472.7331,4652642.33607,0,198729672.69099,221050,0,0,0,0,0,0,0
141,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,248807249.18162,0,0,0,0,0,248807249.18162,42846539.21611,17791619.04242,0,0,25054920.17369,205960709.96551,54365910.85786,0,0,147132.18456,256379.8683,5151111.63974,0,0,38791209.63818,10020077.52708,98658488.54087,0,0,0,0,289781.8,40993524.516,10000,0,9725221.67781,47639960.54706,0,52936310.56678,0,0,0,0,0,0,0
142,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,20383743.26824,0,0,0,0,0,20383743.26824,20294810.9306,7587910,0,0,12706900.9306,88932.33764,73932.33764,40155,0,0,0,0,0,0,5008.67764,28768.66,15000,13000,13000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0
143,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,27310878.97428,26173.22496,33608.31755,33608.31755,0,0,27277270.65673,27277270.65673,27277270.65673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
