"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,2304745.24722,-,-,-,-,2026957.34549,628469.40494,337304.33748,-,-,291165.06746,1398487.94055,648919.98667,467443.19758,-,-,17829.14887,31246.68171,-,-,33260.05901,99140.8995,344833.94168,3408.57288,-,-,886.5084,-,1168.22391,339017.72878,352.90771,591.95429,404142.05791,-,-,-,277787.90173,276670.68388,536.825,580.39285,-
2,3947,"АО ""АИГ""",Москва,295805.55474,-,-,-,-,295708.20474,-,-,-,-,-,295708.20474,137305.97991,-,-,-,-,30965.48938,-,-,106340.49053,-,58003.77909,1038.2398,-,-,-,-,-,56965.53929,-,-,100398.44574,-,-,-,97.35,-,97.35,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,16555727.67781,-,-,-,-,12907306.76571,2727075.41635,1424345.76177,2055.79846,-,1302729.65458,10180231.34936,8154496.94635,3523209.36037,14662.49916,152291.21779,129042.34515,139243.96274,202130.64802,185925.52937,1004968.61039,2988948.30273,426846.118,98679.49242,-,27010.02902,29278.99678,1826.1163,18349.93181,247478.80524,4222.74643,165163.47676,1433724.80825,-,-,-,3648420.9121,3580857.38885,51273.11708,16290.40617,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,123928.55425,-,-,-,-,44958.6327,27586.63956,17230.56223,-,-,10356.07733,17371.99314,12883.74123,752.95191,-,-,-,5240.73202,-,-,6862.99185,27.06545,4488.25191,-,-,-,-,-,60.54004,881.74201,3545.96986,-,-,-,-,-,78969.92155,78969.92155,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,4311475.44113,-,-,-,-,3822199.06239,837667.03993,108046.8915,-,-,729620.14843,2984532.02246,2349337.31291,1938190.77671,11.088,-,39089.63748,16402.377,-,-,121134.999,234508.43472,36562.7987,10914.35323,-,-,194.37232,-,1879.26611,23574.80704,-,-,598631.91085,-,-,-,489276.37874,486096.47754,2136.39479,1043.50641,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,3038008.0839,-,-,-,-,1601486.3181,540647.03424,499899.68129,558.14425,-,40747.35295,1060839.28386,1008296.60571,853862.57712,-,-,6238.05748,10598.26665,828.85721,-,41022.54815,95746.2991,8652.35831,339.19636,-,63.4075,107.60274,-,343.07578,7799.07593,-,497.44353,43392.87631,-,-,-,1436521.7658,1421941.99777,7758.62305,6821.14498,-
7,1412,"АО ""Д2 Страхование""",Новосибирск,261491.76485,-,-,-,-,261491.76485,149351.04647,144240.63987,-,-,5110.4066,112140.71838,87189.39588,1772.52471,-,-,-,-,-,-,55.58,85361.29117,4517.427,-,-,-,-,-,-,4517.427,-,-,20433.8955,-,-,-,-,-,-,-,-
8,0055,"АО ""ДальЖАСО""",Хабаровск,20166.58116,-,-,-,-,20166.58116,8313.14323,2017.87872,-,-,6295.26451,11853.43793,11746.50993,108.089,497.47,-,-,10516.09593,-,-,463.521,161.334,106.928,-,-,-,-,-,-,86.928,20,-,-,-,-,-,-,-,-,-,-
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,242172.06137,-,-,-,-,242172.06137,72723.40483,286.29125,-,-,72437.11358,169448.65654,104.47684,-,-,-,-,-,-,-,-,104.47684,36.13948,-,-,-,-,-,-,36.13948,-,-,169308.04022,-,-,-,-,-,-,-,-
10,1427,"АО ""МАКС""",Москва,2470689.55087,-,-,-,-,1656496.26371,611538.25106,460990.81278,-,-,150547.43828,1044958.01265,767082.87455,702134.38243,24007.01023,631.89,-43.77396,742.86972,-,-,5921.23219,33689.26394,26770.24594,12852.46264,-,-,606.8266,5566.92092,536.95,6078.28636,1128.79942,64.19889,251040.69327,-,-,-,814193.28716,805274.66127,2384.36,6534.26589,-
11,2346,"АО ""ОСК""",Самара,534776.18916,-,-,-,-,312965.78923,65972.99989,29954.78765,-,-,36018.21224,246992.78934,225918.6635,202549.10759,26.676,22.5,-2664.82798,3351.2487,-0.38729,-,14543.91601,8090.43047,18802.75615,588.14707,-,42.012,26,8.1,1623.197,16050.89148,464.4086,-99.73016,2371.09985,-,-,-,221810.39993,218997.40607,2082.73,730.26386,-
12,3748,"АО ""Русский Стандарт Страхование""",Москва,2404990.90938,1891219.20036,1891219.20036,-,-,513771.70902,513771.70902,367915.02526,-,-,145856.68376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2619,"АО ""СК ""Астро-Волга""",Самара,495912.80417,-,-,-,-,335461.8955,194700.94289,173961.54639,-,-,20739.3965,140760.95261,135727.97568,83801.50101,-,-,563.783,1040.76523,6.6,-,3774.38279,46540.94365,5032.97693,413.663,-,-,-,-,314.43837,4292.57556,12.3,-,-,-,-,-,160450.90867,160450.90867,-,-,-
14,0507,"АО ""СК ""Колымская""",Хабаровск,148085.64988,136987.00855,135699.0067,-,1288.00185,11098.64133,11098.64133,7495.39783,-,-,3603.2435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0915,"АО ""СК ""ПАРИ""",Москва,794667.75014,-,-,-,-,781784.44741,203568.78685,160972.38561,-,-,42596.40124,578215.66056,526716.7359,50288.30748,81.46231,2919.5,647.99086,271383.91986,-,-,118212.27023,83183.28516,29978.21092,1734.5478,-,244.16082,1469.21608,1687.27462,2506.56186,22154.94974,181.5,323.34751,21197.36623,-,-,-,12883.30273,9312.13827,1424.70375,2146.46071,-
16,4014,"АО ""СК ""Югория-Жизнь""",Москва,443050.97382,381021.3417,381021.3417,-,-,62029.63212,62029.63212,61722.78412,-,-,306.848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,718576.12851,-,-,-,-,424087.17827,108801.17751,49503.42383,-,-,59297.75368,315286.00076,297447.741,251406.70663,148.146,-,-,23366.28387,-,-,9346.06077,13180.54373,7237.29272,683.8837,-,-,-,-,30,1437.40902,5086,-,10600.96704,-,-,-,294488.95024,283975.83555,6056.675,4456.43969,-
18,2873,"АО ""СМК ""Сахамедстрах""",Якутск,3330.327,-,-,-,-,3330.327,3330.327,-,-,-,3330.327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,1587,"АО ""СО ""Талисман""",Казань,150668.97197,-,-,-,-,6154.11724,255.6132,255.6132,-,-,-,5898.50404,5886.52404,5651.7076,-,-,-,-,-,-,30.6,204.21644,11.98,-,-,-,-,-,-,11.98,-,-,-,-,-,-,144514.85473,144514.85473,-,-,-
20,1208,"АО ""СОГАЗ""",Москва,47750327.71628,-,-,-,-,46673916.90046,35674331.77647,32014538.85926,-,-,3659792.91721,10999585.12399,9368915.03156,2525061.23843,48713.84203,782240.06477,153295.67479,130475.15069,4020.60324,1411.84396,4776207.95837,948900.49924,1102576.35777,22781.91525,-,134923.33832,54020.95934,247437.85883,128345.50412,514855.99792,210.78399,368232.14682,159861.58784,-,-,-,1076410.81582,915168.59122,143366.19325,17876.03135,-
21,3229,"АО ""Страховая бизнес группа""",Воронеж,772994.55681,-,-,-,-,670140.74385,53906.84936,2238.19462,-,-,51668.65474,616233.89449,576726.55674,-,-,23.72994,-,7895.33036,-,-,568397.28576,410.21068,38176.43751,-,-,5.05,34.592,-,1058.4,33953.52765,3124.86786,-,1330.90024,-,-,-,102853.81296,95207.73147,1854.37561,5791.70588,-
22,0983,"АО ""Страховая группа ""УралСиб""",Москва,254477.37751,-,-,-,-,254477.37751,252168.37412,252168.57412,-,-,-0.2,2309.00339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2309.00339,-,-,-,-,-,-,-,-
23,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,59017.3372,-,-,-,-,51075.29186,20137.28475,-252.945,-,-,20390.22975,30938.00711,21883.64791,19408.10456,-,-,-,508.8003,-,-,1090.40177,876.34128,4492.48678,507.72337,-,-,-,-,2559.08925,1425.67416,-,-,4561.87242,-,-,-,7942.04534,7942.04534,-,-,-
24,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,25281.66601,-,-,-,-,25281.66601,14243.95298,6638.45935,-,-,7605.49363,11037.71303,7804.85529,286.675,-,-,-,56.92118,-,-,5309.07097,2152.18814,3232.85774,-,-,-,-,-,15.2669,3217.59084,-,-,-,-,-,-,-,-,-,-,-
25,2144,"АО ""Страховая компания АСКО-Центр""",Курск,15743.31266,-,-,-,-,15743.31266,3560.33323,1134.08247,-,-,2426.25076,12182.97943,12163.20943,11078.74791,-,-,-,21.40337,3.2,-,524.81971,535.03844,19.77,-,-,-,-,-,-,19.77,-,-,-,-,-,-,-,-,-,-,-
26,0191,"АО ""Тинькофф Страхование""",Москва,4071261.68687,-,-,-,-,4071231.98232,3215292.28558,3215292.28558,-,-,-,855939.69674,782125.40892,449054.2189,-,-,-,-,-,-,-,333071.19002,418.48446,397.32646,-,-,-,-,-,21.158,-,-,73395.80336,-,-,-,29.70455,29.70455,-,-,-
27,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1659677.87533,1659652.85595,1659652.85595,511010.90661,-,25.01938,25.01938,-,-,-,25.01938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0212,"АО ""Цюрих надежное страхование""",Москва,107143.28209,-,-,-,-,107143.28209,-,-,-,-,-,107143.28209,46392.79939,-,-,-,-,24092.63078,-,-,22300.16861,-,31568.31317,-,-,-,-,-,7991.75278,23576.56039,-,6227.85807,22954.31146,-,-,-,-,-,-,-,-
29,0177,"АО ""Юнити страхование""",Москва,417449.49711,-,-,-,-,406599.61616,7710.50319,1050.35319,-,-,6660.15,398889.11297,398893.17082,396757.94843,-,-,-,85.10687,-,-,2001.63677,48.47875,-4.05785,-4.65785,-,-,-,-,-,0.6,-,-,-,-,-,-,10849.88095,10849.88095,-,-,-
30,3300,"АО СГ ""Спасские ворота""",Москва,130121.24474,-,-,-,-,129094.83517,85714.57671,6252.40032,-,-,79462.17639,43380.25846,35500.42116,1484.64864,-,-,-,30439.08985,-,-,794.06609,2782.61658,7838.8373,7.6,-,-,-,-,9,7822.2373,-,-,41,-,-,-,1026.40957,1021.30957,5.1,-,-
31,1858,"АО СК "" Армеец""",Москва,216634.26363,-,-,-,-,18995.72769,9791.91634,7134.4811,-,-,2657.43524,9203.81135,5872.8195,1993.58438,-,-,-,-,-,-,1814.07038,2065.16474,3316.23244,16.2,-,81,-,-,-,3214.53244,4.5,-,14.75941,-,-,-,197638.53594,197638.53594,-,-,-
32,0290,"АО СК ""Альянс""",Москва,626753.96435,-,-,-,-,623120.6357,22754.12303,19285.33509,508.46771,-,3468.78794,600366.51267,257249.97944,-,5245.17616,-,31414.38943,76296.05127,-,-,138002.86261,6291.49997,99517.68366,-,-,-,-,173.89058,3608.55834,98173.15709,-2437.92235,37156.16232,206442.68725,-,-,-,3633.32865,-,2370.40616,1262.92249,-
33,0518,"АО СК ""БАСК""",Белово,28730.31657,-,-,-,-,2381.40123,1166.61102,434.63102,-,-,731.98,1214.79021,1205.67021,1099.64721,-,-,-,-,-,-,-,106.023,9.12,-,-,-,-,-,-,9.12,-,-,-,-,-,-,26348.91534,26313.85284,35.0625,-,-
34,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,258292.74218,-,-,-,-,79169.46554,13664.04564,13574.72464,-,-,89.321,65505.4199,23602.36533,14130.43687,-,-,-,7604.84137,-,-,485.05887,1382.02822,41903.05457,40607.365,-,-,-,-,370.93617,924.7534,-,-,-,-,-,-,179123.27664,179123.27664,-,-,-
35,0425,"АО СК ""Ингвар""",Москва,49851.4835,-,-,-,-,49851.4835,-,-,-,-,-,49851.4835,49728.6135,-,-,-,-,43720.38476,-,-,5949.48874,58.74,-,-,-,-,-,-,-,-,-,-,122.87,-,-,-,-,-,-,-,-
36,3991,"АО СК ""Ренессанс здоровье""",Москва,265752.13806,7726.50215,6176.25371,-,1550.24844,258025.63591,258025.63591,251006.68644,-,-,7018.94947,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,2947,"АО СК ""РСХБ-Страхование""",Москва,1039264.54081,-,-,-,-,1039241.03581,309941.47088,309941.47088,-,-,-,729299.56493,641402.84003,35853.95427,19.82452,-,0.26282,385.76642,403071.47406,320672.97489,146275.039,55796.51894,27745.09471,232.5,-,-,-,-,21,27491.59471,-,9640.77705,50510.85314,-,-,-,23.505,-,23.505,-,-
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,1019213.55783,640247.26639,576139.40409,106128.67954,64107.8623,378966.29144,378966.29144,306902.90666,-,-,72063.38478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,1216,"АО СК ""Чулпан""",Альметьевск,181630.31295,-,-,-,-,53168.25941,20872.62129,5004.34084,-,-,15868.28045,32295.63812,30805.35842,15717.80215,-,-,-,4924.0989,311.9143,-,1731.00958,8120.53349,1306.16198,39.87,-,-,-,5,19.95,1241.34198,-,-,184.11772,-,-,-,128462.05354,126547.83331,1558.5455,355.67473,-
40,4349,"НКО ""МОВС""",Санкт-Петербург,2375.80138,-,-,-,-,2375.80138,-,-,-,-,-,2375.80138,1061.74938,949.228,-,-,-,4.95,-,-,8.05738,99.514,353.542,-,-,-,-,-,-,-,353.542,580,380.51,-,-,-,-,-,-,-,-
41,2708,"ОАО ""ЧСК""",Москва,915.68096,-,-,-,-,918.65096,-296.07585,-296.07585,-,-,-,1214.72681,-,-,-,-,-,-,-,-,-,-,1214.72681,-,-,-,-,31,-,1183.72681,-,-,-,-,-,-,-2.97,-,-2.97,-,-
42,2496,"ООО ""Абсолют Страхование""",Москва,1338162.67382,-,-,-,-,1327784.91965,637044.11029,363439.08499,2283.3292,-,273605.0253,690740.80936,593944.00391,193802.07074,1503.28827,-,56230.78674,110041.97508,33709.06843,33709.06843,137979.48687,60677.32778,70036.75496,1399.15179,-,159.6,13376.15594,-,25576.92299,29524.92424,-,5004.3272,21755.72329,-,-,-,10377.75417,7861.70799,2008.29066,507.75552,-
43,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,156285.40519,-,-,-,-,156285.40519,36991.73168,36861.22108,-,-,130.5106,119293.67351,105922.09337,2505.72984,-,-,-,-,4297.88329,-,6302.78529,92815.69495,13355.43441,-,-,24.3,-,-,-,13331.13441,-,-,16.14573,-,-,-,-,-,-,-,-
44,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,21115940.35517,20934217.94697,20934217.94697,8648605.93595,-,181722.4082,181722.4082,112925.42843,-,-,68796.97977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0436,"ООО ""АМТ Страхование""",Москва,15087.62151,-,-,-,-,15087.62151,1935.24348,1935.24348,-,-,-,13152.37803,3209.96912,-,-,-,3172.38454,-,-,-,20,17.58458,9932.08258,-,-,-,9932.08258,-,-,-,-,-,10.32633,-,-,-,-,-,-,-,-
46,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,577294.70586,-,-,-,-,577294.70586,-,-,-,-,-,577294.70586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,577294.70586,-,-,-,-,-,-,-,-,-
47,3799,"ООО ""БСД""",Москва,178262.1499,-,-,-,-,178262.1499,58283.57225,276.26444,-,-,58007.30781,119978.57765,7480.89479,3143.15773,-,-,-,1911.34597,-,-,2033.17677,393.21432,106188.86703,72.3,-,-,-,-,22.5,104996.12844,1097.93859,6308.81583,-,-,-,-,-,-,-,-,-
48,3826,"ООО ""Вита-страхование""",Сургут,26522.67093,25981.48456,25981.48456,-,-,541.18637,541.18637,541.18637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,3866,"ООО ""ВСК-Линия жизни""",Москва,539728.27201,539728.27201,539728.27201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1083,"ООО ""Зетта Страхование""",Москва,1317756.78408,-,-,-,-,1093121.5345,156978.872,117755.11551,-,-,39223.75649,936142.6625,827983.79009,626363.81137,167.42375,-,-,10050.2658,2616.55963,-,61834.24654,126951.483,82456.04744,38654.59862,-,-,-,2262.26124,651.95566,40620.08756,267.14436,153.57678,25549.24819,-,-,-,224635.24958,212522.45219,7005.10484,5107.69255,-
51,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,5019066.1624,4081924.37301,4043281.67249,82639.83069,38642.70052,937141.78939,937141.78939,671896.64289,-,-,265245.1465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,169918.13096,-,-,-,-,169918.13096,-,-,-,-,-,169918.13096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169918.13096,-,-,-,-,-,-,-,-,-
53,4326,"ООО ""КПСК""",Симферополь,176247.24413,-,-,-,-,176247.24413,31757.9818,2137.926,-,-,29620.0558,144489.26233,139870.42376,3406.60981,-,945,3596.43888,-,-,-,128356.02544,3566.34963,3952.85031,-,-,57.18106,3233.40425,-,-,662.265,-,625,40.98826,-,-,-,-,-,-,-,-
54,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,333033.33645,-,-,-,-,333033.33645,-,-,-,-,-,333033.33645,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,333033.33645,-,-,-,-,-,-,-,-,-
55,4013,"ООО ""МАКС-Жизнь""",Москва,762209.41158,762209.41158,762209.41158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3594,"ООО ""МСГ""",Москва,116084.928,-,-,-,-,116084.928,20906.9,8450.9,-,-,12456,95178.028,-,-,-,-,-,-,-,-,-,-,95178.028,-,-,-,-,-,-,-,95178.028,-,-,-,-,-,-,-,-,-,-
57,3128,"ООО ""МСК ""АйАйСи""",Москва,34488.65333,-,-,-,-,34488.65333,8479.28,-,-,-,8479.28,26009.37333,24555.03333,-,-,-,-,-,-,-,-,24555.03333,1454.34,-,-,-,-,-,-,1454.34,-,-,-,-,-,-,-,-,-,-,-
58,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,27775.28387,25954.75873,25954.75873,-,-,1820.52514,1820.52514,1820.52514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3609,"ООО ""ППФ Страхование жизни""",Москва,1049369.96471,1035250.18869,912306.64321,-,122943.54548,14119.77602,14119.77602,12974.83102,-,-,1144.945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,15784.318,-,-,-,-,15784.318,15784.318,-,-,-,15784.318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2042,"ООО ""СК ""Гранта""",Казань,116611.24452,-,-,-,-,116611.24452,36118.3057,35259.7872,-,-,858.5185,80492.93882,75101.3374,57807.32649,-,-,-,205.38478,-,-,2869.76611,14218.86002,3935.13291,63,-,-,-,-,3203.612,668.52091,-,-,1456.46851,-,-,-,-,-,-,-,-
62,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,1746599.85376,1454986.76077,1443977.97182,43037.07606,11008.78895,291613.09299,291613.09299,288318.85543,-,-,3294.23756,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,278791.819,-,-,-,-,278791.819,85223.767,85223.767,-,-,-,193568.052,62794.36743,62794.36743,-,-,-,-,-,-,-,-,614.95,614.95,-,-,-,-,-,-,-,-,130158.73457,-,-,-,-,-,-,-,-
64,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,408617.47282,-,-,-,-,408617.47282,350492.2905,1573.77809,-,-,348918.51241,58125.18232,57681.96771,27788.93652,-,-,-,29109.56625,-,-,673.74506,109.71988,84.41701,34.41701,-,-,-,-,-,50,-,-,358.7976,-,-,-,-,-,-,-,-
65,2877,"ООО ""СК ""Мегарусс-Д""",Москва,157259.03944,-,-,-,-,157259.03944,52454.14069,18481.69026,-,-,33972.45043,104804.89875,104662.13175,57927.54173,-,-,-,58.65901,-,-,45886.014,789.91701,142.767,-,-,-,-,-,-,142.767,-,-,-,-,-,-,-,-,-,-,-
66,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,124967.57005,-,-,-,-,124967.57005,-,-,-,-,-,124967.57005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124967.57005,-,-,-,-,-,-,-,-,-
67,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,12344774.55508,12114565.1166,12114565.1166,4401277.47726,-,230209.43848,230209.43848,134905.70031,-,-,95303.73817,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
