Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
44,3300,"АО СГ ""Спасские ворота""",Салехард,341982,2647,0,0,0,0,329347,12583,3353,0,0,9230,316764,307186,198,0,1,0,304303,0,0,514,2170,9578,8371,1,8370,0,1,10,1,29,1166,0,0,0,0,0,0,12635,12492,112,31,0
45,1858,"АО СК "" Армеец""",Москва,222094,19020,0,0,0,0,82183,74121,42574,0,0,31547,8062,6124,1110,0,0,3,21,0,0,295,4695,1906,9,9,0,0,12,0,2,518,1253,112,0,32,0,0,0,139911,139911,0,0,0
46,0290,"АО СК ""Альянс""",Москва,517655,2092,0,0,0,0,516334,293186,211258,26,0,81928,223148,17071,593,150,53,76,3167,0,0,1904,11128,1962,2,2,0,0,77,3,23,68,1760,29,138,203977,0,0,0,1321,0,898,423,0
47,0278,"АО СК ""АСКОМЕД""",Самара,107,0,0,0,0,0,107,107,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,112432,0,0,0,0,0,28687,18715,12866,0,0,5849,9972,9752,8142,0,0,0,717,0,0,102,791,194,7,7,0,0,0,0,0,1,186,0,0,26,0,0,0,83745,83379,366,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,413858,57527,0,0,0,0,212956,139833,127608,0,0,12225,73123,3492,370,0,0,2,649,0,0,328,2143,69618,69293,215,69078,0,0,1,1,32,291,0,0,13,0,0,0,200902,200902,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,171243,0,0,0,0,0,171243,139005,137951,0,0,1054,32238,32178,22,5234,0,0,26411,0,0,222,289,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,2796,0,0,0,0,0,2796,4,4,0,0,0,2792,2763,1,0,0,0,1994,0,0,741,27,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,781537,0,0,0,0,0,781433,170559,170555,0,0,4,610874,302255,2426,13,0,8,68,2461,255,22483,274796,252123,133,133,0,0,0,0,0,9,251981,0,5076,51420,0,0,0,104,0,104,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,285969,0,0,0,0,0,132034,77417,33401,0,0,44016,54617,53410,51702,0,0,0,0,0,0,61,1647,1207,0,0,0,0,0,0,0,8,1199,0,0,0,0,0,0,153935,153935,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,469264,0,0,0,0,0,94052,81970,81942,0,0,28,12082,8868,1241,0,70,100,107,22,12,2235,5093,2639,18,18,0,0,65,245,0,167,2140,4,37,538,0,0,0,375212,375212,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,260098,0,0,0,0,0,81442,56790,56049,0,0,741,24652,16654,1868,0,0,6,20,458,0,446,13856,7928,125,125,0,0,1,2,28,9,7762,1,0,70,0,0,0,178656,176801,1796,59,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,179,0,0,0,0,0,179,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,48175,0,0,0,0,0,48175,46100,46100,0,0,0,2075,1004,0,0,0,0,0,0,0,0,1004,1004,0,0,0,0,0,0,0,0,1004,0,0,67,0,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,702,0,0,0,0,0,702,499,498,0,0,1,203,175,4,0,0,0,128,0,0,25,18,28,2,2,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,831026,412,0,0,0,0,673732,491502,117805,0,0,373697,182230,145503,34738,1,0,37,2497,0,0,2280,105950,21139,4860,4860,0,0,0,23,17,69,16093,77,122,15466,0,0,0,157294,156909,257,128,0
60,4349,"НКО ""МОВС""",Санкт-Петербург,265,0,0,0,0,0,265,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,263,2,0,0,0,0,0,0,0,0,0
61,4314,"НКО ""ПОВС застройщиков""",Москва,32115,0,0,0,0,0,32115,0,0,0,0,0,32115,0,0,0,0,0,0,0,0,0,0,32115,0,0,0,0,0,0,0,0,0,32115,0,0,0,0,0,0,0,0,0,0
62,4301,НКО НОВС,Камышин,5878,0,0,0,0,0,5878,0,0,0,0,0,5878,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,5849,0,0,0,0,0,0,0,0
63,4202,"НКО ОВС ""Саклау""",Казань,29,0,0,0,0,0,29,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
64,4360,"НКО ПОВС ""P2P страхование""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,4169,"НКО ПОВС ""ГарантИнвест""",Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,84,0,0,0,0,0,84,0,0,0,0,0,84,84,11,0,0,0,0,0,0,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,44,0,0,0,0,0,44,0,0,0,0,0,44,31,27,0,0,0,0,0,0,4,0,12,2,2,0,0,0,0,0,1,7,2,0,1,0,0,0,0,0,0,0,0
68,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1377,0,0,0,0,0,1377,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,1375,0,2,0,0,0,0,0,0,0,0
69,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,196,0,0,0,0,0,196,0,0,0,0,0,196,196,45,0,0,0,0,0,0,116,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4362,НКО ПОВС «Содружество»,Москва,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
71,2708,"ОАО ""ЧСК""",Москва,11978,0,0,0,0,0,8102,4367,4359,0,0,8,3735,265,13,0,6,2,25,0,0,205,14,1197,15,15,0,0,313,35,59,0,775,0,0,2273,3,3,0,3873,0,3421,452,0
72,0436,"ООО  ""АМТ Страхование""",Москва,728,167,0,0,0,0,728,148,148,0,0,0,580,172,0,0,0,121,33,0,0,18,0,408,0,0,0,0,0,403,0,3,2,0,0,0,0,0,0,0,0,0,0,0
73,1083,"ООО  ""Зетта Страхование""",Москва,2434607,225414,0,0,0,0,2088435,1331503,960633,0,0,370870,756932,427307,72054,8,0,0,8916,2243,0,24853,319233,185317,2094,2094,0,0,0,0,32,91,182699,401,4,144304,0,0,0,346172,341183,3325,1664,0
74,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,40995,0,0,0,0,0,37737,13710,13705,0,0,5,24027,23966,21376,0,6,0,276,0,0,372,1936,57,7,7,0,0,6,0,0,15,29,0,0,4,0,0,0,3258,3258,0,0,0
75,3828,"ООО  СК ""Альянс Жизнь""",Москва,23209,534,8152,8148,0,4,15057,15057,10746,0,0,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,2883329,0,1377650,1377650,1091115,0,1505679,1505679,1490624,0,0,15055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2496,"ООО ""Абсолют Страхование""     ",Москва,795880,54565,0,0,0,0,769230,596205,520007,6,0,76198,173025,85712,5835,0,0,324,7347,0,0,6867,65339,42085,1584,1584,0,0,0,288,0,4574,23696,11943,206,45022,0,0,0,26650,25853,529,268,0
78,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,63600,1278,0,0,0,0,63600,58831,13524,0,0,45307,4769,2499,711,0,0,2,1262,0,0,201,323,1997,1460,1460,0,0,0,2,0,3,370,162,0,273,0,0,0,0,0,0,0,0
79,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,367842,0,0,0,0,0,367842,145447,129732,0,0,15715,222395,156098,241,0,12,2,10,6653,0,6278,142902,63800,5,5,0,0,14,2,0,56,63723,0,0,2497,0,0,0,0,0,0,0,0
80,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1204267,264,1193294,1193294,0,0,10973,10973,5120,0,0,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,120,0,0,0,0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0
82,3487,"ООО ""БИН Страхование""",Москва,201,0,0,0,0,0,201,76,75,0,0,1,125,83,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
83,3799,"ООО ""БСД""",Москва,38450,0,0,0,0,0,38450,15199,4678,0,0,10521,23251,5511,391,0,0,0,3650,0,0,1120,350,16694,243,243,0,0,0,0,0,3,15724,724,1046,0,0,0,0,0,0,0,0,0
84,3826,"ООО ""Вита-страхование""",Сургут,2859,0,1614,1614,12,0,1245,1245,1241,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3866,"ООО ""ВСК-Линия жизни""",Москва,67611,216,67606,67606,0,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
86,3978,"ООО ""ВСК-Милосердие""",Москва,6,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
