Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
30,2359,"АО ""СК УСПЕХ""",Москва,49360.1427,0,0,0,0,0,49360.1427,22967.74841,184.9662,0,0,22782.78221,26392.39429,9090.09371,0,0,0,0,0,0,0,9043.86639,46.22732,174,0,0,0,0,0,0,0,0,174,0,15901.1323,1227.16828,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,41062.6246,12728.32375,0,0,0,0,41062.6246,41062.6246,0,0,0,41062.6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,981828.88287,0,0,0,0,0,171950.66312,3657.67109,3657.67109,0,0,0,168292.99203,167509.96057,45704.68327,0,376.85936,0,0,114003.20715,107742.41705,4618.32867,2806.88212,629.749,0,0,0,0,6,0,0,65.904,557.845,0,0,153.28246,0,0,0,809878.21975,809878.21975,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,160525432.17486,0,0,0,0,0,134187707.47346,62717014.30489,7512167.82157,0,0,55204846.48332,71470693.16857,61812864.7822,9566554.17581,592327.33761,3687348.14989,817853.49067,2889108.38639,138534.94335,49953.50256,42613311.82458,1507826.4739,5310244.2623,98563.27104,98563.27104,0,1799.88721,1057608.93866,302600.43251,879861.88167,516368.19997,2404367.32824,49074.323,3473532.59497,874051.5291,8475670.2768,8475670.2768,0,17862054.4246,15804854.61448,907344.10615,1149855.70397,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,1499612.85295,114.11528,0,0,0,0,1299473.59141,197765.20505,92494.70416,0,0,105270.50089,1101708.38636,1054578.34893,3296.9641,0,-34.05,591.025,27931.41176,0,0,1021073.29376,1719.70431,43364.86481,0,0,0,0,376.94,681.242,0,11344.96211,29223.40606,1738.31464,0,3765.17262,0,0,0,200139.26154,152926.77531,6263.14465,40949.34158,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,200688.15515,0,0,0,0,0,200688.15515,100.3119,100.3119,0,0,0,200587.84325,200516.64325,16905.68334,0,0,0,0,182949.0344,182949.0344,661.92551,0,71.2,0,0,0,0,0,0,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,53239.8546,0,0,0,0,0,53239.8546,53239.8546,0,0,0,53239.8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,811906.87993,281.69425,0,0,0,0,811906.87993,642517.90935,452001.75217,0,0,190516.15718,169388.97058,163129.402,-364.49658,-421.80325,0,0,345.14186,0,0,136848.55714,26722.00283,3390.77245,-13.72748,-13.72748,0,0,0,0,0,0,4149.74485,-745.24492,0,2868.79613,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,582063.86867,0,0,0,0,0,413336.94838,116916.2585,3100.22125,0,0,113816.03725,296420.68988,270962.32225,228797.46154,0,0,0,5033.68441,0,0,20393.35513,16737.82117,18923.11318,5371.2487,5371.2487,0,0,0,0,0,9277.915,4246.8565,27.09298,0,6535.25445,0,0,0,168726.92029,168726.92029,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,176399.6125,0,0,0,0,0,176399.6125,176399.6125,0,0,0,176399.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,95244.912,0,0,0,0,0,95244.912,58189.80272,8627.01882,0,0,49562.7839,37055.10928,34790.07265,8081.4993,0,0,0,191.87806,0,0,11033.95169,15482.7436,2265.03663,0,0,0,0,0,0,28.2,151.97688,2084.85975,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,202324.91021,14697.58716,0,0,0,0,202324.91021,112491.28158,80667.45304,0,0,31823.82854,89833.62863,88963.88436,72719.34351,0,0,0,127.76152,254.24977,0,13145.80759,2716.72197,713.82664,0,0,0,0,0,0,0,0,713.82664,0,0,155.91763,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,5754155.88678,0,5749690.14898,5746787.43733,321138.41291,2902.71165,4465.7378,4465.7378,4465.7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,33024265.11252,181317.07455,33020281.20869,33019149.4656,2612.17039,1131.74309,3983.90383,3983.90383,3983.90383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,1081364.56213,30101.71484,0,0,0,0,1005437.1564,539849.33338,36374.23753,0,0,503475.09585,465587.82302,356820.48831,9627.63495,0,3753.34564,8469.73799,312969.07898,0,0,13290.09927,8710.59148,108767.33471,17446.09007,273.43007,17172.66,0,2953.5525,14149.03447,7.905,1100.81197,73109.9407,0,0,0,0,0,0,75927.40573,74162.5531,1021.345,743.50763,0
45,1858,"АО СК "" Армеец""",Москва,985894.03729,73588.54857,0,0,0,0,153544.61565,76972.87779,35670.34961,0,0,41302.52818,76571.73786,55070.37547,37561.8895,0,0,104.75,284.816,0,0,4501.08602,12617.83395,21300.3357,30.6,30.6,0,0,116.2865,0,8.258,5753.81898,2099.94734,13291.42488,0,201.02669,0,0,0,835020.80618,835020.80618,0,0,0
46,0290,"АО СК ""Альянс""",Москва,3253898.4102,323814.16134,0,0,0,0,3237913.08299,475312.7609,376987.22649,14643.61092,0,98325.53441,2762600.32209,1544927.20215,8029.44675,19028.56649,109714.12312,48420.07172,558793.15591,0,0,760980.2423,39961.59586,784978.07909,5097.33535,5097.33535,0,0,78714.87804,246.22231,24984.18898,135991.59722,525258.63247,14685.22472,116126.23168,316568.80917,0,0,0,15985.32721,0,7510.1134,8475.21381,0
47,0278,"АО СК ""АСКОМЕД""",Самара,39705.69209,0,0,0,0,0,39705.69209,39705.69209,0,0,0,39705.69209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,683889.41466,0,0,0,0,0,271642.08437,165042.22388,10739.25077,0,0,154302.97311,106599.86049,49482.3579,18787.01443,0,0,0,9664.13221,0,0,18330.79451,2700.41675,56968.90115,1750.1762,1750.1762,0,0,0,0,0,9.85,55208.87495,0,0,148.60144,0,0,0,412247.33029,397206.50248,15040.82781,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,1230102.09684,223090.05653,0,0,0,0,422566.88333,102728.32943,98813.60843,0,0,3914.721,319838.5539,81367.95811,26411.24332,0,0,64,27387.46594,0,0,20732.40411,6772.84474,237766.57547,229176.212,693.05766,228483.15434,0,0,10,4.32536,2957.2559,5618.78221,0,0,704.02032,0,0,0,807535.21351,807535.21351,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,63514.84831,0,0,0,0,0,63514.84831,21074.29937,20880.25937,0,0,194.04,42440.54894,42247.73294,260.83707,5444.22798,0,0,33308.6543,0,0,2201.00558,1033.00801,192.816,0,0,0,0,0,0,0,0,192.816,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,210773.68095,0,0,0,0,0,210773.68095,70.92979,70.92979,0,0,0,210702.75116,210271.62616,64.015,0,0,0,86365.1175,0,0,123309.90523,532.58843,431.125,0,0,0,0,0,0,0,0,431.125,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,6786099.33336,0,0,0,0,0,6785188.72836,2730932.20163,2558123.85768,0,0,172808.34395,4054256.52673,3618769.94669,274124.07539,155.18493,0,1170.86893,27073.13068,1637566.03425,812157.29167,1077791.50248,600889.15003,180474.1189,322.02489,322.02489,0,0,0,0,0,1262.05,178729.31637,160.72764,38977.18736,216035.27378,0,0,0,910.605,0,910.605,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,1073044.57368,0,0,0,0,0,270159.29689,204935.53627,37517.116,0,0,167418.42027,65223.76062,64676.18106,61919.79616,0,0,0,0,0,0,181.4716,2574.9133,547.57956,0,0,0,0,0,0,0,80.56,467.01956,0,0,0,0,0,0,802885.27679,802885.27679,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,3257030.33657,0,0,0,0,0,1381701.20686,120603.16822,120760.13622,0,0,-156.968,1261098.03864,487762.82533,76814.66238,0,84548.60525,48754.8002,7870.64116,6359.06013,6150.73453,235993.29069,27421.76552,763979.60399,62.74726,62.74726,0,0,49196.84475,36742.8004,0,2577.41973,675227.08818,172.70367,2089.5934,7266.01592,0,0,0,1875329.12971,1875487.66117,-70.25,-88.28146,0
55,1216,"АО СК ""Чулпан""",Альметьевск,2278629.42436,0,0,0,0,0,1315197.81035,730119.69411,69158.97446,0,0,660960.71965,585078.11624,545674.28933,117158.55853,0,0,769.45084,774.55995,1176.93047,0,382150.58284,43644.2067,10281.98024,292.57338,292.57338,0,0,12.71,441.9554,445.07572,236.0908,8835.27494,18.3,26858.6369,2263.20977,0,0,0,963431.61401,937326.53488,20885.98496,5219.09417,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,695652.55215,0,0,0,0,0,695652.55215,0,0,0,0,0,695652.55215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695652.55215,0,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,25472.83437,0,0,0,0,0,25472.83437,21662.12437,21662.12437,0,0,0,3810.71,2635.844,0,0,0,0,0,0,0,0,2635.844,1127.368,0,0,0,0,0,0,0,0,1127.368,0,0,47.498,0,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,75225.66944,0,0,0,0,0,75225.66944,62074.87026,61795.00725,0,0,279.86301,13150.79918,12350.42593,564.00274,0,0,0,1206.96334,0,0,10271.54242,307.91743,800.37325,28.5,28.5,0,0,0,0,0,0,758.75544,13.11781,0,0,0,0,0,0,0,0,0,0
