"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
16,3300,"АО СГ ""Спасские ворота""",Салехард,18876.4797,-,-,-,-,19.30051,7.06051,-,-,-,7.06051,12.24,12.24,-,-,-,-,12.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18857.17919,-,9526.25005,9330.92914,-
17,0290,"АО СК ""Альянс""",Москва,439234.11861,-,-,-,-,352584.30531,49.21058,49.21058,-,-,-,352535.09473,180780.8625,-,-,46069.29546,2417.39968,-,-,-,132294.16736,-,141855.25065,-,-,-,-,54730.78467,-,14524.75337,-,72599.71261,-,8746.48198,21152.4996,-,-,-,86649.8133,-,43309.73904,43340.07426,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,22457.52166,-,-,-,-,10621.51797,3065.38756,-,-,-,3065.38756,7556.13041,7555.43025,-,-,-,-,4310.05986,601.00485,134.74726,2644.36554,-,0.70016,-,-,-,-,-,-,-,-,0.70016,-,-,-,-,-,-,11836.00369,-,-,11836.00369,-
19,3983,"АО СК ""Стерх""",Якутск,-4.97829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.97829,-,-2.97308,-2.00521,-
20,1216,"АО СК ""Чулпан""",Альметьевск,78355.60006,-,-,-,-,1017.20342,31.9,31.9,-,-,-,985.30342,770.57306,138.1,-,-,212.47006,-,-,-,420.003,-,214.73036,2.0421,2.0421,-,-,-,174.02469,-,5.93181,32.73176,-,-,-,-,-,-,77338.39664,-,39051.68019,38286.71645,-
21,3175,"ЗАО ""Капитал  Ре""",Москва,21267.97356,-,-,-,-,21267.97356,181.65151,181.65151,-,-,-,21086.32205,20138.6037,16372.68351,-,1006.42102,-,858.28005,-,-,1600.32788,300.89124,947.71835,-,-,-,-,-,-,24.99632,-,527.26128,395.46075,-,-,-,-,-,-,-,-,-,-
22,2284,"ЗАО ГСАО ""Плато""",Москва,2391.18215,-,-,-,-,2391.18215,36.16419,36.16419,-,-,-,2355.01796,1982.73616,-,-,-,-,6.22465,-,-,1956.22092,20.29059,399.24734,-,-,-,-,-,-,-,-,399.24734,-,-,-26.96554,-,-,-,-,-,-,-,-
23,1675,Либерти Страхование (АО),Санкт-Петербург,71615.29497,-,-,-,-,58995.13603,37008.99229,198.82953,-,-,36810.16276,21986.14374,4136.44153,95.013,408,-,8.4,-,-,-,3392.58171,232.44682,17613.19616,17202.26277,9.4914,17192.77137,-,-,-,-,51.87398,359.05941,-,221.50605,15,-,-,-,12620.15894,-,5689.11618,6931.04276,-
24,1298,"ОАО ""Капитал Страхование""",Когалым,604226.91067,-,-,-,-,305949.77979,-,-,-,-,-,305949.77979,264331.07663,-,-,-,88.98489,33514.84048,-,-,230727.25126,-,41618.70316,-,-,-,-,-,-,13304.18335,-,28314.51981,-,-,-,-,-,-,298277.13088,-,156685.67246,141591.45842,-
25,2708,"ОАО ""ЧСК""",Москва,23410.14807,-,-,-,-,827.16125,-,-,-,-,-,827.16125,412.32248,-,-,-,-,-,-,-,412.32248,-,414.87912,-,-,-,-,-,-,414.78098,-,0.09814,-,-,-0.04035,-,-,-,22582.98682,-,11380.50497,11202.48185,-
26,1083,"ООО  ""Зетта Страхование""",Москва,66704.63316,-,-,-,-,22838.61811,-26.33092,-26.33092,-,-,-,22864.94903,21521.94826,239.4735,-,-,-,289.65346,214.26673,-,20039.15697,739.3976,1107.66209,-,-,-,-,-,-,498.48883,45,564.17326,-,119.81096,115.52772,-,-,-,43866.01505,-,22454.45068,21411.56437,-
27,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,62121.64013,-,-,-,-,62121.64013,-0.73816,-0.73816,-,-,-,62122.37829,62054.37829,-131.76554,-,-,-0.88674,654.24685,-,-,61585.63283,-52.84911,68,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,-,-
28,2496,"ООО ""Абсолют Страхование""     ",Москва,105740.84129,-,-,-,-,81367.00152,1195.80816,1195.80816,-,-,-,80171.19336,72966.2647,28938.51902,-,10124.58717,19469.25422,1349.23554,-,-,12135.10703,949.56172,5475.62487,49.5866,49.5866,-,-,723.93266,3760.69306,-,86.07535,855.3372,-,1400.24567,329.05812,-,-,-,24373.83977,-,12501.96871,11871.87106,-
29,3487,"ООО ""БИН Страхование""",Москва,43900.67734,-,-,-,-,26018.79829,-,-,-,-,-,26018.79829,18.79829,-,-,17.3103,-,-,-,-,1.48799,-,26000,-,-,-,-,-,-,-,-,26000,-,-,-,-,-,-,17881.87905,-,10835.55146,7046.32759,-
30,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,3475.67052,-,-,-,-,3475.67052,-,-,-,-,-,3475.67052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3475.67052,-,-,-,-,-,-,-,-,-
31,3438,"ООО ""ПРОМИНСТРАХ""",Москва,18732.62042,-,-,-,-,4864.90705,-10.09997,-10.09997,-,-,-,4875.00702,3253.23792,26.45487,-,2342.27848,-93.42466,-,5.26138,-,748.1831,224.48475,1621.7691,-,-,-,-,104.90079,-,538.42858,78.18118,900.25855,-,-,-,-,-,-,13867.71337,-,7053.25473,6814.45864,-
32,1307,"ООО ""СК ""Согласие""",Москва,316052.04986,-,-,-,-,197648.6905,622.29178,622.29178,-,-,-,197026.39872,158433.98617,15787.4112,193.56478,8971.93114,14553.92528,11299.80087,12.06121,-,107075.52893,539.76276,4976.21932,-,-,-,-,676.55262,26.08442,-,643.68534,2218.35762,1411.53932,1420.02688,32196.16635,-,-,-,118403.35936,-,59620.0896,58783.26976,-
33,1182,"ООО ""СК ""ТИТ""",Москва,171669.52297,-,-,-,-,171669.52297,6586.42417,6586.42417,-,-,-,165083.0988,122347.8253,15786.88012,-,16807.93779,139.95729,41277.03473,-,-,39867.62233,8468.39304,41102.27257,350.74743,350.74743,-,-,26781.20771,-,32.53272,3639.39708,10298.38763,-,-,1633.00093,-,-,-,-,-,-,-,-
34,3969,"ООО ""СК Чабб""",Москва,1945285.38399,-,-,-,-,1945285.38399,14125.15296,14125.15296,-,-,-,1931160.23103,1434058.41517,-,-,-,-,49988.74165,-,-,1384069.67352,-,169714.16913,-,-,-,-,-,-,-,4022.54777,165691.62136,-,311145.88082,16241.76591,-,-,-,-,-,-,-,-
35,4174,"ООО ""СКОР П.О.""",Москва,1876219.36296,-,-,-,-,1876308.41896,173860.21374,161073.53234,-,-,12786.6814,1702448.20522,1623338.51104,228068.4049,5313.6674,52015.83974,27975.94963,72939.95367,24335.87149,-,1212688.82421,-,77849.82884,34159.73637,853.45637,-,-,17075.74806,-,-,-,26175.87574,438.46867,-,1259.86534,-,-,-,-89.056,-,-,-89.056,-
36,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,41051.97033,-,-,-,-,41051.97033,73.80301,73.80301,-,-,-,40978.16732,8683.56613,125.39195,181.69,1762.7309,6.90938,1011.41606,-,-,5595.42784,-,32081.12223,-,-,-,-,-,-,-,-,31976.1101,105.01213,-,213.47896,-,-,-,-,-,-,-,-
37,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,-36.31519,-,-,-,-,-32.50094,-,-,-,-,-,-32.50094,-32.50094,-,-,-,-,-,-,-,-32.50094,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.81425,-,-2.43558,-1.37867,-
38,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,10402.05439,-,-,-,-,10400.79124,-,-,-,-,-,10400.79124,8730.90199,-,-,-,3972.15647,759.99819,-,-,3993.34733,5.4,1669.88925,-,-,-,-,-,-,-,-,992.60779,677.28146,-,-,-,-,-,1.26315,-,-,1.26315,-
39,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,76034.77162,-,-,-,-,16510.58587,137.53514,137.53514,-,-,-,16373.05073,15546.94337,1485.53478,-,4192.64461,-,6343.71211,-,-,2621.80329,903.24858,619.93874,110.05201,110.05201,-,-,50.84333,-,464.60841,5.1631,0.57269,-11.3008,-,206.16862,-,-,-,59524.18575,-,29579.4628,29944.72295,-
40,0585,"ООО ""СФ ""Адонис""",Пермь,20575.53053,-,-,-,-,5718.95315,4.22903,4.22903,-,-,-,5714.72412,5615.28168,41.4487,-,-,20.49288,-,-,-,5549.9651,3.375,99.44244,-,-,-,-,-,-,-,-,98.17344,1.269,-,-,-,-,-,14856.57738,-,7960.42033,6896.15705,-
41,3398,"ООО СК ""ВТБ Страхование""",Москва,1496969.77261,-,-,-,-,1125769.00613,3506.51128,3506.51128,-,-,-,1122262.49485,1001800.92816,375.83684,2634.62281,171574.25069,488.00295,29798.93615,-,-,796233.492,695.78672,99290.29502,-,-,-,-,70749.56796,-,-,2020.81831,26538.64306,-18.73431,-2.61213,21173.8838,-,-,-,371200.76648,-,191952.38243,179248.38405,-
42,3847,"ООО СК ""Независимая страховая группа""",Москва,30749.72426,-,-,-,-,2305.85529,-,-,-,-,-,2305.85529,2303.7918,-,-,-,-,1521.3401,-,-,782.4517,-,2.06349,-,-,-,-,-,-,-,-,2.06349,-,-,-,-,-,-,28443.86897,-,-,28443.86897,-
43,3268,"ООО СК ""Паритет-СК""",Москва,46691.37232,-,-,-,-,24720.3123,272.45576,220.07076,-,-,52.385,24447.85654,23700.84278,-,-,768.47929,9.52,983.05264,-,-,21939.79085,-,581.7609,2.51928,2.51928,-,-,-,-,-,-,554.80722,24.4344,-,165.25286,-,-,-,21971.06002,-,11284.61204,10686.44798,-
44,4331,"ООО СК ""Сбербанк страхование""",Москва,21463.64897,-,-,-,-,21463.64897,168.4837,168.4837,-,-,-,21295.16527,14236.71675,95,-,-,-,421.53311,-,-,12612.65709,1107.52655,386.4362,-,-,-,-,-,-,-,-,386.4362,-,6664.62794,7.38438,-,-,-,-,-,-,-,-
45,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,312.90479,-,-,-,-,312.90479,-,-,-,-,-,312.90479,312.54479,90.05479,-,-,-,207.35,-,-,15.14,-,0.36,-,-,-,-,-,-,-,-,0.36,-,-,-,-,-,-,-,-,-,-,-
46,1643,"ООО СПК ""Юнити Ре""",Москва,-1002.38762,-,-,-,-,-1002.38762,207.13564,207.13564,-,-,-,-1209.52326,-1696.32148,24.05124,8.7234,52.08464,-208.7408,145.14888,-,-,-2184.42041,466.83157,162.50288,-0.684,-,-,-,337.0372,-,-,-,-173.85032,-,-,324.29534,-,-,-,-,-,-,-,-
47,0397,"ООО Страховая Компания  ""Гелиос""",Москва,100959.6511,-,-,-,-,95417.61172,2036.19473,2036.19473,-,-,-,93381.41699,93377.95023,-,-,-,-,-,-,-,93377.95023,-,3.46676,-,-,-,-,-,-,-,-,3.46676,-,-,-,-,-,-,5542.03938,-,-,5542.03938,-
48,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,237908.53997,-,-,-,-,164050.94241,8340.25734,8340.25734,-,-,-,155710.68507,134727.1447,25836.42178,-,2809.41212,6.67082,12508.82557,988.84809,-,89882.9111,2694.05522,4777.25174,24.70356,24.70356,-,2.73151,-,9.03825,1567.20342,35.22476,3138.35024,-,15816.34506,389.94357,-,-,-,73857.59756,-,37506.80675,36350.79081,-
49,0001,"ПАО СК ""Росгосстрах""",Люберцы,386817.58883,-,-,-,-,-4763.68805,1011.07687,-2.9999,-,-,1014.07677,-5774.76492,-22757.59503,31.73156,24.51978,-5208.45493,211.17826,3745.92868,-,-,-21587.35756,24.85918,15966.85065,74.12798,74.12798,-,-,-1692.75753,6467.45224,-,10671.51332,446.51464,-,1015.97946,-,-,-,-,391581.27688,-,200281.06413,191300.21275,-
50,0621,"САО ""ВСК""",Москва,1028044.4882,0,0,0,0,762389.68472,49063.54823,49063.54823,0,0,0,713326.13649,673636.34337,11865.64215,465.50471,94964.70984,6966.89024,15193.78664,7182.73988,26.39862,535776.74381,1220.3261,38806.3628,80.77455,80.77455,0,377.26426,23351.31812,73.87191,6595.08979,871.38948,7456.65469,0,1162.93558,-279.50526,0,0,0,265654.80348,0,132626.29668,133028.5068,0
51,0348,"САО ""ЛЕКСГАРАНТ""",Москва,33186.61562,-,-,-,-,33186.61562,19.42626,19.42626,-,-,-,33167.18936,12904.10113,-,-,12904.10113,-,-,-,-,-,-,20263.08823,-,-,-,-,20263.08823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0177,САО ЭРГО,Москва,-617.99283,-,-,-,-,152.37101,-,-,-,-,-,152.37101,156.77549,-,-,-,-,-,-,-,151.35088,5.42461,-4.40448,-,-,-,-,-,-,-,-,-4.40448,-,-,-,-,-,-,-770.36384,-,-,-770.36384,-
53,0928,"СПАО ""Ингосстрах""",Москва,4029528.85802,-,-,-,-,3372716.73431,75449.74564,22471.88522,-,-,52977.86042,3297266.98867,2541216.49903,38981.02777,150.41734,479078.74209,126400.97202,75510.58472,22611.44841,-,1798483.30668,-,530150.91194,-5857.85877,-5857.85877,-,-,459499.90383,5192.87525,9524.17463,18987.94769,42803.86931,-,400,225499.5777,-,-,-,656812.12371,-,333489.11437,323323.00934,-
54,1209,"СПАО ""РЕСО-Гарантия""",Москва,889589.68671,-,-,-,-,356291.11061,109461.28995,2135.57293,-,-,107325.71702,246829.82066,213652.63401,19571.80879,169.38947,2258.97426,2318.34531,36165.65507,1323.13722,-,133306.44145,18538.88244,13713.67236,395.1491,395.1491,-,-,-,-,5333.12104,154.99043,7830.41179,-,19463.51429,-,-,-,-,533298.5761,-,276554.37685,256744.19925,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,21012808.73516,0,0,0,0,16735287.82089,750031.45169,448248.51621,0,0,301782.93548,15985256.3692,13302374.91131,1266231.32119,18572.90921,1479087.81987,322309.63839,836500.53666,163125.25718,161.14588,9138201.6579,78345.77091,1877583.76664,19977.24786,-3661.74383,17244.97537,379.99577,416436.89197,88507.22278,23535.2582,368825.13541,678795.56649,281126.44816,355024.09191,450273.59934,0,0,0,4277520.91427,0,2145380.59608,2132140.31819,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,12465061.05881,0,0,0,0,12465061.05881,286866.20852,172051.35824,0,0,114814.85028,12178194.85029,9649413.22285,156278.20901,11517.73648,660028.64932,199747.41578,259213.63626,26466.39676,0,8334764.57748,1396.60176,1341743.57576,50726.83547,509.27648,3212.15684,0,663704.80032,5192.87525,53853.40744,24178.10069,538033.32618,6054.23041,615558.69457,571479.35711,0,0,0,0,0,0,0,0
