"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,39970.4331,10694.50871,0,0,0,0,39970.4331,39970.4331,0,0,0,39970.4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,8011650.68422,0,0,0,0,0,8011650.68422,348485.07882,348485.07882,0,0,0,7663165.6054,7454253.7054,831476.4013,0,15074.37439,0,0,3108812.50484,1853127.44103,2810331.92723,688558.49764,202155,0,0,0,0,3000,0,0,25480,173675,0,0,6756.9,0,0,0,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,17604031624721,0,0,0,0,0,248367006959.832,58442729664.9615,24831580223.782,0,0,33611149441.1795,189924277294.87,147558855818.736,720386071.12138,1001098531.9625,1188994885.94819,330513377.60135,27199086348.8898,17075319.81908,5572976.22681,115208269882.618,1893431400.77596,34565446248.4039,60094369.1912,60094369.1912,0,260000,18404347552.9404,10086524257.3258,740744637.58999,547645167.11156,4707619636.04033,18210628.20462,7033834504.65356,766140723.0764,7297788769.23923,7297788769.23923,0,17348366828992,833980000,17347532848992,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,310523636728.321,113.54528,0,0,0,0,343832768.32081,26069129.84986,9038382.49007,0,0,17030747.35979,317763638.47095,294526191.57533,106880.644,0,2250,58875,504041.47157,0,0,293374119.86458,480024.59518,22930840.50234,0,0,0,0,62940,16950.4,0,3469375.41994,18820687.80962,560886.87278,0,306606.39328,0,0,0,310179803960,10675000,310169128960,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,2065600.72101,0,0,0,0,0,2065600.72101,3010,3010,0,0,0,2062590.72101,2031590.72101,316807.5331,0,0,0,0,1548031.653,1548031.653,166751.53491,0,31000,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,149095.42786,0,0,0,0,0,149095.42786,149095.42786,0,0,0,149095.42786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,176810895.05767,1195.27228,0,0,0,0,176810895.05767,139932435.32101,54020568.25155,0,0,85911867.06946,36878459.73666,35287857.41048,0,224294.4,0,0,14289.18939,0,0,20517234.14386,14532039.67723,1223214.51864,0,0,0,0,0,0,0,0,888152.4571,335062.06154,0,367387.80754,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,38087098.40423,0,0,0,0,0,38087098.40423,10054892.92711,960740,0,0,9094152.92711,28032205.47712,21204170.60848,4688239.42342,0,0,0,173895.38679,0,0,12487076.48461,3854959.31366,4222541.71998,2551500,2551500,0,0,0,0,0,692700,969310.7288,9030.99118,0,2605493.14866,0,0,0,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,20397000,0,0,0,0,0,20397000,20397000,0,0,0,20397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,26328837.8071,0,0,0,0,0,26328837.8071,16576012.17956,890239.92956,0,0,15685772.25,9752825.62754,9128126.88723,193971.082,0,0,0,1429.09333,0,0,6287045.75018,2645680.96172,624698.74031,0,0,0,0,0,0,3600,5753.40531,615345.335,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,49055335.92432,355873.781,0,0,0,0,49055335.92432,21428287.36917,19445883.48927,0,0,1982403.8799,27627048.55515,27517871.77015,17732944.17953,0,0,0,275,18597.316,0,8923406.67954,842648.59508,104235,0,0,0,0,0,0,0,0,104235,0,0,4941.785,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,58101166.07328,0,57071597.08328,57060557.39664,31751955.23857,11039.68664,1029568.99,1029568.99,1029568.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,91750937.48062,920324.77632,80329948.73162,80328357.53162,93896.21848,1591.2,11420988.749,11420988.749,11420988.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,2369266636.47225,1692160.31,0,0,0,0,377157046.47225,34594629.19001,8029752.00641,0,0,26564877.1836,342562417.28224,44107722.34245,373191.5,0,742563.53216,2069069.79271,30684911.33056,0,0,5204410.82502,5033575.362,298454694.93979,62756.5,62756.5,0,0,10420590,277905150,2000,381458.4,9682740.03979,0,0,0,0,0,0,1992109590,1510000,1990599590,0
45,1858,"АО СК "" Армеец""",Москва,29655960.65053,1222308.9116,0,0,0,0,29655960.65053,15757678.15227,4108213.92915,0,0,11649464.22312,13898282.49826,8969776.91984,898988.60841,0,0,6500,113065,0,0,5139696.55718,2811526.75425,4900866.70284,9000,9000,0,0,11888.6,0,2628.995,3017650,603199.10784,1256500,0,27638.87558,0,0,0,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,22360088528.9544,391130079.4356,0,0,0,0,4657019168.95441,1111924276.34881,232935854.39193,191176000,0,878988421.95688,3545094892.6056,2768417805.60011,182418.52316,55260460.04112,105403483.37794,25620449.32738,931529771.74118,0,0,1622710261.33882,27710961.25051,563465903.97916,0,0,0,0,313778762.95,26650,5607589.52963,31909374.4121,205849942.99183,6293584.0956,164044430.07469,49166752.95164,0,0,0,17703069360,11790000,17691279360,0
47,0278,"АО СК ""АСКОМЕД""",Самара,2693091.206,0,0,0,0,0,2693091.206,2693091.206,0,0,0,2693091.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,59350182.6728,0,0,0,0,0,54695182.6728,3170355.14478,1061593.08168,0,0,2108762.0631,51524827.52802,36431321.64802,1012586.337,0,0,0,885819.82957,0,0,34025990.78233,506924.69912,15058264.88,22094.88,22094.88,0,0,0,0,0,500,15035670,0,0,35241,0,0,0,4655000,4655000,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,152120902.85125,488402.181,0,0,0,0,152120902.85125,85196847.13717,85088617.13717,0,0,108230,66924055.71408,63237670.03669,452269.065,0,0,1100,50149761.15955,0,0,10407198.61477,2227341.19737,3660816.298,416000,416000,0,0,0,1000,4924.2,1270144.025,1968748.073,0,0,25569.37939,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,28822246.34446,0,0,0,0,0,28822246.34446,25173250.63008,25113350.63008,0,0,59900,3648995.71438,3619690.71438,21983.024,229686.449,0,0,2727722.2091,0,0,449030.3421,191268.69018,29305,0,0,0,0,0,0,0,0,29305,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,59113251.08484,0,0,0,0,0,59113251.08484,4900,4900,0,0,0,59108351.08484,58935671.08484,1085,0,0,0,27843217.30746,0,0,30882559.37281,208809.40457,172680,0,0,0,0,0,0,0,0,172680,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,1926421567.4751,0,0,0,0,0,1924871567.4751,591953704.94519,591601204.94519,0,0,352500,1332917862.52991,1252167795.04261,8723791.17303,92946.17828,0,107089.07961,1235198.619,135097533.0573,42099135.70373,959612823.4394,147298413.49599,46121010.958,262400,262400,0,0,0,0,0,376500,37718271.048,7763839.91,12269626.01,22359430.5193,0,0,0,1550000,1550000,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,32113306.029,0,0,0,0,0,32113306.029,11217909.099,10317010.755,0,0,900898.344,20895396.93,20768733.73,20258077,0,0,0,0,0,0,27222.6,483434.13,126663.2,0,0,0,0,0,0,0,30250,96413.2,0,0,0,0,0,0,0,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,362229492.91325,0,0,0,0,0,362229492.91325,10105886.41562,10093848.01562,0,0,12038.4,352123606.49763,187656322.60377,2848027.12446,0,6222298.60315,9189831.81916,3450493.638,771659.14503,748360.14503,159932067.602,5241944.67197,156963715.06373,19000,19000,0,0,94274496.8,13671600.80805,0,1336741.9888,47256834.22142,405041.24546,6944627.80114,558941.02899,0,0,0,0,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,9026037621.81579,0,0,0,0,0,357955021.81579,11116496.43539,10541289.67873,0,0,575206.75666,346838525.3804,332798260.05388,3100456.01538,0,0,106912.712,81064.5566,18108.5,0,311645953.77833,17845764.49157,4113958.91345,99650,99650,0,0,4100,0,91760.01,65887.667,3852061.23645,500,9019872,906434.41307,0,0,0,8668082600,23065000,8645017600,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,469744692.57717,0,0,0,0,0,469744692.57717,0,0,0,0,0,469744692.57717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469744692.57717,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,27868006.40609,0,0,0,0,0,27868006.40609,26992696.45809,26992696.45809,0,0,0,875309.948,278400,0,0,0,0,0,0,0,0,278400,138025,0,0,0,0,0,0,0,0,138025,0,0,458884.948,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,5462632.25213,0,0,0,0,0,5462632.25213,203472.82605,202272.82605,0,0,1200,5259159.42608,4877959.42608,6465,0,0,0,62234.64592,0,0,4687333.34669,121926.43347,381200,6000,6000,0,0,0,0,0,0,345200,30000,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,27662025520.1543,42752239.89546,0,0,0,0,1400486520.15434,905126489.00463,178960164.93141,0,0,726166324.07322,495360031.14971,442253846.50138,49716275.24799,62540,0,3024928.00893,3378599.24402,0,0,144432046.24184,241639457.7586,36289163.64425,4007737.45716,4007737.45716,0,0,0,7720555.17468,2500,2602099.95,21423896.67578,532374.38663,2877820.43131,13939200.57277,0,0,0,26261539000,3995000,26257544000,0
