Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
4,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,97.05084,-,-,-,-,-,97.05084,97.05084,-,-,-,97.05084,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,387767.77507,-,-,-,-,-,86696.73843,77057.68102,1741.32,-,-,75316.36102,9639.05741,1989.99297,1769.27707,-,-,-,-,-,-,-,220.7159,7649.06444,7649.06444,7649.06444,-,-,-,-,-,-,-,-,-,-,-,-,-,301071.03664,300569.03664,-,502,-
7,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,57884.74193,-,-,-,-,-,57884.74193,57884.74193,-,-,-,57884.74193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,22340.57,-,-,-,-,-,22340.57,19827.46,773.785,-,-,19053.675,2513.11,2280.537,574.29,-,-,-,-,-,-,36.258,1669.989,232.573,-,-,-,-,-,-,-,-,232.573,-,-,-,-,-,-,-,-,-,-,-
9,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,78206.14984,3431.99551,-,-,-,-,78189.55874,32357.92707,25272.89769,-,-,7085.02938,45831.63167,32336.15839,109.12,-,-,-,-,-,-,-,32227.03839,198.75206,-,-,-,-,-,-,-,-,198.75206,-,-,13296.72122,-,-,-,16.5911,16.5911,-,-,-
10,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,40987.1382,161.92308,-,-,-,-,40987.1382,22650.17228,603.135,-,-,22047.03728,18336.96592,17398.48646,17016.46334,-,-,-,123.20149,-,-,26.038,232.78363,938.47946,938.47946,938.47946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3826,"ООО ""Вита-страхование""",Сургут,101005.27222,-,58270.75807,58234.75807,-,36,42734.51415,42734.51415,320.551,-,-,42413.96315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3543,"ООО СК ""Экип""",Москва,34616.81339,-,-,-,-,-,34616.81339,5954.31021,13.53754,-,-,5940.77267,28662.50318,28647.20406,27803.26109,-,-,-,-,-,-,-,843.94297,15.29912,-,-,-,-,-,-,-,-,15.29912,-,-,-,-,-,-,-,-,-,-,-
13,2873,"АО ""СМК ""Сахамедстрах""",Якутск,27005.04003,4210.78266,-,-,-,-,27005.04003,27005.04003,-,-,-,27005.04003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,0574,"ООО ""СК Екатеринбург""",Екатеринбург,140545.27191,256.816,-,-,-,-,140545.27191,51930.91998,1113.17766,-,-,50817.74232,88614.35193,88114.04835,86142.73142,-,-,-,-,-,-,636.79521,1334.52172,339.56223,-,-,-,-,-,-,-,-,339.56223,-,-,160.74135,-,-,-,-,-,-,-,-
15,3467,"АО СК ""Сибирский Спас""",Новокузнецк,384598.54467,-,-,-,-,-,77200.43213,37681.91844,2939.92,-,-,34741.99844,39518.51369,39484.55369,39122.70669,-,-,-,-,-,-,-,361.847,33.96,-,-,-,-,-,-,-,-,33.96,-,-,-,-,-,-,307398.11254,307398.11254,-,-,-
16,3621,"ООО ""Региональный Страховой Центр""",Москва,13188.99811,-,-,-,-,-,13188.99811,-,-,-,-,-,13188.99811,714.25554,514.25554,-,200,-,-,-,-,-,-,10474.74257,-,-,-,-,-,-,-,-,535.53507,9939.2075,-,2000,-,-,-,-,-,-,-,-
17,2239,"АО ""АльфаСтрахование""",Москва,17690731.33622,50830.27664,-,-,-,-,12636134.67311,4947929.39004,524851.17796,-,-,4423078.21208,7688205.28307,6304492.74153,4296298.15583,18497.57501,1024209.65006,72793.17408,45234.57483,91420.70338,-,468030.57525,288008.33309,510064.36229,210333.81443,146542.58572,63791.22871,-,192166.65195,2554.60295,93.786,66815.1855,36667.36988,1432.95158,531213.03559,342435.14366,-,-,-,5108086.30382,5089991.84076,3725.66806,14368.795,-
18,1675,Либерти Страхование (АО),Санкт-Петербург,1106980.50561,12702.97808,-,-,-,-,811001.10117,221430.98748,18029.81591,-,-,203401.17157,589570.11369,506151.60346,469716.97507,-,-,283.07899,7961.81428,-,-,22409.21214,5780.52298,14603.19855,12276.38081,12276.38081,-,-,-,-,-,63.58123,380.10074,1883.13577,67942.52504,872.78664,-,-,-,292495.66957,292274.66957,-,221,-
19,0212,"АО  ""Цюрих надежное страхование""",Москва,56084.48316,3304.7405,-,-,-,-,56084.48316,8.19178,8.19178,-,-,-,56076.29138,47446.31094,8727.41757,-,-,-,22970.81806,-,-,15550.96948,197.10583,6193.64427,-,-,-,-,-,-,-,12.034,6181.61027,-,2436.33617,-,-,-,-,-,-,-,-,-
20,0177,САО ЭРГО,Москва,1649087.64075,4076.34917,-,-,-,-,1235340.71192,43401.71387,40510.32675,-,-,2891.38712,1191938.99805,1148987.1565,1052174.3347,-,-,34.8,6098.62993,-,-,53058.76534,37620.62653,42548.83214,38200.76507,8052.68034,30148.08473,-,-,-,-,1881.70547,2466.3616,-,-,403.00941,-,-,-,393433.48969,393433.48969,-,-,-
21,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,1953818.30386,-,-,-,-,-,72152.10213,17187.93984,6332.61667,-,-,10855.32317,54964.16229,54964.16229,15319.13232,-,-,-,-,39071.3,-,107.118,466.61197,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1881666.20173,1881666.20173,-,-,-
22,3245,"ООО СО ""ВЕРНА""",Краснодар,381849.28659,-,-,-,-,-,41556.00997,21169.93272,4964.20127,-,-,16205.73145,20386.07725,20172.36229,13981.61473,-,-,-,24.661,-,-,5048.64079,1117.44577,90.696,-,-,-,-,-,-,-,-,90.696,-,-,123.01896,-,-,-,340293.27662,340293.27662,-,-,-
23,3947,"АО ""АИГ""",Москва,115006.56929,-,-,-,-,-,115006.56929,9816.80677,9816.80677,-,-,-,105189.76252,85363.49088,663.22101,-,-,-,83672.2407,-,-,1028.02917,-,4498.487,-,-,-,-,-,-,-,-,4498.487,-,-,15327.78464,-,-,-,-,-,-,-,-
24,3987,"АО ""УРАЛСИБ Жизнь""",Москва,68148.16878,-,63618.60995,58712.53315,18311.03561,4906.0768,4529.55883,4529.55883,4529.55883,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,3995,АО ВТБ Страхование жизни,Москва,1326352.92111,31491.12021,1325651.39611,1325057.29611,44.048,594.1,701.525,701.525,701.525,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,886399.12234,-,-,-,-,-,376017.67853,98016.36113,6920.82141,-,-,91095.53972,278001.3174,275530.22814,270135.78364,-,-,-,107,-,-,1777.50106,3509.94344,719.55126,569.25653,569.25653,-,-,-,-,-,-,150.29473,-,-,1751.538,-,-,-,510381.44381,504445.44381,-,5936,-
27,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,22067.291,-,-,-,-,-,22067.291,22067.291,-,-,-,22067.291,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0326,"ООО СК ""Орбита""",Москва,1521.1739,-,-,-,-,-,1521.1739,868.791,150,-,-,718.791,652.3829,528.13476,528.13476,-,-,-,-,-,-,-,-,124.24814,-,-,-,-,-,-,-,124.24814,-,-,-,-,-,-,-,-,-,-,-,-
29,3300,"АО СГ ""Спасские ворота""",Салехард,151324.92384,7747.84294,-,-,-,-,137203.21367,115160.60853,7503,-,-,107657.60853,22042.60514,22042.60514,2079.39101,-,-,-,9504.22578,-,-,10458.98835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14121.71017,14121.71017,-,-,-
30,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,196952.19266,-,-,-,-,-,196952.19266,-,-,-,-,-,196952.19266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196952.19266,-,-,-,-,-,-,-,-,-
31,2947,"АО СК ""РСХБ-Страхование""",Москва,886502.23055,-,-,-,-,-,886502.23055,391075.9004,314329.88346,-,-,76746.01694,495426.33015,494410.77623,37421.99419,-,-,-,-,256936.82466,17977.46203,187909.2809,12142.67648,990.76539,-,-,-,-,-,-,-,-,990.76539,-,-,24.78853,-,-,-,-,-,-,-,-
32,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,418852.83157,-,-,-,-,-,418852.83157,418697.35357,418697.35357,-,-,-,155.478,-,-,-,-,-,-,-,-,-,-,102.721,-,-,-,-,-,-,-,-,-,102.721,-,52.757,-,-,-,-,-,-,-,-
33,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,159301.68413,30767.35,-,-,-,-,159301.68413,159301.68413,-,-,-,159301.68413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,2359,"АО ""СК УСПЕХ""",Москва,12761.50214,-,-,-,-,-,12761.50214,12683.49987,-,-,-,12683.49987,78.00227,78.00227,73.57912,-,-,-,-,-,-,-,4.42315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3828,"ООО  СК ""Альянс Жизнь""",Москва,4411708.08185,288857.03323,1729189.45255,1729157.54014,18985.9883,31.91241,2682518.6293,2682518.6293,25443.71358,-,-,2657074.91572,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3064,"АО ""Боровицкое страховое общество""",Москва,22468.16566,94.86596,-,-,-,-,5131.86408,975.72564,10,-,-,965.72564,4156.13844,4156.13844,4145.54016,-,-,-,-,-,-,10.59828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17336.30158,17336.30158,-,-,-
37,1427,"АО ""МАКС""",Москва,6636113.8608,-,-,-,-,-,1495592.90999,788002.29558,118193.3956,-,-,669808.89998,707590.61441,685587.10211,627754.48851,-,-,728.098,-,-,-,35323.93315,21780.58245,21613.1723,17117.87644,17117.87644,-,-,-,-,-,-,218.20329,4277.09257,-,390.34,2127585.96798,2127585.96798,-,3012934.98283,2986612.98283,750,25572,-
38,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,293815.52666,-,-,-,-,-,139628.73894,62769.05858,5444.16432,-,-,57324.89426,76859.68036,71620.66544,-,-,6651.94911,14065.325,-,-,-,49112.65481,1790.73652,2789.24346,-,-,-,-,-,-,-,-,2005.42311,783.82035,-,2449.77146,153150.12632,153150.12632,-,-,-,-,-,-
39,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,45749.606,-,-,-,-,-,45749.606,3538.095,1604.347,-,-,1933.748,42211.511,42191.014,42138.527,-,-,-,-,-,-,-,52.487,20.497,-,-,-,-,-,-,-,-,-,20.497,-,-,-,-,-,-,-,-,-,-
40,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,26289.4638,-,-,-,-,-,26289.4638,26268.46247,-,-,-,26268.46247,21.00133,21.00133,7.8,-,-,-,-,-,-,-,13.20133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,1643,"ООО СПК ""Юнити Ре""",Москва,141420.47863,-,-,-,-,-,141420.47863,141420.47863,-,-,-,141420.47863,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3128,"ООО ""МСК ""АйАйСи""",Москва,884.92735,122.4757,-,-,-,-,884.92735,122.4757,-,-,-,122.4757,762.45165,762.45165,-,-,-,-,-,-,-,-,762.45165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,2284,"ЗАО ГСАО ""Плато""",Москва,3538.9939,-,-,-,-,-,3538.9939,3419.71876,2276.22749,-,-,1143.49127,119.27514,119.27514,-,-,-,-,-,-,-,119.27514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3535,"ООО ""ИНКОР Страхование""",Дмитров,42999.16099,-,-,-,-,-,42999.16099,1927.32332,245.91496,-,-,1681.40836,41071.83767,41061.07167,40262.98591,-,-,-,-,-,-,798.08576,-,-,-,-,-,-,-,-,-,-,-,-,-,10.766,-,-,-,-,-,-,-,-
45,0436,"ООО  ""АМТ Страхование""",Москва,106662.83804,106231.66866,-,-,-,-,106662.83804,-,-,-,-,-,106662.83804,6120.71803,-,-,-,6120.71803,-,-,-,-,-,100542.12001,-,-,-,-,-,100542.12001,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,2890,ООО ВТБ МС,Москва,34265.57821,-,-,-,-,-,34265.57821,34265.57821,-,-,-,34265.57821,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,980691.69886,1733.85085,942414.03683,942414.03683,48305.73509,-,38277.66203,38277.66203,22969.51125,-,-,15308.15078,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0518,"ОАО СК ""БАСК""",Белово,163150.00094,-,-,-,-,-,71611.60831,66588.90508,796.31249,-,-,65792.59259,5022.70323,4970.98323,4362.07423,-,-,-,-,-,-,-,608.909,51.72,39.972,39.972,-,-,-,-,-,-,11.748,-,-,-,-,-,-,91538.39263,91480.89263,57.5,-,-
49,3837,"ООО ""СК ""Ингосстрах-М""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,3225,"ООО ""СК ИНТЕРИ""",Москва,177059.27,-,-,-,-,-,177059.27,-,-,-,-,-,177059.27,176531.03268,176531.03268,-,-,-,-,-,-,-,-,528.23732,528.23732,528.23732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,4326,"ООО ""КПСК"" ",Симферополь,3684.74255,-,-,-,-,-,3684.74255,3166.53952,228.5,-,-,2938.03952,518.20303,518.20303,351.84903,-,-,-,-,-,-,47.786,118.568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,5043383.34426,-,4992813.52782,4992813.52782,2209591.50079,-,50569.81644,50569.81644,39129.12234,-,-,11440.6941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,1412,"АО ""Д2  Страхование""",Новосибирск,8651.7585,4.305,-,-,-,-,8627.08943,5162.75246,3625.86696,-,-,1536.8855,3464.33697,3259.33697,-,-,-,-,11.11111,-,-,200.30819,3047.91767,30,-,-,-,-,-,-,-,-,30,-,-,175,-,-,-,3.04308,3.04308,-,-,-
54,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,1253225.32595,-,1231581.25637,1231581.25637,62192.44998,-,21644.06958,21644.06958,8935.00901,-,-,12709.06057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3941,"ООО ""СМП-Страхование""",Москва,281017.02005,-,-,-,-,-,281017.02005,257656.39587,2213.85,-,-,255442.54587,23360.62418,23360.62418,21550.49925,-,-,-,-,-,-,446.28725,1363.83768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,2619,"АО ""СК ""Астро-Волга""",Самара,262583.97443,-,-,-,-,-,28680.15578,10478.94096,1202.63896,-,-,9276.302,18201.21482,13997.6297,13060.8114,-,-,-,-,105,-,56.4603,775.358,4203.58512,25.30161,25.30161,-,-,-,-,-,-,4178.28351,-,-,-,-,-,-,233903.81865,233903.81865,-,-,-
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,5356.58468,-,-,-,-,-,5356.58468,-,-,-,-,-,5356.58468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5356.58468,-,-,-,-,-,-,-,-,-
58,1182,"ООО ""СК ""ТИТ""",Москва,73818.37955,-,-,-,-,-,73818.37955,31353.56095,7425.70008,-,-,23927.86087,42464.8186,29967.09304,9832.19814,-,18875.88416,-,-,-,-,232.17854,1026.8322,10707.811,-,-,-,-,10707.811,-,-,-,-,-,-,1789.91456,-,-,-,-,-,-,-,-
59,1284,"ООО ""Группа Ренессанс Страхование""",Москва,7699149.06195,253331.07641,-,-,-,-,5569646.35267,2102582.57571,61367.15442,-,-,2041215.42129,3467063.77696,2935124.72427,2440685.68128,-,-,31477.06652,173332.20024,-,-,160144.21758,129485.55865,193576.97961,168329.01076,168329.01076,-,-,-,-,-,453.70844,24794.26041,-,-,338362.07308,-,-,-,2129502.70928,2125133.70928,750,3619,-
60,3847,"ООО СК ""Независимая страховая группа""",Москва,231225.08273,5683.66382,-,-,-,-,231225.08273,212831.81195,-,-,-,212831.81195,18393.27078,18393.27078,12981.35979,-,-,-,1844.90703,-,-,3567.00396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,106126.03612,-,-,-,-,-,72384.85308,7018.17315,2074.23661,-,-,4943.93654,65366.67993,65331.56223,65303.70053,-,-,-,-,-,-,20.21226,7.64944,35.1177,-,-,-,-,-,35.1177,-,-,-,-,-,-,-,-,-,33741.18304,33741.18304,-,-,-
62,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,20465.70802,-,-,-,-,-,20465.70802,20465.70802,-,-,-,20465.70802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,197.2,-,-,-,-,-,197.2,197.2,197.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,2889184.73944,43113.98196,-,-,-,-,1909079.02664,811954.86981,88925.0012,-,-,723029.86861,1097124.15683,1064198.52681,863988.66984,200.16396,-,292.474,78378.58765,70,-,104291.96553,16976.66583,27360.88052,15368.41725,15302.39035,-,-,-,-,-,-,11836.46327,156,-,5564.7495,-,-,-,978271.99734,975308.65274,221.3,2742.0446,-
65,2496,"ООО ""Абсолют Страхование""     ",Москва,551899.04858,31038.44675,-,-,-,-,527359.32856,225464.3291,46146.45834,-,-,179317.87076,301894.99946,293410.82557,134406.85327,-,-,18842.60052,8729.84408,-,-,127524.25747,3907.27023,6387.05269,521.3,521.3,-,-,-,296.45313,-,1215.69664,4353.60292,-,1987.6382,109.483,-,-,-,23774.91988,23774.91988,-,-,-
66,1623,"ООО СК ""Тюмень-Полис""",Тюмень,23181.98727,-,-,-,-,-,23181.98727,8921.30943,8921.30943,-,-,-,14260.67784,14260.67784,3797.30432,-,-,-,-,-,-,2328.40719,8134.96633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4104,"ООО ""СК КАРДИФ""",Москва,272819.40207,-,-,-,-,-,264768.14185,220471.63865,220471.63865,-,-,-,44296.5032,24105.61284,22020.03896,-,-,-,-,-,-,-,2085.57388,120.319,-,-,-,-,-,-,-,-,120.319,-,-,20070.57136,-,-,-,-,-,-,-,-
