1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,474.00551,294.11115,294.11115,-,-,179.89436,179.89436,179.89436,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,50394.28854,-,-,-,-,35247.06897,91.75904,91.75904,-,-,-,35155.30993,32754.46593,-,-,-,-8136.67566,-,-,-,40891.14159,-,2400.844,-,-,-,-,-,1870.18645,-,-,355.65755,175,-,-,-,-,-,15147.21957,-,8442.09908,6705.12049,-
13,1820,"АО ""ГУТА-Страхование""",Москва,29883.36363,-,-,-,-,29883.36363,392,392,-,-,-,29491.36363,28878.16007,355.81853,-,-,498.71453,1068.59361,-,-,26955.0334,-,613.20356,-,-,-,-,-,-,-,-,613.20356,-,-,-,-,-,-,-,-,-,-,-
14,1412,"АО ""Д2  Страхование""",Новосибирск,6637.80938,-,-,-,-,6637.80938,1377.92015,1377.92015,-,-,-,5259.88923,5045.10686,1996.15915,-,-,-,91.67502,-,-,2185.041,772.23169,208.13766,-,-,-,-,-,-,-,-,208.13766,-,-,6.64471,-,-,-,-,-,-,-,-
15,0055,"АО ""ДальЖАСО""",Хабаровск,41156.60189,-,-,-,-,41156.60189,36311.18112,51.15,-,-,36260.03112,4845.42077,4393.67077,2095.39879,-,-,25.2,364.34204,-,-,1493.77073,414.95921,451.75,-,-,-,-,-,-,-,-,1.75,450,-,-,-,-,-,-,-,-,-,-
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,64398.73094,-,-,-,-,64398.73094,26366.65495,26366.65495,-,-,-,38032.07599,-,-,-,-,-,-,-,-,-,-,38032.07599,-,-,-,-,-,-,-,-,-,38032.07599,-,-,-,-,-,-,-,-,-,-
17,1427,"АО ""МАКС""",Москва,235080.36796,-,-,-,-,144157.90412,4913.24821,4802.07402,-,-,111.17419,139244.65591,126779.42556,97.071,-,9328.1441,-,804.91,-,-,116549.30046,-,12165.23035,-,-,-,-,-,-,11842.48189,164.74846,158,-,300,-,-,-,-,90922.46384,-,11751.35405,79171.10979,-
18,3256,"АО ""МетЛайф""",Москва,374887.77002,82077.58954,82040.50583,2558.59134,37.08371,292810.18048,292810.18048,170638.91382,-,-,122171.26666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3116,"АО ""НАСКО""",Казань,1709002.08828,-,-,-,-,1559556.18954,641209.54695,439705.21179,-,-,201504.33516,918346.64259,883788.06079,277768.99923,148.86904,-,-,20835.62658,-,-,407478.94441,177555.62153,16378.14992,0.92297,-,-,-,-,-,-,-,15752.0511,625.17585,-,18180.43188,-,-,-,149445.89874,-,26166.63669,123279.26205,-
20,2346,"АО ""ОСК""",Самара,37126.38131,-,-,-,-,23647.7068,511.06917,511.06917,-,-,-,23136.63763,22031.88054,1830.5509,-,-,11156.62306,23.9098,-,-,8973.85184,46.94494,1104.75709,-,-,-,-,42.25697,687.86766,-,131.1363,243.49616,-,-,-,-,-,-,13478.67451,-,4811.19322,8667.48129,-
21,3748,"АО ""Русский Стандарт Страхование""",Москва,12078.32522,-,-,-,-,12078.32522,12078.32522,24.38992,-,-,12053.9353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,0235,"АО ""Русское перестраховочное общество""",Москва,231058.84277,-,-,-,-,231058.84277,2214.41995,2214.41995,-,-,-,228844.42282,227659.36127,3063.33939,231.68897,-,-,6623.67333,941.79973,-,214458.61051,2340.24934,1185.06155,-,-,-,-,-,-,-,-,1185.06155,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,106927.41911,-,-,-,-,106927.41911,90803.17995,8361.4173,-,-,82441.76265,16124.23916,15613.7297,-,-,-,-,-,-,-,-,15613.7297,-,-,-,-,-,-,-,-,-,-,-,-,510.50946,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,7369.90646,-,-,-,-,7369.90646,-,-,-,-,-,7369.90646,6425.55311,506.2237,-,-,623.06,3356.90772,-,-,1798.68447,140.67722,944.35335,-,-,-,-,-,-,-,-,944.35335,-,-,-,-,-,-,-,-,-,-,-
