"Сведения о доле перестраховщиков в выплатах по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,4175.72316,-,-,-,-,4175.72316,293.95,293.95,-,-,-,3881.77316,3881.77316,522.69984,-,-,-,-,-,-,3017.34348,341.72984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2144,"АО ""Страховая компания АСКО-Центр""",Курск,204.36502,-,-,-,-,204.36502,-,-,-,-,-,204.36502,204.36502,-,-,-,-,-,-,-,204.36502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0191,"АО ""Тинькофф Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3987,"АО ""УРАЛСИБ Жизнь""",Москва,363.6875,363.6875,363.6875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0212,"АО ""Цюрих надежное страхование""",Москва,83515.7832,-,-,-,-,83515.7832,357.34442,357.34442,-,-,-,83158.43878,71954.11319,-,-,-,-,35119.45703,-,-,36834.65616,-,4945.50826,68.69313,-,-,-,-,-,-,1622.47228,3254.34285,-,6204.81733,54,-,-,-,-,-,-,-,-
30,0177,"АО ""Юнити страхование""",Москва,135679.62421,-,-,-,-,135679.62421,2502.29119,2502.29119,-,-,-,133177.33302,92774.91903,4664.61819,-,-,-,1186.84655,-,-,86908.46929,14.985,15954.81621,3431.03715,-,3431.03715,-,-,-,-,109.19464,12414.58442,-,24447.59778,-,-,-,-,-,-,-,-,-
31,4351,АО РНПК,Москва,3427.97272,-,-,-,-,3427.97272,-,-,-,-,-,3427.97272,-,-,-,-,-,-,-,-,-,-,3427.97272,-,-,-,-,-,-,-,-,-,3427.97272,-,-,-,-,-,-,-,-,-,-
32,3300,"АО СГ ""Спасские ворота""",Салехард,11391.49947,-,-,-,-,10915.23063,924.9002,924.9002,-,-,-,9990.33043,9990.33043,872.67876,-,-,-,8494.6571,-,-,622.99457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,476.26884,-,-,476.26884,-
33,1858,"АО СК "" Армеец""",Москва,7.31288,-,-,-,-,7.31288,-,-,-,-,-,7.31288,7.31288,7.31288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,0290,"АО СК ""Альянс""",Москва,803059.30066,-,-,-,-,802326.13169,22329.67181,18261.6275,-,-,4068.04431,779996.45988,675158.56833,1913.22402,-,146009.99951,144.77821,155477.97722,-,-,359301.07115,12311.51822,35547.66107,-,-,-,-,28171.36869,-,-,-,7376.29238,-,22565.53317,46724.69731,-,-,-,733.16897,-,-,733.16897,-
35,0518,"АО СК ""БАСК""",Белово,311.50609,-,-,-,-,286.56198,-,-,-,-,-,286.56198,286.56198,286.56198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.94411,-,24.94411,-,-
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,9437.33434,-,-,-,-,9437.33434,-,-,-,-,-,9437.33434,9241.21344,698.85398,-,-,-,225.22574,-,-,8317.13372,-,196.1209,196.1209,-,196.1209,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,0425,"АО СК ""Ингвар""",Москва,1829.28698,-,-,-,-,1829.28698,-,-,-,-,-,1829.28698,1829.28698,-,-,-,-,318.50086,-,-,1510.78612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3991,"АО СК ""Ренессанс здоровье""",Москва,120042.70633,-,-,-,-,120042.70633,120042.70633,80400.30704,-,-,39642.39929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,2947,"АО СК ""РСХБ-Страхование""",Москва,836192.99927,-,-,-,-,836192.99927,348188.36467,348188.36467,-,-,-,488004.6346,486938.03888,24155.84981,-,-,-,-,431160.79068,199553.73207,26935.7806,4685.61779,1066.59572,-,-,-,-,-,-,-,-,1066.59572,-,-,-,-,-,-,-,-,-,-,-
40,1216,"АО СК ""Чулпан""",Альметьевск,1169.57422,-,-,-,-,1169.57422,-,-,-,-,-,1169.57422,1169.57422,1137.02422,-,-,-,-,-,-,-,32.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,4349,"НКО ""МОВС""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,9200.58984,-,-,-,-,9200.58984,-,-,-,-,-,9200.58984,9200.58984,9200.58984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,2708,"ОАО ""ЧСК""",Москва,7903.56447,-,-,-,-,1.045,1.045,-,-,-,1.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7902.51947,-,6188.03454,1714.48493,-
44,2496,"ООО ""Абсолют Страхование""",Москва,385092.72633,-,-,-,-,384385.52955,291123.3649,291123.3649,-,-,-,93262.16465,92989.11349,13419.74955,-,-,-,-,-,-,79374.5841,194.77984,86.53175,-,-,-,-,-,-,-,86.53175,-,-,186.51941,-,-,-,-,707.19678,-,-,707.19678,-
45,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,4162.62602,-,-,-,-,4162.62602,1564.87377,1564.87377,-,-,-,2597.75225,2597.75225,905.12735,-,-,-,-,-,-,54.44429,1638.18061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,0436,"ООО ""АМТ Страхование""",Москва,19587.25118,-,-,-,-,19587.25118,-,-,-,-,-,19587.25118,19587.25118,-,-,-,19587.25118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,323688.93649,-,-,-,-,323688.93649,-,-,-,-,-,323688.93649,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,323688.93649,-,-,-,-,-,-,-,-,-
49,3487,"ООО ""БИН Страхование""",Москва,3011.4682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3011.4682,-,-,3011.4682,-
50,3799,"ООО ""БСД""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3866,"ООО ""ВСК-Линия жизни""",Москва,1215.31476,1215.31476,1215.31476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,1083,"ООО ""Зетта Страхование""",Москва,237671.92385,-,-,-,-,222815.23634,65974.30108,-,-,-,65974.30108,156840.93526,138590.08323,964.63278,-,-,-,6695,-,-,120000,10930.45045,4412.20683,3717.00139,3717.00139,-,-,-,-,-,-,695.20544,-,-,13838.6452,-,-,-,14856.68751,-,662.66245,14194.02506,-
54,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,15254.71115,14241.92819,14241.92819,-,-,1012.78296,1012.78296,1012.78296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,163975.43776,-,-,-,-,163975.43776,-,-,-,-,-,163975.43776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,163975.43776,-,-,-,-,-,-,-,-,-
56,4326,"ООО ""КПСК""",Симферополь,2686.06705,-,-,-,-,2686.06705,-,-,-,-,-,2686.06705,730.2252,720.6542,-,-,-,-,-,-,-,9.571,1955.84185,-,-,-,-,-,-,-,-,1955.84185,-,-,-,-,-,-,-,-,-,-,-
57,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,247148.08302,-,-,-,-,247148.08302,-,-,-,-,-,247148.08302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,247148.08302,-,-,-,-,-,-,-,-,-
58,4013,"ООО ""МАКС-Жизнь""",Москва,285,285,285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,351.23983,-,-,-,-,351.23983,-,-,-,-,-,351.23983,351.23983,-,-,-,-,351.23983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3609,"ООО ""ППФ Страхование жизни""",Москва,20142.32202,13966.25249,13966.25249,-,-,6176.06953,6176.06953,6176.06953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,0473,"ООО ""РИКС""",Москва,8.8704,-,-,-,-,8.8704,-,-,-,-,-,8.8704,8.8704,-,-,-,-,-,-,-,8.8704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2042,"ООО ""СК ""Гранта""",Казань,27331.18068,-,-,-,-,27331.18068,2789.13967,2789.13967,-,-,-,24542.04101,24542.04101,24542.04101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,100063.93771,-,-,-,-,100063.93771,100063.93771,97315.33746,-,-,2748.60025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,45.16417,-,-,-,-,45.16417,-,-,-,-,-,45.16417,45.16417,45.16417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,13996.45055,-,-,-,-,13996.45055,-,-,-,-,-,13996.45055,13996.45055,24.60575,-,-,-,13610.5852,-,-,361.2596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,2877,"ООО ""СК ""Мегарусс-Д""",Москва,489941.36328,-,-,-,-,489941.36328,1058.89883,1058.89883,-,-,-,488882.46445,488882.46445,-,-,-,-,-,-,-,488882.46445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,167977.00555,-,-,-,-,167977.00555,-,-,-,-,-,167977.00555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,167977.00555,-,-,-,-,-,-,-,-,-
69,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,98440.10957,56101.53088,56101.53088,41939.43847,-,42338.57869,42338.57869,19764.11619,-,-,22574.4625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,1307,"ООО ""СК ""Согласие""",Москва,2665659.2512,-,-,-,-,2637362.75848,-,-,-,-,-,2637362.75848,2597310.50349,2421995.40311,-,-,-,-,-,-,175315.10038,-,30216.54556,-,-,-,26213.40809,-,4003.13747,-,-,-,-,9835.70943,-,-,-,-,28296.49272,-,1041.74617,27254.74655,-
71,1182,"ООО ""СК ""ТИТ""",Москва,156825.91386,-,-,-,-,156825.91386,46550,46550,-,-,-,110275.91386,110275.91386,30666.01085,-,77312.38573,-,-,-,-,2120.84837,176.66891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,3803,"ООО ""СК Доминанта""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,0574,"ООО ""СК Екатеринбург""",Екатеринбург,1630.21971,-,-,-,-,1630.21971,83.20424,83.20424,-,-,-,1547.01547,1547.01547,-,-,-,-,-,-,-,437.24036,1109.77511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,3225,"ООО ""СК ИНТЕРИ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,4104,"ООО ""СК КАРДИФ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,2917,"ООО ""СК НИК""",Ульяновск,33474.32551,-,-,-,-,33474.32551,-,-,-,-,-,33474.32551,19555.75068,66.85181,-,19488.89887,-,-,-,-,-,-,13918.57483,530.18134,530.18134,-,-,6853.41549,-,-,-,6534.978,-,-,-,-,-,-,-,-,-,-,-
77,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,889.40815,-,-,-,-,889.40815,889.40815,889.40815,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
