"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,356722709869.773,34577771.71145,0,0,0,0,4790444798.73043,729953978.63903,315831566.22029,16796000,0,414122412.41874,4060490820.0914,1412080992.55238,220654148.92665,0,36370670.49629,3986841.5842,10894767.03419,311481,0,923080696.36213,216782387.14892,2634265414.4513,1153448.05,1153448.05,0,0,2509119423.7956,86738693.82445,1080886.32719,424311.07251,35080935.99575,667715.3858,3051413.14163,11092999.94609,0,0,0,351932265071.042,59435000,351872830071.042,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,50201371.64193,0,0,0,0,0,50201371.64193,483724.16334,20724.16334,0,0,463000,49717647.47859,48217681.33274,633192.01857,0,0,117408.92437,0,1850523.37249,1850523.37249,44999369.69292,617187.32439,1499693.0224,0,0,0,0,0,86805.8,0,0,1394000,18887.2224,0,273.12345,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,99774489.95872,4143800,0,0,0,0,99774489.95872,70316539.12875,38356854.33875,0,0,31959684.79,29457950.82997,18591256.47263,1099698.08058,0,0,0,0,0,0,3183157.072,14308401.32005,3726887.928,0,0,0,0,0,0,0,0,3726887.928,0,0,7139806.42934,0,0,0,0,0,0,0,0
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,584295654.56957,0,0,0,0,0,584295654.56957,527665670.21294,2312085.96367,0,0,525353584.24927,56629984.35663,1085056.81325,0,0,0,0,0,0,0,0,1085056.81325,15513314.05363,0,0,0,0,0,0,0,0,13786314.05363,1727000,0,40031613.48975,0,0,0,0,0,0,0,0
10,1427,"АО ""МАКС""",Москва,568712929921.394,0,0,0,0,0,4627793203.80172,1131075035.93504,785514334.73904,0,0,345560701.196,3496718167.86668,3371907559.38343,109151411.40804,63739779.71307,27841.756,405765.74197,1175133.25551,0,0,1430624507.55773,1766783119.95111,49666498.20197,13496915.0631,13496915.0631,0,0,6190.4,537841.3,10293172.6506,383850,22117445.02093,2831083.76734,2434839.62356,72709270.65772,40352957.592,40352957.592,0,564044783760,22010000,564022773760,0,0
11,2346,"АО ""ОСК""",Самара,25272000548.1026,8956969.92743,0,0,0,0,167703092.10261,56035816.15941,33376675.78341,0,0,22659140.376,111667275.9432,96414697.53557,30967515.64702,67775.6,3550,4397006.38,1971957.56443,40912.03984,0,41845154.84792,17120825.45636,12149813.27707,942000,942000,0,0,91728.984,1394916.4,4000,2620827.37505,7027539.77444,68800.74358,0,3102765.13056,0,0,0,25104297456,9010000,25095287456,0,0
12,3748,"АО ""Русский Стандарт Страхование""",Москва,462294846.67923,0,178880501.77919,178880501.77919,0,0,283414344.90004,283414344.90004,144782177.10254,0,0,138632167.7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316944.79961
13,2619,"АО ""СК ""Астро-Волга""",Самара,928923163.26095,0,0,0,0,0,928923163.26095,731891955.00751,550871697.58621,0,0,181020257.4213,197031208.25344,194227983.0591,167305333.119,0,0,260600,1633931.81929,335,0,9412830.48671,15614952.6341,2803225.19434,320700,320700,0,0,0,16670,0,25500,2364991.39434,75363.8,0,0,0,0,0,0,0,0,0,0
14,0507,"АО ""СК ""Колымская""",Хабаровск,534638.36056,100,413656.68081,412460.20899,0,1196.47182,120981.67975,120981.67975,120981.67975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0915,"АО ""СК ""ПАРИ""",Москва,111447274962.389,0,0,0,0,0,1740798338.38877,227189827.3278,208951995.3958,0,0,18237831.932,1513608511.06097,1373362347.03577,17252377.35941,828343.88582,164929.864,927421.71462,210626515.56672,0,0,822759782.09738,320802976.54782,82490712.95205,4373424.65378,4373424.65378,0,0,4028623.9594,7606952.11275,2606702.43652,4838642.51655,58797569.70105,238797.572,2258484.56171,55496966.51144,0,0,0,109706476624,20350000,109686126624,0,0
16,2733,"АО ""СК ""Резерв""",Хабаровск,1180,0,0,0,0,0,1180,1180,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,1402914398.91516,0,28820078.69849,28820078.69849,0,0,1374094320.21667,1374094320.21667,20371320.21667,0,0,1353723000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8884965.1749
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,222636569720.563,0,0,0,0,0,283710104.56316,141889375.70279,101156940.04479,0,0,40732435.658,141820728.86037,126984326.97718,59453519.65003,3007610.98324,0,138736.2385,19414173.10331,0,0,34827894.8228,10142392.1793,3642750.04456,1467600,1467600,0,0,0,0,0,3050,1711050.04456,461050,0,11193651.83863,0,0,0,222352859616,23020000,222329839616,0,0
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1587,"АО ""СО ""Талисман""",Казань,8358024.67656,0,0,0,0,0,8358024.67656,198358.96533,198358.96533,0,0,0,8159665.71123,8069765.71123,998073.6895,0,47000,0,0,3640300.46294,2973916.401,2822812.26054,561579.29825,89900,0,0,0,0,4000,0,0,15000,70900,0,0,0,0,0,0,0,0,0,0,0
21,1208,"АО ""СОГАЗ""",Москва,14337079937532.9,0,0,0,0,0,208998102097.183,42842312984.2335,14514602377.1172,169600000,117087.14476,28327710607.1163,166155789112.949,123533458881.476,916387331.76205,961725967.2496,1530347592.86102,344651692.41986,8222420117.46215,15150653.72725,6947580.25793,108785793210.511,2756982315.48284,37540571039.177,121164009.21993,121164009.21993,0,440000,21739562643.9357,11027212749.7511,524952924.48168,312035088.37504,3810159004.53635,5044618.87711,3988127523.49746,1093631668.79945,16209070067.7061,16209070067.7061,0,14111872765368,841925000,14111030840368,0,0
22,3229,"АО ""Страховая бизнес группа""",Воронеж,247963950684.305,5628092.4,0,0,0,0,947388644.30494,78334452.62309,6928338.19822,0,0,71406114.42487,869054191.68185,804624172.35006,37376.003,149700,4836.66,1026641,2444981.82824,0,0,800537035.94889,423600.90993,61540543.69714,0,0,0,0,12000,156543.9,0,3134755.41994,57065805.6872,1171438.69,0,2889475.63465,0,0,0,247016562040,12955000,247003607040,0,0
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,18257808.4312,0,0,0,0,0,18257808.4312,5360,5360,0,0,0,18252448.4312,18252448.4312,241546.731,0,0,0,0,17935469.96361,14848978.983,75431.73659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,16496686.70866,0,0,0,0,0,16496686.70866,4719206.911,164290.5,0,0,4554916.411,11777479.79766,4672878.894,1743831.66,0,0,0,0,0,0,1863613.71108,1065433.52292,4857564.0666,756500,756500,0,0,0,0,0,3452746.4468,613128.32668,35189.29312,0,2247036.83706,0,0,0,0,0,0,0,0
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,108572500,0,0,0,0,0,108572500,108572500,0,0,0,108572500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,129752260.22027,0,0,0,0,0,129752260.22027,42651373.69758,2870331.33458,0,0,39781042.363,87100886.52269,19779283.29257,143299.52106,0,3153555.9164,0,3810.375,0,0,12521609.91728,3957007.56283,67321603.23012,0,0,0,0,65484000,0,3500,10193.31581,1773909.91431,50000,0,0,0,0,0,0,0,0,0,0
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,75147424.31058,307768.02,0,0,0,0,75147424.31058,3141519.78039,2785764.96152,0,0,355754.81887,72005904.53019,71872071.73943,39793586.52176,0,0,0,14800000,24685.054,0,14244667.49699,3009132.66668,132580,0,0,0,0,0,0,0,0,132580,0,0,1252.79076,0,0,0,0,0,0,0,0
28,0191,"АО ""Тинькофф Страхование""",Москва,1646305531.54424,0,0,0,0,0,1646305531.54424,980320951.5243,980320951.5243,0,0,0,665984580.01994,408059622.82568,189179264.12629,0,0,0,0,0,0,336284.55,218544074.14939,16387963.5294,7311790,7311790,0,0,0,0,0,0,9076173.5294,0,0,241536993.66486,0,0,0,0,0,0,0,0
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,72096857.26935,103058.6171,71850786.96751,71840117.11025,42339102.37467,10669.85726,246070.30184,246070.30184,195569.90184,0,0,50500.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24684901.25812
30,2708,"АО ""ЧСК""",Москва,1308693.87993,0,0,0,0,0,1223693.87993,96457.9131,96457.9131,0,0,0,1127235.96683,710362.33234,0,0,0,0,0,0,0,710362.33234,0,414023.63449,0,0,0,0,0,0,294073.63449,0,119950,0,0,2850,0,0,0,85000,85000,0,0,0
31,0177,"АО ""Юнити страхование""",Москва,75267288.2455,2466275.1103,0,0,0,0,75267288.2455,4206432.11894,1781632.11894,0,0,2424800,71060856.12656,70503984.49112,47422392.05777,0,0,0,30.99726,0,0,22753336.56373,328224.87236,525095.05731,161200,161200,0,0,0,0,0,0,363895.05731,0,31458.295,318.28313,0,0,0,0,0,0,0,0
32,3300,"АО СГ ""Спасские ворота""",Москва,1499572874.55136,0,0,0,0,0,383008074.55136,24287167.63371,9061793.22845,0,0,15225374.40526,358720906.91765,70719030.70701,701060.60067,0,3513255.228,1259500,42687890.06911,0,0,13179554.90885,9377769.90038,287993509.21064,190436.3,190436.3,0,0,29104320,254685500,6000,523664.1,3483588.81064,0,0,8367,0,0,0,1116564800,2960000,1113604800,0,0
33,1858,"АО СК "" Армеец""",Москва,19855607.132,560321.21,0,0,0,0,19855607.132,6758988.59398,3404753.41171,0,0,3354235.18227,13096618.53802,9811653.2087,728275.55794,0,0,0,24000,0,0,6562067.43804,2497310.21272,3256305.9202,10000,10000,0,0,8313.2,0,2628.995,0,3225063.7252,10300,0,28659.40912,0,0,0,0,0,0,0,0
34,0290,"АО СК ""Альянс""",Москва,26719200952.4785,97847848.11539,0,0,0,0,5725875432.47854,1986958027.42594,63258614.50685,34012000,0,1923699412.91909,3738917405.0526,2952615847.36349,3605473.484,80114398.64119,1455216,44589807.57953,1175791064.31638,0,0,1597680722.37333,49379164.96906,232358567.97833,33647177.2,33647177.2,0,0,3266202.5,0,5026251.44321,14237764.6845,175775344.40062,405827.75,195891596.17195,358051393.53883,0,0,0,20993325520,11330000,20981995520,0,0
35,0518,"АО СК ""БАСК""",Белово,59059599.06973,0,0,0,0,0,54339599.06973,8852390.18611,4662715.42286,0,0,4189674.76325,45487208.88362,41468671.73262,1525468.51991,0,0,0,1614713.1509,0,0,37984506.83469,343983.22712,3944820,17000,17000,0,0,0,0,0,0,3927820,0,0,73717.151,0,0,0,4720000,4720000,0,0,0
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,632146834.63585,818768.838,0,0,0,0,632146834.63585,24432958.65883,22920958.65883,0,0,1512000,607713875.97702,598199917.3708,20449701.2585,0,0,840,566416447.66359,0,0,9257107.57398,2075820.87473,8318697.49236,475400,475400,0,0,0,1000,0,2600862.08,5241435.41236,0,0,1195261.11386,0,0,0,0,0,0,0,0
37,2947,"АО СК ""РСХБ-Страхование""",Москва,2287723774.55555,0,0,0,0,0,2286768774.55555,735057480.66962,605401666.19529,0,0,129655814.47433,1551711293.88593,1446948376.07312,7921049.98129,2592854.57594,0,625146.622,1458701.76955,240150226.466,101981937.13098,1071026920.21932,123173476.43902,44966528.31457,575600,575600,0,0,0,32060,0,504000,43854868.31457,0,18375246.42031,41421143.07793,0,0,0,955000,955000,0,0,0
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,1807184972.9952,0,431293604.98481,427828177.70852,126613130.76973,3465427.27629,1375891368.01039,1375891368.01039,1255832185.17639,0,0,120059182.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0212,"АО СК ""Цюрих""",Москва,4241314.814,0,0,0,0,0,4241314.814,4241314.814,4241314.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1216,"АО СК ""Чулпан""",Альметьевск,172696637875.664,0,0,0,0,0,81490907.66371,5461971.8165,4093397.23837,0,0,1368574.57813,76028935.84721,71557443.27334,4311807.20412,0,0,23501.36657,389582.84,16211.5,0,50844857.46244,15971482.90021,4158867.92042,96680,96680,0,0,10200,124050,92788.018,8800,3815349.90242,11000,0,312624.65345,0,0,0,172615146968,24215000,172590931968,0,0
41,4376,"НКО ""ВОВС""",Сызрань,66134,0,0,0,0,0,66134,0,0,0,0,0,66134,0,0,0,0,0,0,0,0,0,0,66134,0,0,0,0,0,0,0,0,2000,64134,0,0,0,0,0,0,0,0,0,0
42,4349,"НКО ""МОВС""",Санкт-Петербург,5879908.62043,0,0,0,0,0,5879908.62043,0,0,0,0,0,5879908.62043,1962849.71463,139485.2,0,0,0,0,0,0,1793360.51463,30004,2318961.47381,1500,1500,0,0,0,0,0,0,59000,2258461.47381,121000,1477097.43199,0,0,0,0,0,0,0,0
43,4379,"НКО ""ПОВСТО""",Екатеринбург,15997897.02943,0,0,0,0,0,15997897.02943,0,0,0,0,0,15997897.02943,7786826.06094,29281.36,0,0,0,7711144.66722,0,0,43400.03372,3000,8211070.96849,0,0,0,0,0,0,0,0,0,8211070.96849,0,0,0,0,0,0,0,0,0,0
44,4381,НКО «ПОВС «РП»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4301,НКО НОВС,Камышин,572852.29086,0,0,0,0,0,572852.29086,0,0,0,0,0,572852.29086,0,0,0,0,0,0,0,0,0,0,498800,0,0,0,0,0,0,0,0,33800,465000,0,74052.29086,0,0,0,0,0,0,0,0
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,404756.03,0,0,0,0,0,404756.03,0,0,0,0,0,404756.03,404756.03,1135.9,0,0,0,0,0,0,395496.77,8123.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,159740243.03501,0,0,0,0,0,159740243.03501,0,0,0,0,0,159740243.03501,159740243.03501,0,0,0,0,0,0,0,159740243.03501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,20800,0,0,0,0,0,20800,0,0,0,0,0,20800,800,0,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,23297286.17068,0,0,0,0,0,23297286.17068,0,0,0,0,0,23297286.17068,20022879.73552,1211316.594,0,0,0,0,0,0,18772438.14152,39125,3173156.43516,0,0,0,0,0,0,0,100000,3019056.43516,54100,0,101250,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""Эталон""",Москва,822281.628,0,0,0,0,0,822281.628,0,0,0,0,0,822281.628,771921.628,771921.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50360,0,0,0,0,0,0,0,0
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,514530.2,0,0,0,0,0,514530.2,0,0,0,0,0,514530.2,2000,2000,0,0,0,0,0,0,0,0,332900,0,0,0,0,0,0,0,0,0,332900,0,179630.2,0,0,0,0,0,0,0,0
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,968131.702,0,0,0,0,0,968131.702,0,0,0,0,0,968131.702,968131.702,69513.156,0,0,0,0,0,0,867228.546,31390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4362,НКО ПОВС «Содружество»,Москва,17428.664,0,0,0,0,0,17428.664,0,0,0,0,0,17428.664,0,0,0,0,0,0,0,0,0,0,16118.737,0,0,0,0,0,0,0,1600,0,14518.737,0,1309.927,0,0,0,0,0,0,0,0
54,2496,"ООО ""Абсолют Страхование""",Москва,34671163377.9308,86862853.26252,0,0,0,0,3461603497.93085,1792779459.48797,289693112.21298,10618000,0,1503086347.27499,1668824038.44288,1333307169.7212,58081673.11539,2397932.01037,0,47854469.94558,91756716.66561,4558209.20564,4262976.45694,885545821.88963,243112346.88898,287397695.28178,17881372.36,17881372.36,0,0,65000,121187990.7324,0,86947476.73785,61309855.45153,6000,41304749.58278,6814423.85712,0,0,0,31209559880,11485000,31198074880,0,0
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,346759960.89826,0,0,0,0,0,346759960.89826,118383115.25658,117723709.72765,0,0,659405.52893,228376845.64168,168301248.52401,604230.077,0,7792805.09769,500,11880,455981.39964,0,58619392.21443,100816459.73525,59989905.07702,3000,3000,0,0,51654725.4,0,0,184550,8147629.67702,0,0,85692.04065,0,0,0,0,0,0,0,0
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2129240826.50535,2663739.79084,2017967677.14305,2017966386.34696,2017966386.34695,1290.79609,111273149.3623,111273149.3623,50054372.89335,0,0,61218776.46895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152193129.46079
57,0436,"ООО ""АМТ Страхование""",Москва,24919806.90506,1413749.6026,0,0,0,0,24919806.90506,8036869.90493,8036869.90493,0,0,0,16882937.00013,6051004.85054,0,0,0,3317444.44175,515131.0411,0,0,1749355.32184,469074.04585,10540943.8197,0,0,0,0,0,10530943.8197,0,0,10000,0,0,290988.32989,0,0,0,0,0,0,0,0
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,1158711549.58242,0,0,0,0,0,1158711549.58242,0,0,0,0,0,1158711549.58242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158711549.58242,0,0,0,0,0,0,0,0,0
59,3799,"ООО ""БСД""",Москва,317839360.29774,0,0,0,0,0,317839360.29774,14498868.43297,483209.86797,0,0,14015658.565,303340491.86477,48769358.48695,410600.3974,0,0,0,384221.33952,0,0,47153730.29414,820806.45589,242487431.27771,249500,249500,0,0,0,0,0,18729.75716,239098669.38452,3120532.13603,12083702.10011,0,0,0,0,0,0,0,0,0
