Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
7,2239,"АО ""АльфаСтрахование""",Москва,21382134.46129,-,-,-,-,19787249.23005,2905831.20326,2065814.22938,1162.36093,-,840016.97388,16881418.02679,13010492.65941,5013463.08285,24039.11032,129185.48089,73433.74625,94171.62808,145157.73392,108543.47594,476196.0156,7054845.8615,654557.4248,260225.10828,-,63125.20546,17508.22632,6601.12312,11941.56587,290880.82827,4275.36748,32094.86993,3184273.07265,-,-,-,1594885.23124,1568644.28942,13909.33315,12331.60867,-
8,3064,"АО ""Боровицкое страховое общество""",Москва,80999.57535,-,-,-,-,69051.78828,44178.98086,18181.55011,-,-,25997.43075,24872.80742,10731.93815,7893.84698,-,-,-,127.59332,-,-,2391.83054,318.66731,14140.86927,6.9295,-,-,-,-,437.83704,987.33668,12708.76605,-,-,-,-,-,11947.78707,11947.78707,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,4389255.05805,-,-,-,-,4135807.87521,651542.2572,193176.05095,-,-,458366.20625,3484265.61801,2339679.94197,1719859.7664,51.43599,-,17438.38375,7575.63473,-,-,29004.76029,565749.96081,138416.35309,28122.61865,-,-,69.86222,-,1617.16731,108605.22491,1.48,-,1006169.32295,-,-,-,253447.18284,248663.8125,1067.0851,3716.28524,-
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,3201229.57148,-,-,-,-,2838295.91002,1727899.98771,1699145.44673,-,-,28754.54098,1110395.92231,987679.70549,828131.06439,-,1235.59465,259.78173,8059.29861,669.83545,-,13487.40217,135836.72849,24751.55922,345.39752,-,18.40068,113.28588,-,275.065,23999.41014,-,37.40434,97927.25326,-,-,-,362933.66146,359668.1121,1001.21811,2264.33125,-
11,2071,"АО ""ГСМК""",Санкт-Петербург,31.1332,-,-,-,-,31.1332,31.1332,-,-,-,31.1332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,487673.11555,-,-,-,-,487673.11555,180499.56476,169864.20061,-,-,10635.36415,307173.55079,209725.62533,2629.38829,-,-,-,1194.14885,-,-,442.6666,205459.42159,62601.66965,-,-,-,-,-,-,62601.66965,-,-,34846.25581,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,71010.39494,-,-,-,-,71010.39494,50057.02017,6938.10155,-,-,43118.91862,20953.37477,20469.14246,640.19106,-,-,14.82238,18560.66337,-,-,532.51783,720.94782,484.23231,-,-,-,0.9,-,-,396.63546,86.69685,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,275123.93581,-,-,-,-,275123.93581,232111.81745,42.84281,-,-,232068.97464,43012.11836,103.60747,-,-,-,-,-,-,-,-,103.60747,51.54583,-,-,-,-,-,-,51.54583,-,-,42856.96506,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,2135820.72058,-,-,-,-,2053824.56315,889808.36844,846265.50724,-,-,43542.8612,1164016.19471,838208.6892,750316.87943,361.43905,-,509.89269,524.68331,2302.25193,2302.25193,9065.81967,75127.72312,4904.4602,-,-,-,-,4904.4602,-,-,-,-,320903.04531,-,-,-,81996.15743,76335.18824,514.28915,5146.68004,-
17,3256,"АО ""МетЛайф""",Москва,2435385.49076,1998071.84619,1972503.39573,1643982.45647,25568.45046,437313.64457,437313.64457,291929.13525,-,-,145384.50932,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,2346,"АО ""ОСК""",Самара,417017.67279,-,-,-,-,315729.57294,29593.12268,19706.66414,-,-,9886.45854,286136.45026,263142.27961,212297.53948,59.41468,24.27042,17820.53968,4070.87111,109.10264,-,15680.75305,13079.78855,20694.12839,1131.74277,-,107.91344,1171.20632,4.22,1431.93759,16191.85922,655.24905,1607.99024,692.05202,-,-,-,101288.09985,99835.60981,553.33156,899.15848,-
19,3748,"АО ""Русский Стандарт Страхование""",Москва,1841710.71159,1098772.88584,1098772.88584,-,-,742937.82575,742937.82575,527963.28422,-,-,214974.54153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0.4,-,-,-,-,0.4,-,-,-,-,-,0.4,0.3,-,-,-,-,-,-,-,-,0.3,0.1,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-
21,2619,"АО ""СК ""Астро-Волга""",Самара,163362.21526,-,-,-,-,70436.42706,20549.80647,18265.09235,-,-,2284.71412,49886.62059,48481.02272,39683.47175,-,-,237.54946,776.50425,6.2645,-,648.09152,7129.14124,1405.59787,0.0105,-,-,-,-,15.93653,1389.65084,-,-,-,-,-,-,92925.7882,92925.7882,-,-,-
22,0507,"АО ""СК ""Колымская""",Хабаровск,74876.63472,61839.19491,61355.49772,-,483.69719,13037.43981,13037.43981,7623.42712,-,-,5414.01269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,0915,"АО ""СК ""ПАРИ""",Москва,1091915.32176,-,-,-,-,1086376.85952,187376.11334,164954.39928,-,-,22421.71406,899000.74618,844164.84017,68431.95295,281.74873,841.27913,762.70103,475497.18832,-,-,191204.45541,107145.5146,32928.18269,1563.31727,-,98.32839,1252.9755,10.01623,2168.63259,27834.91271,-,10.75312,21896.9702,-,-,-,5538.46224,4946.31405,342.08693,250.06126,-
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,319.85217,-,-,-,-,319.85217,319.85217,-,-,-,319.85217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4014,"АО ""СК ""Югория-Жизнь""",Москва,93789.36054,93550.16686,93550.16686,-,-,239.19368,239.19368,239.19368,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,477573.09621,-,-,-,-,354530.6375,97412.46611,67282.74127,-,-,30129.72484,257118.17139,241443.941,188077.11358,301.87407,-,159.28705,26871.30618,-,-,9126.552,16907.80812,5386.50771,605.01999,-,-,-,-,9.47758,770.86014,4001.15,-,10287.72268,-,-,-,123042.45871,117510.59413,1237.77336,4294.09122,-
28,2359,"АО ""СК УСПЕХ""",Москва,1552.8849,-,-,-,-,1552.8849,1552.8849,121.1415,-,-,1431.7434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,682.71281,-,-,-,-,682.71281,682.71281,-,-,-,682.71281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1587,"АО ""СО ""Талисман""",Казань,58125.31421,-,-,-,-,13055.19989,512.60351,512.60351,-,-,-,12542.59638,12458.42312,11828.32609,-,-,-,-,-,-,111.01199,519.08504,78.1739,-,-,-,-,-,-,78.1739,-,-,5.99936,-,-,-,45070.11432,45070.11432,-,-,-
31,1208,"АО ""СОГАЗ""",Москва,19765171.7072,-,-,-,-,19440689.36368,15014398.32707,14691504.21977,-,-,322894.1073,4426291.03661,4008208.81097,1750982.76844,73060.80456,112575.38707,25572.94483,90084.74977,5959.59569,1026.62661,1575247.91406,374724.64655,259440.61812,18515.59358,-,30413.23671,3698.09273,33557.30125,21990.75288,150338.0007,927.64027,97954.88988,60686.71764,-,-,-,324482.34352,260156.54171,14914.10239,49411.69942,-
32,3229,"АО ""Страховая бизнес группа""",Воронеж,598329.51155,-,-,-,-,583847.18067,19330.94612,2550.19837,-,-,16780.74775,564516.23455,544485.27091,264.49073,-,8.1,155.26775,10193.70013,-,-,532931.79672,931.91558,19833.38611,-,-,37.6304,361.47472,-,3641.41915,14621.44703,1171.41481,-,197.57753,-,-,-,14482.33088,8513.87394,835.82437,5132.63257,-
34,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,8325.31285,-,-,-,-,8325.31285,8325.31285,-,-,-,8325.31285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,0983,"АО ""Страховая группа ""УралСиб""",Москва,564125.91699,-,-,-,-,564125.91699,568356.82045,568073.64676,-,-,283.17369,-4230.90346,-4922.05844,-,-,-,-,-3.00821,-,-,109.29598,-5028.34621,-1306.3049,-,-,-,-,-,-,-1297.73182,-8.57308,-,1997.45988,-,-,-,-,-,-,-,-
36,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,155975.00361,-,-,-,-,146813.26276,39789.49552,797.47269,-,-,38992.02283,107023.76724,81784.05514,72127.17933,-,-,-,845.2574,-,-,4835.95483,3975.66358,10361.00132,1865.22858,-,-,-,-,7342.505,1059.55834,93.7094,-,14878.71078,-,-,-,9161.74085,9161.74085,-,-,-
38,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,10346.95011,-,-,-,-,10346.95011,5758.13533,2373.02941,-,-,3385.10592,4588.81478,4433.61502,43.40815,-,-,-,19.76388,-,-,679.38467,3691.05832,155.19976,-,-,-,-,0.35,13.31066,141.5391,-,-,-,-,-,-,-,-,-,-,-
39,2144,"АО ""Страховая компания АСКО-Центр""",Курск,20619.17375,-,-,-,-,20619.17375,8171.85727,3598.96777,-,-,4572.8895,12447.31648,12331.56301,11101.43665,-,-,-,13.45473,16.1491,-,627.29904,573.22349,97.56873,-,-,-,-,-,-,97.56873,-,-,18.18474,-,-,-,-,-,-,-,-
40,3987,"АО ""УРАЛСИБ Жизнь""",Москва,220257.76907,220175.44676,220174.01173,47286.05501,1.43503,82.32231,82.32231,82.32231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,3995,АО ВТБ Страхование жизни,Москва,1517791.20951,1517748.15111,1517748.15111,-,-,43.0584,43.0584,-,-,-,43.0584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3300,"АО СГ ""Спасские ворота""",Салехард,174579.09427,-,-,-,-,172900.1702,77245.8693,13220.1306,-,-,64025.7387,95654.3009,63435.86081,1260.24162,-,-,-,56074.19993,-,-,1089.86035,5011.55891,32213.86509,1607.156,-,-,-,-,-1.015,30607.72409,-,-,4.575,-,-,-,1678.92407,1630.51656,39.477,8.93051,-
43,1858,"АО СК "" Армеец""",Москва,130123.53361,-,-,-,-,46105.34885,31943.96257,10037.33767,-,-,21906.6249,14161.38628,9208.35414,3204.66928,-,-,18.868,99.6888,-,-,1394.08079,4491.04727,4850.52455,5.4,-,31.2525,-,-,92.42505,2757.8145,1963.6325,-,102.50759,-,-,-,84018.18476,84018.18476,-,-,-
44,0290,"АО СК ""Альянс""",Москва,430114.97675,-,-,-,-,429642.11369,46896.26147,31016.01556,574.51039,-,15880.24591,382745.85222,193099.12565,141.70733,884.73517,13018.13191,10804.96459,81689.18627,-,-,74142.9361,12417.46428,113908.02534,2.09576,-,11188.26546,-,1082.99306,46633.51539,54064.01294,937.14273,6602.34761,69136.35362,-,-,-,472.86306,-,290.88996,181.9731,-
45,0278,"АО СК ""АСКОМЕД""",Самара,-78.7825,-,-,-,-,-78.7825,-78.7825,-,-,-,-78.7825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,0518,"АО СК ""БАСК""",Белово,8139.04626,-,-,-,-,2845.9328,1441.62463,810.59864,-,-,631.02599,1404.30817,1397.80617,995.96748,-,-,-,-,-,-,24.00603,377.83266,6.502,-,-,-,-,-,-,6.502,-,-,-,-,-,-,5293.11346,5288.13346,4.98,-,-
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,136140.94841,-,-,-,-,81355.65512,37092.08381,35493.51991,-,-,1598.5639,44263.57131,9341.93297,5636.59484,-,-,-,884.0021,-,-,1432.05602,1389.28001,34876.80957,34643.54087,-,-,7.065,-,69.63771,156.56599,-,-,44.82877,-,-,-,54785.29329,54785.29329,-,-,-
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,12544.78786,-,-,-,-,12544.78786,4340.9074,4324.7734,-,-,16.134,8203.88046,8177.88026,27.6528,1134.2586,-,-,6495.4607,-,-,349.96385,170.54431,26.0002,-,-,-,-,-,-,26.0002,-,-,-,-,-,-,-,-,-,-,-
49,0425,"АО СК ""Ингвар""",Москва,68766.42074,-,-,-,-,68766.42074,-,-,-,-,-,68766.42074,68766.42074,-,-,-,-,24866.03782,-,-,43900.38292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,2947,"АО СК ""РСХБ-Страхование""",Москва,803129.45527,-,-,-,-,803120.47727,324809.87675,324809.87675,-,-,-,478310.60052,355701.67999,11843.7824,2.49375,-,17.91102,94.39342,169395.99161,129463.80346,50802.23046,123544.87733,66464.17493,-,-,-,-,-,310.83332,66153.34161,-,18588.55866,37556.18694,-,-,-,8.978,-,8.978,-,-
51,1216,"АО СК ""Чулпан""",Альметьевск,108298.13416,-,-,-,-,69722.83455,10221.66634,8785.98545,-,-,1435.68089,59501.16821,57763.28073,13904.53061,-,-,-,27097.25796,156.96497,-,6891.62069,9712.9065,1069.79263,25.3318,-,-,52.77142,40.5332,-,944.44621,6.71,-,668.09485,-,-,-,38575.29961,37745.11002,589.37405,240.81554,-
52,1675,Либерти Страхование (АО),Санкт-Петербург,1427763.69105,-,-,-,-,1392479.09595,213020.3887,59521.01829,-,-,153499.37041,1179458.70725,505515.12616,279279.57102,63.87521,-,2249.37697,39321.17531,-,-,36246.58675,148354.5409,18901.79454,1079.46107,-,-,1448.31294,1.62,1364.14899,14595.28154,412.97,5759.99311,649281.79344,-,-,-,35284.5951,34363.11048,171.49524,749.98938,-
53,2708,"ОАО ""ЧСК""",Москва,29940.3226,-,-,-,-,26250.74282,13002.0972,13002.0972,-,-,-,13248.64562,1725.08278,-,-,598.26694,19.4,249.37095,-,-,847.1405,10.90439,3598.67039,-,-,813.38214,361.60459,776.60889,-,1645.93267,1.1421,-,7924.89245,-,-,-,3689.57978,-,2922.18517,767.39461,-
54,1083,"ООО  ""Зетта Страхование""",Москва,1430618.22217,-,-,-,-,1330689.13707,235739.89639,170546.49687,-,-,65193.39952,1094949.24068,910065.31769,572506.50838,77.47244,-,-,6011.70628,1915.94437,-,59887.62223,269666.06399,123068.28418,24793.35911,-,-,-,855.83397,3259.70472,92350.35768,1809.0287,65.00115,61750.63766,-,-,-,99929.0851,93448.63485,1989.86093,4490.58932,-
55,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,287470.14705,-,-,-,-,287430.73493,38981.19464,37298.13877,-,-,1683.05587,248449.54029,248240.85685,180450.79106,-,1318.62018,-,11906.58853,-,-,53377.09004,1187.76704,208.68344,68.61,-,28.98281,-,-,35.925,75.16563,-,-,-,-,-,-,39.41212,39.41212,-,-,-
56,3828,"ООО  СК ""Альянс Жизнь""",Москва,653178.8884,269355.06261,269353.55841,0.31708,1.5042,383823.82579,383823.82579,57641.81858,-,-,326182.00721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,24040956.44554,21981214.45761,21981214.45761,8929840.50793,-,2059741.98793,2059741.98793,2018291.25989,-,-,41450.72804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,2496,"ООО ""Абсолют Страхование""     ",Москва,1823273.84673,-,-,-,-,1817400.18061,1097253.83936,963866.06995,2284.87837,-,133387.76941,720146.34125,583428.0699,90406.54434,64.20934,-,25782.00119,212089.2281,-,-,165789.4744,89296.61253,97952.2327,758.9673,-,-,9470.6835,-,47277.98868,40444.63016,-0.03694,5012.18562,33753.85303,-,-,-,5873.66612,4774.97323,260.14358,838.54931,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,211081.47512,-,-,-,-,211081.47512,58887.56375,58286.9554,-,-,600.60835,152193.91137,144043.81815,5977.27172,-,2503.90009,21.816,3.33,5077.29016,-,10373.2906,120086.91958,8129.9291,-,-,617.90587,-,-,28.07458,7483.94865,-,-,20.16412,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,24621577.29499,24615199.9973,24615199.9973,22744984.82294,-,6377.29769,6377.29769,3958.64459,-,-,2418.6531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,19258.50664,-,-,-,-,19258.50664,1264.92864,1264.92864,-,-,-,17993.578,7047.16814,-,-,-,5981.31417,6.7603,-,-,1059.09367,-,10946.40986,-,-,-,10946.40986,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,226918.87354,-,-,-,-,226918.87354,-,-,-,-,-,226918.87354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,226918.87354,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,138.04511,-,-,-,-,138.04511,102.74279,102.74279,-,-,-,35.30232,30.95844,-,-,-,-,-,-,-,-,30.95844,-,-,-,-,-,-,-,-,-,-,4.34388,-,-,-,-,-,-,-,-
64,3799,"ООО ""БСД""",Москва,193571.68921,-,-,-,-,193571.68921,29989.42325,479.60164,-,-,29509.82161,163582.26596,13439.81774,3166.26841,-,-,-,4240.1881,-,-,5146.00046,887.36077,138786.10125,62.77019,-,-,-,-,26.32,137517.1556,1179.85546,11356.34697,-,-,-,-,-,-,-,-,-
65,3826,"ООО ""Вита-страхование""",Сургут,7854.02646,7572.48686,7570.89494,0.9448,1.59192,281.5396,281.5396,281.5396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3866,"ООО ""ВСК-Линия жизни""",Москва,786573.93952,786028.23952,786028.23952,-,-,545.7,545.7,-,-,-,545.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3535,"ООО ""ИНКОР Страхование""",Дмитров,443265.78307,-,-,-,-,443265.78307,114500.83438,102726.39188,-,-,11774.4425,328764.94869,300752.68461,36633.16737,340.42772,19.03,69.14502,20394.90914,-,-,240361.75044,2934.25492,22694.33781,89.1515,-,-,-,-,8856.44347,12086.00167,1662.74117,-,5317.92627,-,-,-,-,-,-,-,-
69,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,4230259.0149,2310622.58318,2304569.04539,1131578.28541,6053.53779,1919636.43172,1919636.43172,1816075.83547,-,-,103560.59625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3993,"ООО ""Компания Банковского Страхования""",Москва,19933.38061,-,-,-,-,19933.38061,-,-,-,-,-,19933.38061,10991.91737,-,-,-,-,-,-,-,-,10991.91737,2043.2136,-,-,-,-,-,-,2043.2136,-,-,6898.24964,-,-,-,-,-,-,-,-
71,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,55559.56344,-,-,-,-,55559.56344,-,-,-,-,-,55559.56344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55559.56344,-,-,-,-,-,-,-,-,-
72,4326,"ООО ""КПСК"" ",Симферополь,32981.54067,-,-,-,-,32981.54067,3429.03598,2065.14502,-,-,1363.89096,29552.50469,25238.16987,5226.98687,-,-,372.89289,-,44.07665,-,9121.81655,10472.39691,3317.53482,-,-,51.2745,32.6675,4.5,-,3229.09282,-,996.8,-,-,-,-,-,-,-,-,-
