Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
6,0212,"АО  ""Цюрих надежное страхование""",Москва,29361.26555,-,-,-,-,29361.26555,-,-,-,-,-,29361.26555,18122.30869,7.8471,-,-,-,9794.84672,-,-,8287.03866,32.57621,5484.62211,-,-,-,-,-,1123.40986,4361.21225,-,1509.3239,4245.01085,-,-,-,-,-,-,-,-
7,3947,"АО ""АИГ""",Москва,26437.13267,-,-,-,-,26367.23998,-,-,-,-,-,26367.23998,9692.78795,31,-,-,-,5045.90411,-,-,4615.88384,-,10521.82565,244.04873,-,-,-,-,-,10277.77692,-,-,6152.62638,-,-,-,69.89269,-,69.89269,-,-
8,2239,"АО ""АльфаСтрахование""",Москва,5916430.48204,-,-,-,-,5302566.76581,1586081.93623,1319964.27458,899.8749,-,266117.66165,3716484.82958,2611933.57572,1604503.55088,10173.86875,45020.42994,26236.93186,43951.03657,33538.28418,24673.6037,216432.14832,632077.32522,242216.6168,88926.23022,-,19707.42563,8210.702,108.78459,3235.14957,119686.45008,2341.87471,32774.551,829560.08606,-,-,-,613863.71623,603786.67635,7993.67912,2083.36076,-
9,3064,"АО ""Боровицкое страховое общество""",Москва,31796.15038,-,-,-,-,30411.86607,14096.75669,5206.56804,-,-,8890.18865,16315.10938,10653.52162,7801.49129,-,-,-,110.73386,-,-,2529.66675,211.62972,5661.58776,2.4,-,-,-,-,83.23389,321.5318,5254.42207,-,-,-,-,-,1384.28431,1384.28431,-,-,-
10,0433,"АО ""ВостСибЖАСО""",Иркутск,12895.1419,-,-,-,-,12895.1419,7946.37117,5844.59056,-,-,2101.78061,4948.77073,4858.43499,172.89653,-,-,-,87.42452,-,-,246.46828,4351.64566,89.9027,-,-,-,-,-,-,89.9027,-,-,0.43304,-,-,-,-,-,-,-,-
11,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,22332.58837,22195.23657,22195.23657,-,-,137.3518,137.3518,137.3518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,577121.13683,-,-,-,-,423084.59537,35349.93249,24985.12152,-,-,10364.81097,387734.66288,384803.87607,343392.72778,-,-,-,2389.4473,404.72664,-,3673.66233,34943.31202,2563.76158,322.94082,-,-,25.36,-,-,2215.46076,-,11.98699,355.03824,-,-,-,154036.54146,153526.13837,281.043,229.36009,-
13,2071,"АО ""ГСМК""",Санкт-Петербург,36.943,-,-,-,-,36.943,36.943,-,-,-,36.943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,1412,"АО ""Д2  Страхование""",Новосибирск,239525.7215,-,-,-,-,239525.7215,100114.08622,96772.61936,-,-,3341.46686,139411.63528,97041.05966,-,-,-,-,1655.72699,-,-,682.04327,94703.2894,31963.31161,-,-,-,-,-,-,31963.31161,-,-,10407.26401,-,-,-,-,-,-,-,-
16,0055,"АО ""ДальЖАСО""",Хабаровск,36190.14534,-,-,-,-,36190.14534,25712.89058,10432.7712,-,-,15280.11938,10477.25476,10142.30991,336.0044,-,-,15.19262,9156.68017,-,-,348.78105,285.65167,334.94485,1.575,-,-,3.2208,-,-,181.31455,148.8345,-,-,-,-,-,-,-,-,-,-
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,95491.98291,-,-,-,-,95491.98291,95004.52922,95004.52922,-,-,-,487.45369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,487.45369,-,-,-,-,-,-,-,-
18,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,30805.548,-,-,-,-,30805.548,1710.165,1643.461,-,-,66.704,29095.383,26430.616,24421.047,-,-,-,5.85,-,-,1424.978,578.741,2496.265,0.54,-,-,-,-,-,1983.584,512.141,-,168.502,-,-,-,-,-,-,-,-
19,1427,"АО ""МАКС""",Москва,659660.16257,-,-,-,-,506412.25151,122585.54741,102224.62805,-,-,20360.91936,383826.7041,357412.75896,347483.76216,-,765.52925,-,1.9,676.0598,-,4996.58997,3488.91778,492.42368,-,-,-,-,492.42368,-,-,-,-,25921.52146,-,-,-,153247.91106,150545.08729,252.72974,2450.09403,-
20,3256,"АО ""МетЛайф""",Москва,1039782.60457,835655.45851,829605.59563,772389.58325,6049.86288,204127.14606,204127.14606,146330.30462,-,-,57796.84144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3116,"АО ""НАСКО""",Казань,706447.72575,-,-,-,-,472184.8824,117165.50858,101420.17482,-,-,15745.33376,355019.37382,316222.49307,42807.92841,165.27329,-,60.11868,580.6482,3108.66064,-,230271.21347,39228.65038,32132.26933,81.53315,-,44.60805,233.98684,2.735,628.13476,18564.46833,12576.8032,2316.25,4348.36142,-,-,-,234262.84335,225892.55995,1555.37915,6814.90425,-
22,2346,"АО ""ОСК""",Самара,177314.53481,-,-,-,-,128126.70072,9863.53461,6409.04261,-,-,3454.492,118263.16611,114844.15968,99276.74834,9.808,37.5,4160.88935,749.06,59.685,36.051,5987.92299,4562.546,3233.36541,238.82867,-,37.5,455.84076,345.71,733.886,1075.67998,345.92,-,185.64102,-,-,-,49187.83409,48268.70784,338.81958,580.30667,-
23,3748,"АО ""Русский Стандарт Страхование""",Москва,670544.61022,379393.7552,379393.7552,-,-,291150.85502,291150.85502,234118.25218,-,-,57032.60284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,45422.50363,-,-,-,-,16125.66052,9423.32404,8534.78004,-,-,888.544,6702.33648,5816.2005,3659.65273,-,-,76.92805,601.76089,2.45728,-,324.75231,1150.64924,886.13598,15.2638,-,-,-,-,29.94976,839.32242,1.6,-,-,-,-,-,29296.84311,29296.84311,-,-,-
26,0507,"АО ""СК ""Колымская""",Хабаровск,37047.24573,30050.75242,29792.71582,-,258.0366,6996.49331,6996.49331,3213.00012,-,-,3783.49319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0915,"АО ""СК ""ПАРИ""",Москва,403409.47658,-,-,-,-,399507.20332,85207.85819,73908.67363,-,-,11299.18456,314299.34513,283810.09397,32308.00287,96.4724,59,268.65085,150777.74262,-,-,63023.81101,37276.41422,19278.25495,932.83294,-,40.71036,1128.49809,13.71082,970.46562,16106.69462,85.3425,2.09185,11208.90436,-,-,-,3902.27326,3488.84188,252.26295,161.16843,-
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,202.39665,-,-,-,-,202.39665,202.39665,-,-,-,202.39665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,202038.57707,-,-,-,-,158620.56992,37813.14963,22558.96639,-,-,15254.18324,120807.42029,116463.97933,99498.15703,-,-,204.12793,10015.53787,-,-,1713.19065,5032.96585,2872.0512,556.23489,-,-,-,-,4.275,472.33196,1839.20935,-,1471.38976,-,-,-,43418.00715,41116.79368,40.09259,2261.12088,-
30,2359,"АО ""СК УСПЕХ""",Москва,2528.8207,-,-,-,-,2528.8207,2528.8207,3.9375,-,-,2524.8832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,812.96247,-,-,-,-,812.96247,812.96247,-,-,-,812.96247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,1587,"АО ""СО ""Талисман""",Казань,18035.75049,-,-,-,-,6309.20568,284.33585,284.33585,-,-,-,6024.86983,6003.46028,5725.36851,-,-,-,-,-,-,39.35334,238.73843,20.328,-,-,-,-,-,-,20.328,-,-,1.08155,-,-,-,11726.54481,11726.54481,-,-,-
33,1208,"АО ""СОГАЗ""",Москва,3127255.90024,-,-,-,-,2851348.95,828569.18905,519748.26131,-,-,308820.92774,2022779.76095,1802405.31751,491952.74761,36880.25311,53969.24815,19820.29908,63781.75612,11327.6208,49.04625,916875.13972,207798.25292,156149.85383,6338.85535,-,21541.94445,7209.64342,11584.34764,6943.56985,101102.61288,1428.88024,27904.57492,36320.01469,-,-,-,275906.95024,168943.67727,21348.09834,85615.17463,-
34,3229,"АО ""Страховая бизнес группа""",Воронеж,381093.54123,-,-,-,-,374899.3694,3375.61411,2712.76428,-,-,662.84983,371523.75529,360950.54999,213.56898,-,4.5,55.4,5513.10534,-,-,354935.80393,228.17174,9869.09876,-,-,34.764,238.69603,-,371.27601,9036.3061,188.05662,-,704.10654,-,-,-,6194.17183,2967.89109,359.60321,2866.67753,-
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,2473.5448,-,-,-,-,2473.5448,2473.5448,-,-,-,2473.5448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,34914.08987,-,-,-,-,35439.38408,30027.65159,7714.66319,-,-,22312.9884,5411.73249,4792.77445,39.40568,-34.33045,-,-,28.05535,-,-,312.55377,4447.0901,604.16252,-86.60321,-,-,-,-,-,683.89596,6.86977,-,14.79552,-,-,-,-525.29421,-,-40.89311,-484.4011,-
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,65542.87229,-,-,-,-,59833.19028,14098.76219,321.337,-,-,13777.42519,45734.42809,42769.35067,38823.47703,-,-,-,505.02884,-,-,1446.09942,1994.74538,2287.07458,1012.72708,-,-,-,-,764.785,509.5625,-,-,678.00284,-,-,-,5709.68201,5709.68201,-,-,-
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,9018.45118,-,-,-,-,9018.45118,4916.17344,4315.69264,-,-,600.4808,4102.27774,4059.28104,3510.98078,-,-,-,9.46614,8.9386,-,335.89841,193.99711,42.9967,-,-,-,-,-,-,42.9967,-,-,-,-,-,-,-,-,-,-,-
41,3987,"АО ""УРАЛСИБ Жизнь""",Москва,297942.94653,297568.69668,297547.40408,127911.35767,21.2926,374.24985,374.24985,374.24985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3995,АО ВТБ Страхование жизни,Москва,1558956.2683,1558956.2683,1558956.2683,2403.19684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3300,"АО СГ ""Спасские ворота""",Салехард,100551.38861,-,-,-,-,99211.25952,48024.22962,3960.24301,-,-,44063.98661,51187.0299,37063.79073,465.63251,-,-,-,34948.09919,-,-,350.81763,1299.2414,14123.23917,487.474,-,-,-,-,10.774,13624.99117,-,-,-,-,-,-,1340.12909,1280.30031,41.66,18.16878,-
44,1858,"АО СК "" Армеец""",Москва,52243.42606,-,-,-,-,23473.67127,10648.03663,5292.38945,-,-,5355.64718,12825.63464,9810.28823,7044.2093,-,-,18.855,10.4453,-,-,933.4125,1803.36613,3014.36378,7.038,-,18.504,-,-,995.51763,273.37082,1719.93333,-,0.98263,-,-,-,28769.75479,28769.75479,-,-,-
45,0290,"АО СК ""Альянс""",Москва,203614.13554,-,-,-,-,203306.18441,18202.67977,14630.9158,1604.39142,-,3571.76397,185103.50464,112732.77798,670.79839,1184.22765,4012.24751,3291.23792,38029.58011,-,-,61340.22975,4204.45665,58401.12686,0.15598,-,4165.40221,-,424.47846,28999.50436,23990.65718,820.92867,453.678,13515.9218,-,-,-,307.95113,-,211.97543,95.9757,-
46,0278,"АО СК ""АСКОМЕД""",Самара,1425.48439,-,-,-,-,1425.48439,1425.48439,-,-,-,1425.48439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,65112.00242,-,-,-,-,38711.33848,20122.9812,18738.5878,-,-,1384.3934,18588.35728,3272.8318,1889.32933,-,-,-,368.12769,-,-,466.37856,548.99622,15310.72646,15200.64875,-,-,-,-,45.73964,64.33807,-,-,4.79902,-,-,-,26400.66394,26400.66394,-,-,-
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,7130.74945,-,-,-,-,7130.74945,2944.86497,2906.22497,-,-,38.64,4185.88448,4157.47228,23.48496,628.7105,-,-,3195.38183,-,-,225.37879,84.5162,28.4122,-,-,-,-,-,-,28.4122,-,-,-,-,-,-,-,-,-,-,-
49,0425,"АО СК ""Ингвар""",Москва,28837.34717,-,-,-,-,28837.34717,-,-,-,-,-,28837.34717,28837.34717,-,-,-,-,12086.4487,-,-,16750.89847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,2947,"АО СК ""РСХБ-Страхование""",Москва,278677.4845,-,-,-,-,278654.61575,56521.63208,56521.63208,-,-,-,222132.98367,159428.47402,9301.04469,2.50115,-,57.24932,142.36172,39494.35819,20025.32225,24128.95665,86302.0023,39610.9073,-,-,-,-,-,198.8,39412.1073,-,4274.06235,18819.54,-,-,-,22.86875,-,22.86875,-,-
51,3467,"АО СК ""Сибирский Спас""",Новокузнецк,37980.55859,-,-,-,-,18453.4523,12407.57107,4649.12087,-,-,7758.4502,6045.88123,6039.21523,5808.52916,-,-,-,-,-,-,13.33,217.35607,6.666,-,-,-,-,-,4.622,2.044,-,-,-,-,-,-,19527.10629,19527.10629,-,-,-
52,3983,"АО СК ""Стерх""",Якутск,91564.46314,-,-,-,-,57107.41355,22675.56569,22662.82197,-,-,12.74372,34431.84786,23507.51258,5929.96125,-,361.92247,4081.98627,320.2299,299.19335,287.16431,9299.74962,3214.46972,9744.54703,10.075,-,1003.45202,2436.67188,-,95.88889,6170.67099,27.78825,63.75181,1116.03644,-,-,-,34457.04959,34457.04959,-,-,-
53,1216,"АО СК ""Чулпан""",Альметьевск,37053.27265,-,-,-,-,24075.7038,5818.61056,4770.81169,-,-,1047.79887,18257.09324,17242.29607,8851.90875,-,-,83.51219,2.5,102.6884,-,3393.95842,4807.72831,526.04052,13.6569,-,-,53.03465,-,25,430.68897,3.66,-,488.75665,-,-,-,12977.56885,12611.38978,332.58288,33.59619,-
54,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,152439.25168,-,-,-,-,139888.75697,114135.13471,16053.5459,-,-,98081.58881,25753.62226,16219.97113,726.93658,-,-,491.27273,6656.6526,-,-,8083.18728,261.92194,9503.24253,4.329,-,-,1209.35033,-,4.374,3342.14531,4943.04389,-,30.4086,-,-,-,12550.49471,12550.49471,-,-,-
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,18648.29646,-,-,-,-,18648.29646,-,-,-,-,-,18648.29646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18648.29646,-,-,-,-,-,-,-,-,-
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,6318.072,-,-,-,-,6318.072,4542.3495,4542.3495,-,-,-,1775.7225,1197.567,-,-,-,-,-,-,-,-,1197.567,513.243,-,-,-,-,-,-,513.243,-,-,64.9125,-,-,-,-,-,-,-,-
57,2284,"ЗАО ГСАО ""Плато""",Москва,221.66696,-,-,-,-,221.66696,50.53,50.53,-,-,-,171.13696,171.13696,-,-,-,-,26.92258,-,-,144.21438,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,1675,Либерти Страхование (АО),Санкт-Петербург,383482.98557,-,-,-,-,369624.34679,89630.37618,26526.57618,-,-,63103.8,279993.97061,235864.68097,143399.11348,-,-,411.19126,17633.67203,-,-,14558.51832,59862.18588,10565.20938,433.17349,-,-,961.00506,1.35,508.97077,8535.86006,124.85,1951.12864,31612.95162,-,-,-,13858.63878,13029.63282,109.41231,719.59365,-
59,1298,"ОАО ""Капитал Страхование""",Когалым,9064.60988,-,-,-,-,8618.65947,0.375,0.375,-,-,-,8618.28447,8453.66015,4798.37861,-,-,-,-,-,-,3605.47978,49.80176,164.62432,65.31,-,-,-,-,-,99.31432,-,-,-,-,-,-,445.95041,347.24663,13.47975,85.22403,-
60,2708,"ОАО ""ЧСК""",Москва,21716.8435,-,-,-,-,18867.66124,10213.44245,10213.44245,-,-,-,8654.21879,1703.18557,-,-,941.43294,19.4,157.88445,-,-,566.2724,18.19578,2705.30252,1.974,-,806.30881,245.90888,659.04017,-,992.07066,-,-,4245.7307,-,-,-,2849.18226,-,2159.91984,689.26242,-
61,0518,"ОАО СК ""БАСК""",Белово,4096.10161,-,-,-,-,1512.31703,1053.29766,501.63738,-,-,551.66028,459.01937,454.94837,294.28063,-,-,-,-,-,-,18.06047,142.60727,4.071,-,-,-,-,-,-,4.071,-,-,-,-,-,-,2583.78458,2583.21458,0.57,-,-
62,0436,"ООО  ""АМТ Страхование""",Москва,10377.55619,-,-,-,-,10377.55619,466.35312,466.35312,-,-,-,9911.20307,4154.51042,-,-,-,4118.06542,36.445,-,-,-,-,5756.69265,-,-,-,5716.21935,-,4.74,35.7333,-,-,-,-,-,-,-,-,-,-,-
63,1083,"ООО  ""Зетта Страхование""",Москва,806130.75117,-,-,-,-,775396.29337,108892.70509,74580.0708,-,-,34312.63429,666503.58828,595844.49021,218656.30127,13.14745,-,-,3813.85403,949.73925,-,58571.71255,313839.73566,51573.90692,660.31682,-,-,-,16.61552,2104.23824,48074.07797,718.65837,13.90553,19071.28562,-,-,-,30734.4578,27337.61063,1369.66791,2027.17926,-
64,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,224140.66196,-,-,-,-,224076.995,25524.05795,24523.00488,-,-,1001.05307,198552.93705,198500.75549,139769.91741,-,-,-,5990.0203,-,-,51945.52108,795.2967,52.18156,5.1,-,28.21464,-,-,1.525,17.34192,-,-,-,-,-,-,63.66696,63.66696,-,-,-
65,3828,"ООО  СК ""Альянс Жизнь""",Москва,410100.74254,235472.75269,235467.30424,602.93556,5.44845,174627.98985,174627.98985,21940.41459,-,-,152687.57526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,9758335.87244,8995775.17657,8995775.17657,3220414.9144,-,762560.69587,762560.69587,757545.46374,-,-,5015.23213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,2496,"ООО ""Абсолют Страхование""     ",Москва,487950.11284,-,-,-,-,485326.83064,208693.28564,156446.69445,-,-,52246.59119,276633.545,231560.34917,43974.58581,-,-,15793.25948,73290.58656,-,-,69487.66938,29014.24794,34440.59197,389.76622,-,-,7699.42869,-,16890.30344,9461.09362,-,1310.45806,9322.1458,-,-,-,2623.2822,1725.2758,309.79396,588.21244,-
68,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,25353.69167,-,-,-,-,25353.69167,16051.23039,957.95138,-,-,15093.27901,9302.46128,8113.47847,6627.00147,-,-,16.16982,638.86942,-,-,552.34446,279.0933,1112.03085,671.40389,-,-,10,-,4.5,309.66696,116.46,-,76.95196,-,-,-,-,-,-,-,-
69,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,84874.04596,-,-,-,-,84874.04596,35422.4909,31221.49666,-,-,4200.99424,49451.55506,46760.93835,3874.96958,-,1933.77537,0.91373,115.31639,1715.3308,-,3549.42111,35571.21137,2687.38197,-,-,728.66898,37.8,-,85.72961,1835.18338,-,-,3.23474,-,-,-,-,-,-,-,-
70,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,7623696.45296,7614042.73903,7614042.73903,-,-,9653.71393,9653.71393,1563.87597,-,-,8089.83796,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,76074.79818,-,-,-,-,76074.79818,-,-,-,-,-,76074.79818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76074.79818,-,-,-,-,-,-,-,-,-
