Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
ИТОГО:,,,,731781943.28326,7383359.77,205718561.02104,204916784.6801,26618158.78984,801776.34094,401859827.38985,174163540.62246,70083992.36898,57969.1956,21300.49453,104079548.25348,227696286.76739,182710086.78475,80141780.89706,622581.67482,6016173.52807,2505580.47197,9977317.69853,1657321.76864,753030.86362,53473470.67009,28315860.07557,24138229.5005,3329540.62125,1413778.42195,1915073.95436,7356.805,1240079.6442,1489285.15287,812411.46998,1370064.47511,8257413.54635,7632077.78574,6508814.03851,14339156.44363,12004559.37015,12004559.37015,0,111321129.69796,107302334.65383,2074970.61966,1943824.42447,0
1,4192," ОВС ""Народные кассы""",Москва,10523.04007,0,0,0,0,0,10523.04007,0,0,0,0,0,10523.04007,308.725,0,0,0,0,0,0,0,147.425,161.3,5804.80702,0,0,0,0,0,0,0,0,0,5804.80702,0,4409.50805,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,3656714.69522,61206.05869,3343720.65588,3343720.65588,1243685.16786,0,312994.03934,312994.03934,150281.53934,0,0,162712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,2271638.99964,1989.41936,0,0,0,0,2271638.99964,743705.53067,669716.6481,0,0,73988.88257,1527933.46897,318559.52829,2679.46027,0,0,0,0,0,0,0,315880.06802,82600.31802,0,0,0,0,0,0,0,0,82600.31802,0,0,1126773.62266,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1523804.16106,53289.89779,154859.072,110619.01797,0,44240.05403,1368945.08906,1368945.08906,1299501.88134,0,0,69443.20772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,51995.094,0,0,0,0,0,51995.094,33143.808,4724.053,0,0,28419.755,18851.286,17724.698,4566.171,0,0,0,47.514,0,0,6065.892,7045.121,1126.588,0,0,0,0,0,0,15.2,64.482,1046.906,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,3000173.22249,0,0,0,0,0,2662109.19084,1600971.20366,1600971.20366,0,0,0,1061137.98718,994343.2872,979854.22219,0,0,0,0,0,0,1446.049,13043.01601,9028.76254,6211.03724,6211.03724,0,0,0,0,0,0,2817.7253,0,0,57765.93744,0,0,0,338064.03165,338064.03165,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,831278.4749,23161.28212,0,0,0,0,831278.4749,2975.14523,2975.14523,0,0,0,828303.32967,491904.95279,78.471,0,0,0,103304.42416,0,0,388198.42285,323.63478,127278.54235,1379.399,1379.399,0,0,0,0,0,28836.517,97062.62635,0,168280.47406,40839.36047,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1334689.72757,0,0,0,0,0,1332591.37114,10.05582,10.05582,0,0,0,1332581.31532,728014.3121,127.18124,0,0,0,138202.8491,0,0,589684.28176,0,479431.1311,8163.50176,8163.50176,0,0,0,0,0,0,471267.62934,0,0,125135.87212,0,0,0,2098.35643,0,2098.35643,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,47480907.65136,342014.32541,0,0,0,0,32152242.15849,11639002.57812,3472949.96319,3099.8227,0,8166052.61493,20513239.58037,15995606.24938,8865031.77971,60886.1868,668885.58443,237606.05962,233691.66955,300198.43912,170954.64245,3666939.91713,1962366.61302,1604437.73334,553750.84169,77562.38118,476188.46051,0,167529.37064,83565.99894,59193.48612,42854.2181,689479.68235,8064.1355,462741.68343,2450453.91422,0,0,0,15328665.49287,15054887.21591,155182.08709,118596.18987,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,127518.03398,26572.7,0,0,0,0,83668.68166,38201.54684,10502.30454,0,0,27699.2423,45467.13482,29099.12687,21023.21425,0,0,0,260.16923,0,0,7217.38563,598.35776,16368.00795,8,8,0,0,0,0,0,213.82781,853.6956,15292.48454,0,0,0,0,0,43849.35232,43849.35232,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,48753.15334,0,0,0,0,0,48753.15334,27411.4451,17555.1771,0,0,9856.268,21341.70824,20978.44872,2722.86025,0,0,0,458.32472,0,0,1670.46202,16126.80173,355.9385,0,0,0,0,0,0,0,0,355.9385,0,0,7.32102,0,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,298618.19595,0,297813.91161,297813.91161,0,0,804.28434,804.28434,804.28434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,4386438.05508,0,0,0,0,0,2035809.4914,272827.46337,187356.54352,0,0,85470.91985,1762982.02803,1741952.87164,1498261.15511,0,0,3051.4521,6248.73991,1304.7918,0,89768.41598,143318.31674,19359.83969,696.16039,696.16039,0,0,0,1345.85661,0.9,560.73225,13011.88829,3744.30215,47.94792,1621.36878,0,0,0,2350628.56368,2342046.31297,5068.08726,3514.16345,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,18108.7281,440.15,0,0,0,0,18108.7281,18108.7281,0,0,0,18108.7281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,48562.32063,0,0,0,0,0,48562.70178,13551.95562,-304.82638,0,0,13856.782,35010.74616,31999.24616,4212.37775,0,0,0,3730.81087,0,0,23933.04114,123.0164,3011.5,0,0,0,0,0,0,0,0,3005,6.5,0,0,0,0,0,-0.38115,-0.38115,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,351692.78435,3124.1,0,0,0,0,351692.78435,137478.63715,126182.98378,0,0,11295.65337,214214.1472,151590.50621,0,0,0,0,5793.61501,0,0,4120.0773,141676.8139,47772.18257,0,0,0,0,0,0,0,0,47772.18257,0,0,14851.45842,0,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,141454.1495,0,0,0,0,0,141454.1495,99144.20196,16014.04831,0,0,83130.15365,42309.94754,33187.70016,5788.153,0,0,98.81585,21986.18229,0,0,3600.92113,1713.62789,9122.24738,39.2,39.2,0,0,0,145.34,0,0,1225.38038,7712.327,0,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,870272.91664,0,0,0,0,0,870272.91664,848242.65755,848242.65755,0,0,0,22030.25909,0,0,0,0,0,0,0,0,0,0,20637.53425,0,0,0,0,0,0,0,0,0,20637.53425,0,1392.72484,0,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,151366.592,0,0,0,0,0,151366.592,8128.872,5994.501,0,0,2134.371,143237.72,133635.485,126654.478,0,0,0,14.624,0,0,5469.405,1496.978,7384.619,2.7,2.7,0,0,0,0,0,0,5790.834,1591.085,0,2217.616,0,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,7710290.77153,0,0,0,0,0,3202125.61972,1522347.9525,385101.01967,0,0,1137246.93283,1679777.66722,1586364.16993,1385793.75872,0,3062.11698,385.83239,1554.79075,3839.19465,0,128476.53957,63251.93687,54041.57361,10505.5364,10505.5364,0,0,36.87922,1303.99096,29715.183,1200.45154,10883.70247,395.83002,214.70113,39157.22255,0,0,0,4508165.15181,4449483.79052,8318.58633,50362.77496,0
21,3256,"АО ""МетЛайф""",Москва,3597508.8573,0,2334855.13312,2086709.13762,1020009.77212,248145.9955,1262653.72418,1262653.72418,852013.11386,0,0,410640.61032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,4477478.18071,0,0,0,0,0,1144199.12356,321140.71313,207840.96316,0,0,113299.74997,823058.41043,736083.60876,142488.77186,342.25166,0,306.19342,3187.00916,11793.30767,0,439384.80289,138581.2721,72216.90871,243.12462,243.12462,0,0,196.6286,1590.3531,25.2,2497.07965,40227.31428,27437.20846,4200,10557.89296,0,0,0,3329596.28081,3246528.16094,16166.00166,66902.11821,0
23,2346,"АО ""ОСК""",Самара,1337015.22952,62.02388,0,0,0,0,555375.50002,49538.06593,22294.82734,0,0,27243.23859,505837.43409,492024.15098,433684.0886,37.725,177,17197.31453,3129.33747,271.298,0,21157.51314,16369.87424,13131.60311,1568.94715,1568.94715,0,0,148.1057,1975.25981,24,2501.30223,5684.48822,1229.5,0,681.68,0,0,0,781639.7295,770829.44695,3411.49575,7398.7868,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,2875354.5276,0,2239775.09646,2239775.09646,0,0,635579.43114,635579.43114,486919.11422,0,0,148660.31692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2619,"АО ""СК ""Астро-Волга""",Самара,783307.85101,0,0,0,0,0,78991.94288,43162.48434,26532.479,0,0,16630.00534,35829.45854,31902.57678,23206.37004,0,0,806.89545,2568.55587,2.106,0,1798.18508,3520.46434,3926.88176,2.78,2.78,0,0,0,0,0,165.15019,3750.95157,8,0,0,0,0,0,704315.90813,704315.90813,0,0,0
27,3780,"АО ""СК ""Выручим!""",Екатеринбург,1488.79779,0,0,0,0,0,1488.79779,180.90701,180.90701,0,0,0,1307.89078,-57.10922,-115.13961,0,0,0,0,0,0,58.03039,0,1365,0,0,0,0,0,0,0,25,0,1340,0,0,0,0,0,0,0,0,0,0
28,0507,"АО ""СК ""Колымская""",Хабаровск,290391.25318,1606.92306,258081.04757,255822.92534,0,2258.12223,32310.20561,32310.20561,16626.84982,0,0,15683.35579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0915,"АО ""СК ""ПАРИ""",Москва,1670496.84516,0,0,0,0,0,1518825.49773,321004.06334,212837.16334,0,0,108166.9,1197821.43439,1093019.04483,192390.39533,404.48449,236,1627.09329,514426.53574,0,0,269628.41311,114306.12287,72023.87735,5632.58701,5632.58701,0,0,153.37345,5768.28333,159.10822,6576.94933,53311.9852,421.59081,309.42964,32469.08257,0,0,0,146898.36591,137007.36547,6632.47937,3258.52107,0
30,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,24843.67,0,0,0,0,0,24843.67,24843.67,0,0,0,24843.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1684674.8948,0,0,0,0,0,861080.93494,234895.5004,99540.90747,0,0,135354.59293,626185.43454,594462.197,502560.33833,0,0,1360.85285,40924.48603,0,0,24361.33795,25255.18184,16898.25008,2781.17445,2781.17445,0,0,0,0,0,28.5,2116.92563,11971.65,0,14824.98746,0,0,0,823593.95986,796745.48607,1724.90845,25123.56534,0
32,2359,"АО ""СК УСПЕХ""",Москва,19135.73879,0,0,0,0,0,19135.73879,19064.14833,128.05257,0,0,18936.09576,71.59046,42.07387,0,0,0,0,0,0,0,0,42.07387,0,0,0,0,0,0,0,0,0,0,0,0,29.51659,0,0,0,0,0,0,0,0
33,2873,"АО ""СМК ""Сахамедстрах""",Якутск,29887.4223,8077.58475,0,0,0,0,29887.4223,29887.4223,0,0,0,29887.4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1587,"АО ""СО ""Талисман""",Казань,363178.57675,0,0,0,0,0,65804.61491,1932.92461,1932.92461,0,0,0,63871.6903,63535.23805,26523.51104,0,189.35936,0,0,33213.94759,27016.24098,2448.92165,1159.49841,291.845,0,0,0,0,4,0,0,33.904,253.941,0,0,44.60725,0,0,0,297373.96184,297373.96184,0,0,0
35,1208,"АО ""СОГАЗ""",Москва,110253095.77589,0,0,0,0,0,92466451.65055,50619870.87515,4093178.97381,0,0,46526691.90134,41846580.7754,36087062.4534,4813235.03018,387104.97449,2846131.91719,438958.68802,1614651.00592,67169.40749,12709.85068,25222718.94399,697092.48612,2475292.21248,45419.87623,45419.87623,0,1487.88721,481781.4303,183228.13857,305169.22837,163276.80119,1271936.14208,22992.70853,3070124.13834,214101.97118,8475670.2768,8475670.2768,0,9310973.84854,7822483.88107,745383.12702,743106.84045,0
36,3229,"АО ""Страховая бизнес группа""",Воронеж,952402.25248,18.10232,0,0,0,0,855738.12339,60131.33957,7499.68471,0,0,52631.65486,795606.78382,766144.44071,1095.4011,0,-34.05,277,13782.76334,0,0,750360.16975,663.15652,26457.53416,0,0,0,0,347.64,596.74008,0,1578.82541,23256.52109,677.80758,0,3004.80895,0,0,0,96664.12909,65397.69767,3939.59568,27326.83574,0
37,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,105086.18858,0,0,0,0,0,105086.18858,79.299,79.299,0,0,0,105006.88958,104978.58958,7944.62227,0,0,0,0,96624.41311,96624.41311,409.5542,0,28.3,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,31864.4196,0,0,0,0,0,31864.4196,31864.4196,0,0,0,31864.4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0983,"АО ""Страховая группа ""УралСиб""",Москва,241335.79932,197.78816,0,0,0,0,241968.86009,108691.5528,46585.93511,0,0,62105.61769,133277.30729,130729.70667,-11562.00428,-321.63732,0,0,314.99702,0,0,134008.17917,8290.17208,2351.51122,-13.22748,-13.22748,0,0,0,0,0,0,2679.3618,-314.6231,0,196.0894,0,0,0,-633.06077,0,-1.5,-631.56077,0
40,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,273453.78492,0,0,0,0,0,187186.90424,58916.66717,921.57022,0,0,57995.09695,128270.23707,119368.48722,104143.12495,0,0,0,2431.379,0,0,6206.8662,6587.11707,6700.99087,2586.06087,2586.06087,0,0,0,0,0,1921.15,2193.78,0,0,2200.75898,0,0,0,86266.88068,86266.88068,0,0,0
41,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,11940.77563,0,0,0,0,0,11940.77563,11940.77563,0,0,0,11940.77563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2144,"АО ""Страховая компания АСКО-Центр""",Курск,89432.21515,0,0,0,0,0,89432.21515,47032.14457,38471.43228,0,0,8560.71229,42400.07058,42053.04067,34208.56814,0,0,0,63.10724,78.72698,0,6397.02471,1305.6136,347.02991,0,0,0,0,0,0,0,0,347.02991,0,0,0,0,0,0,0,0,0,0,0
43,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2782851.35952,0,2780608.8863,2779147.46114,159806.34884,1461.42516,2242.47322,2242.47322,2242.47322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3995,АО ВТБ Страхование жизни,Москва,14220149.54998,107289.36555,14216464.14419,14215332.4011,2612.17039,1131.74309,3685.40579,3685.40579,3685.40579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3300,"АО СГ ""Спасские ворота""",Салехард,463445.44021,15655.5669,0,0,0,0,436082.77156,215810.15723,15221.59526,0,0,200588.56197,220272.61433,168424.72767,3456.9194,0,0,8469.73799,145206.84189,0,0,7627.23621,3663.99218,51847.88666,2665.95,0,2665.95,0,0,14123.03447,7.905,743.4946,34307.50259,0,0,0,0,0,0,27362.66865,26151.64456,882.72,328.30409,0
46,1858,"АО СК "" Армеец""",Москва,448844.93613,36555.68981,0,0,0,0,72361.15505,28561.74995,15731.72723,0,0,12830.02272,43799.4051,31713.998,23244.73621,0,0,104.75,33.441,0,0,3006.11367,5324.95712,12079.85079,30.6,30.6,0,0,65.3665,0,0,2645.28165,846.10268,8492.49996,0,5.55631,0,0,0,379155.16562,379155.16562,0,0,0
47,0290,"АО СК ""Альянс""",Москва,1886119.23754,237850.56299,0,0,0,0,1877252.24898,198161.1449,166505.44214,8457.12765,0,31655.70276,1679091.10408,1011774.22193,8670.82624,12187.45503,22895.9997,32582.14393,330525.63238,0,0,590223.96339,14688.20126,472994.15963,5097.33535,5097.33535,0,0,27040.6201,104.00849,2416.16262,129476.94946,300989.27763,7869.80598,13926.44236,180396.28016,0,0,0,8866.98856,0,4117.08124,4749.90732,0
48,0278,"АО СК ""АСКОМЕД""",Самара,25183.26845,0,0,0,0,0,25183.26845,25183.26845,0,0,0,25183.26845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,613534.85898,102860.99169,0,0,0,0,221897.65529,53993.81925,51504.99925,0,0,2488.82,167903.83604,46843.30771,12600.42092,0,0,20,17594.03309,0,0,13615.25996,3013.59374,120534.11141,113959.45548,319.33948,113640.116,0,0,10,0,2194.63096,4370.02497,0,0,526.41692,0,0,0,391637.20369,391637.20369,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,31449.58757,0,0,0,0,0,31449.58757,11478.4973,11285.2973,0,0,193.2,19971.09027,19826.37927,117.43225,2729.29,0,0,15330.56263,0,0,1149.39393,499.70046,144.711,0,0,0,0,0,0,0,0,144.711,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,90425.41918,0,0,0,0,0,90425.41918,1.74761,1.74761,0,0,0,90423.67157,90306.78157,64.015,0,0,0,37989.46854,0,0,52138.19824,115.09979,116.89,0,0,0,0,0,0,0,0,116.89,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,3355779.89408,0,0,0,0,0,3354971.23408,1410378.16741,1238333.43873,0,0,172044.72868,1944593.06667,1776769.58013,153360.71465,108.01897,0,786.25717,10716.86768,805891.3746,378977.92802,531042.43131,274863.91575,88391.95525,200.10871,200.10871,0,0,0,0,0,1115.15,86915.9689,160.72764,12205.53037,67226.00092,0,0,0,808.66,0,808.66,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,556891.03425,0,0,0,0,0,180356.22551,147548.89085,22046.93244,0,0,125501.95841,32807.33466,32517.2841,31475.25433,0,0,0,0,0,0,147.864,894.16577,290.05056,0,0,0,0,0,0,0,21.86,268.19056,0,0,0,0,0,0,376534.80874,376534.80874,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,1279613.47486,0,0,0,0,0,337345.70362,61599.65558,65615.54358,0,0,-4015.888,275746.04804,185607.09267,29186.62106,0,37785.82674,22858.45549,1365.30206,1530.17766,1369.85206,80316.56263,12564.14703,87401.60938,35.74726,35.74726,0,0,45020.83839,20116.09683,0,1286.16973,20877.4055,65.35167,344.4418,2392.90419,0,0,0,942267.77124,942426.3027,-70.25,-88.28146,0
55,1216,"АО СК ""Чулпан""",Альметьевск,1479265.12924,0,0,0,0,0,1088658.42384,630277.92154,43224.60161,0,0,587053.31993,458380.5023,424707.04079,63291.69195,0,0,766.35484,25,687.9608,0,338596.9395,21339.0937,4919.26423,146.78788,146.78788,0,0,0,441.9554,127.68922,123.46,4061.07173,18.3,26858.6369,1895.56038,0,0,0,390606.7054,370388.04488,18620.19634,1598.46418,0
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,663164.97878,0,0,0,0,0,503024.5597,416398.96687,5057.08748,0,0,411341.87939,86625.59283,48340.74179,6722.77071,0,0,1573.63182,15486.86845,0,0,23295.90013,1261.57068,38149.62438,103.511,103.511,0,0,0,3562.90916,0,14.58,8988.56094,25480.06328,0,135.22666,0,0,0,160140.41908,160140.41908,0,0,0
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,266581.78095,0,0,0,0,0,266581.78095,0,0,0,0,0,266581.78095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266581.78095,0,0,0,0,0,0,0,0,0
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,25211.17487,0,0,0,0,0,25211.17487,21429.90487,21429.90487,0,0,0,3781.27,2613.764,0,0,0,0,0,0,0,0,2613.764,1120.008,0,0,0,0,0,0,0,0,1120.008,0,0,47.498,0,0,0,0,0,0,0,0
59,2284,"ЗАО ГСАО ""Плато""",Москва,89195.48887,0,0,0,0,0,89195.48887,80140.78786,80040.92485,0,0,99.86301,9054.70101,8494.0832,112.2,0,0,0,352.97725,0,0,8010.80159,18.10436,560.61781,15,15,0,0,0,0,0,0,532.5,13.11781,0,0,0,0,0,0,0,0,0,0
60,1675,Либерти Страхование (АО),Санкт-Петербург,2103608.09016,17588.81521,0,0,0,0,1732601.35608,571207.3879,94570.27291,0,0,476637.11499,1161393.96818,1072392.26241,749793.37393,0,0,5963.53301,68939.64121,0,0,70353.85305,177341.86121,42701.20526,3593.15265,3593.15265,0,0,0,3916.09247,9,3637.95193,30518.83698,1026.17123,10565.99867,35734.50184,0,0,0,375706.73408,368069.6229,1161.7662,6475.34498,0
