"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
95,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,187714,0,0,0,0,187714,1827,0,0,0,1827,185887,29863,0,0,0,0,0,0,0,0,29863,4107,0,0,0,0,0,0,4107,0,0,151917,0,0,0,0,0,0,0,0
96,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,412320,0,0,0,0,412320,0,0,0,0,0,412320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412320,0,0,0,0,0,0,0,0,0
100,4189,  КРЕДЕНДО-ИНГОССТРАХ КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,534005,0,0,0,0,534005,0,0,0,0,0,534005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534005,0,0,0,0,0,0,0,0,0
101,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,269679,1419,1419,0,0,268260,268260,268260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4246,  КРИСТАЛЛ,Краснодар,4960,0,0,0,0,4960,0,0,0,0,0,4960,0,0,0,0,0,0,0,0,0,0,4960,0,0,0,0,0,4960,0,0,0,0,0,0,0,0,0,0,0,0
103,3781,  КРК-СТРАХОВАНИЕ,Москва,533365,0,0,0,0,533365,147975,5305,0,0,142670,385390,382208,360670,0,0,183,1343,0,0,13669,6343,3153,1438,0,14,0,68,778,855,0,0,29,0,0,0,0,0,0,0,0
104,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,34831,0,0,0,0,34831,5219,1810,0,0,3409,29612,25125,9111,0,0,1627,555,82,0,13006,744,3674,0,0,0,1211,24,0,2439,0,813,0,0,0,0,0,0,0,0,0
106,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,217143,0,0,0,0,217143,16185,12373,0,0,3812,200958,191848,181246,0,0,51,32,0,0,8027,2492,8652,82,0,0,0,0,0,6215,2355,458,0,0,0,0,0,0,0,0,0
107,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,348,  ЛЕКСГАРАНТ,Москва,138061,0,0,0,0,138061,1563,33,0,0,1530,136498,15533,9193,0,0,0,187,0,0,5585,568,576,5,0,59,0,0,0,392,120,0,120389,0,0,0,0,0,0,0,0
109,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,1884712,0,0,0,0,1404297,289194,86560,0,0,202634,1115103,1083639,790965,0,0,8814,64307,0,0,51584,167969,26354,2957,0,0,6213,11,2366,14526,281,4361,749,0,0,0,480415,471958,1049,7408,0
110,1427,  МАКС,Москва,5440240,0,0,0,0,2819194,685709,405535,0,0,280174,2133485,2052035,1891928,0,0,0,1263,7165,7165,125236,26443,31915,0,0,0,0,31915,0,0,0,0,49535,0,0,0,2621046,2534043,0,87003,0
111,4013,  МАКС-ЖИЗНЬ,Москва,343289,343289,343289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2877,  МЕГАРУСС-Д,Москва,1055649,0,0,0,0,1021417,118715,77233,0,0,41482,902702,901454,435831,0,0,7,15283,0,0,444634,5699,1236,201,0,118,11,0,206,700,0,0,12,0,0,0,34232,34232,0,0,0
115,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,484,  МЕДСТРАХ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,141,  МЕДЭКСПРЕСС,Санкт-Петербург,566483,0,0,0,0,554258,529651,8734,0,0,520917,24607,23931,18620,0,0,0,867,0,0,2772,1672,676,307,0,0,0,0,0,369,0,0,0,0,0,0,12225,12225,0,0,0
119,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,72349,0,0,0,0,72349,71647,63763,0,0,7884,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0
120,3256,  МЕТЛАЙФ,Москва,4258342,2988271,2879296,1350152,108975,1270071,1270071,942162,0,0,327909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3128,  МСК АЙАЙСИ,Москва,7913,0,0,0,0,7913,1308,0,0,0,1308,6605,6605,0,0,0,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,413,  МСК СТРАЖ,Рязань,1998255,0,0,0,0,414522,256482,127813,0,0,128669,158040,144964,65809,0,0,212,6700,23369,23228,12883,35991,13076,126,0,0,0,0,0,12950,0,0,0,0,0,0,1583733,1583733,0,0,0
124,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2182,  НАДЕЖДА,Красноярск,869732,0,0,0,0,142633,56171,23573,0,0,32598,86462,73679,58277,0,0,19,828,0,0,5922,8633,2670,0,0,0,1041,2,0,1615,12,0,10113,0,0,0,727099,727099,0,0,0
127,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4192,  НАРОДНЫЕ КАССЫ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3116,  НАСКО ТАТАРСТАН,Казань,2303569,0,0,0,0,1020027,416157,321141,0,0,95016,603870,560344,178887,739,1622,819,5647,15858,0,87596,269176,33297,176,0,136,2796,195,4697,18915,6382,0,10229,0,0,0,1283542,1239999,12755,30788,0
130,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0
132,2917,  НИК,Ульяновск,3055,0,0,0,0,3055,1240,119,0,0,1121,1815,1815,848,0,0,0,626,0,0,273,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,401,  НИК-ЛАЙФ,Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4354,  НКО ПОВС ВЗАИМОПОМОЩЬ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,3293925,0,0,0,0,569231,376361,338760,0,0,37601,192870,191067,181121,0,0,0,172,0,0,1573,8201,1803,0,0,0,0,0,28,1775,0,0,0,0,0,0,2724694,2724694,0,0,0
138,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,1724523,0,0,0,0,779038,45186,30515,0,0,14671,733852,722996,659252,0,372,6621,3541,0,0,32098,21112,10815,2672,0,440,302,16,3303,4039,43,0,41,0,0,0,945485,936450,4695,4340,0
140,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4301,  ОВС НОВС,Камышин,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,188887,0,0,0,0,188887,0,0,0,0,0,188887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188887,0,0,0,0,0,0,0,0,0
144,3099,  ОПОРА,Рязань,1338713,0,0,0,0,918618,188881,64006,0,0,124875,729737,538084,76680,0,0,0,757,-1533,-1533,439923,22257,155595,480,0,0,0,164,9474,145477,0,18987,17071,0,0,0,420095,369406,2735,47954,0
145,326,  ОРБИТА,Москва,22496,0,0,0,0,22496,645,60,0,0,585,21851,737,257,0,0,0,0,0,0,420,60,12572,0,0,0,0,0,12322,179,71,8542,0,0,0,0,0,0,0,0,0
146,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,217306,209934,209934,0,0,7372,7372,7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,915,  ПАРИ,Москва,1821385,0,0,0,0,1733195,392500,230406,0,0,162094,1340695,1206163,227445,211,240,2841,627932,0,0,239275,108219,97223,5189,0,63,5374,48,7774,78436,339,3,37306,0,0,0,88190,84840,1565,1785,0
149,3268,  ПАРИТЕТ-СК,Москва,147406,0,0,0,0,77864,34713,2109,0,0,32604,43151,36911,16675,0,0,0,75,0,0,19091,1070,6187,166,0,0,0,0,179,5842,0,0,53,0,0,0,69542,69460,82,0,0
150,2284,  ПЛАТО,Москва,749,0,0,0,0,749,172,172,0,0,0,577,577,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,1357705,0,0,0,0,217061,114457,108015,0,0,6442,102604,99021,83289,0,0,257,421,0,0,3665,11389,3559,515,0,0,0,0,517,2527,0,0,24,0,0,0,1140644,1140644,0,0,0
152,3390,  ПОЛИС-ГАРАНТ,Москва,454719,0,0,0,0,341154,91584,2523,0,0,89061,249570,231793,200737,0,0,0,3704,0,0,14897,12455,10881,4585,0,0,0,0,3464,2832,0,0,6896,0,0,0,113565,113565,0,0,0
153,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,2275657,2199296,1847763,0,351533,76361,76361,76361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3889,  ПРЕСТИЖ-ПОЛИС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3438,  ПРОМИНСТРАХ,Москва,3535377,0,0,0,0,3320108,101825,55655,72,0,46170,3218283,274895,38690,0,1364,187,9396,0,0,219578,5680,2933655,214,0,311,547,4160,2783,9656,2915984,8698,1035,0,0,0,215269,185043,1769,28457,0
156,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,2962071,2717350,2717350,132636,0,244721,244721,88917,0,0,155804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,3696113,0,0,0,0,3696113,0,0,0,0,0,3696113,8243,0,0,0,0,0,0,0,0,8243,3687870,0,0,0,0,0,0,0,3687870,0,0,0,0,0,0,0,0,0,0
159,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,23788,0,0,0,0,23788,-9,-9,0,0,0,23797,-4919,0,0,-4476,0,0,0,0,-443,0,28716,0,0,-2351,0,0,0,33324,-2257,0,0,0,0,0,0,0,0,0,0
160,2733,  РЕЗЕРВ,Хабаровск,122993,0,0,0,0,122993,110730,110730,0,0,0,12263,1546,0,0,0,0,0,0,0,0,1546,664,0,0,0,0,0,0,664,0,0,10053,0,0,0,0,0,0,0,0
161,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,17560718,15755463,15755463,7790432,0,1805255,1805255,1629057,0,0,176198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1209,  РЕСО-ГАРАНТИЯ,Москва,57854098,12451,12451,0,0,35999071,11205067,2499522,1424,0,8705545,24794004,22854567,17821537,27840,0,479,605280,431,0,1766800,2632200,1299034,834711,0,0,247,86766,36010,339593,1707,155581,484822,0,0,0,21842576,21648596,134464,59516,0
163,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,13,  РЕСО-ШАНС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3492,  РЕСПЕКТ,Рязань,5677123,0,0,0,0,5677123,289893,289893,0,0,0,5387230,615009,0,0,0,0,391124,0,0,223885,0,4772221,0,0,0,0,0,0,0,4772221,0,0,0,0,0,0,0,0,0,0
166,473,  РИКС,Москва,73186,0,0,0,0,73186,1560,841,0,0,719,71626,25904,0,0,0,0,2831,0,0,17018,6055,3077,0,0,0,0,0,0,3077,0,0,42645,0,0,0,0,0,0,0,0
167,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,  РОСГОССТРАХ,Люберцы,47003229,0,0,0,0,31673902,3467177,1342169,0,0,2125008,28206725,26886143,12408565,114853,46298,91554,99008,168902,58860,1154173,12802790,1239006,396943,0,5663,122200,178,4136,706749,3137,32127,49449,0,0,0,15329327,15162809,107106,59412,0
169,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,41722520,38953749,38918104,1720477,35645,2768771,2768771,2768771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,525738,0,0,0,0,525738,73124,73124,0,0,0,452614,317744,49664,0,0,25,2999,0,0,264216,840,19772,522,0,68,0,0,13175,4934,1073,0,115098,0,0,0,0,0,0,0,0
172,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2947,  РСХБ-СТРАХОВАНИЕ,Москва,2221771,0,0,0,0,2221354,317994,317741,0,0,253,1903360,1770423,159526,286,0,3679,9156,707921,459985,633357,256498,76716,261,0,0,0,0,567,75888,0,0,56221,0,0,0,417,0,417,0,0
174,1999,  РУССКАЯ КОРОНА,Рязань,57295,0,0,0,0,57295,56095,49528,0,0,6567,1200,1200,0,0,0,0,666,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,4203935,3374567,3374567,0,0,829368,829368,697713,0,0,131655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,4202,  САКЛАУ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2873,  САХАМЕДСТРАХ,Якутск,23680,0,0,0,0,23680,23680,0,0,0,23680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,7314468,0,0,0,0,7314468,81307,48200,0,0,33107,7233161,6531450,0,0,0,0,575,2051,0,260464,6268360,361335,0,0,0,0,0,0,361335,0,78107,262269,0,0,0,0,0,0,0,0
180,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,70147010,69532427,69532427,15744183,0,614583,614583,582860,0,0,31723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,924,  СЕЛЕКТА,Москва,47475,0,0,0,0,47475,24783,1975,0,0,22808,22692,14395,4025,0,-3,13070,1719,0,0,-5145,729,9169,0,0,-115,7171,0,1405,114,594,0,-872,0,0,0,0,0,0,0,0
182,632,  СЕРВИСРЕЗЕРВ,Ковров,863319,0,0,0,0,69240,37038,37038,0,0,0,32202,30814,21011,0,0,0,0,0,0,0,9803,1388,0,0,0,0,0,0,1388,0,0,0,0,0,0,794079,794079,0,0,0
183,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,552377,0,0,0,0,148478,133173,43168,0,0,90005,15305,11229,5556,0,0,0,1053,0,0,1026,3594,4037,2300,0,0,0,40,0,1254,443,0,39,0,0,0,403899,395133,117,8649,0
184,3467,  СИБИРСКИЙ СПАС,Новокузнецк,543890,0,0,0,0,193117,153250,26480,0,0,126770,39867,39410,37878,0,0,0,0,0,0,16,1516,457,0,0,0,0,0,39,418,0,0,0,0,0,0,350773,350773,0,0,0
185,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,4105,  СИВ ЛАЙФ,Москва,4313972,4136899,4136899,249331,0,177073,177073,158173,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2444,  СИМАЗ-МЕД,Новосибирск,13625,0,0,0,0,13625,13625,0,0,0,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3803,  СК ДОМИНАНТА,Москва,20245,0,0,0,0,20245,27,27,0,0,0,20218,10702,0,0,0,0,0,0,0,10702,0,9516,0,0,0,0,0,1738,7778,0,0,0,0,0,0,0,0,0,0,0
189,3225,  СК ЕВРОПЛАН,Москва,750781,0,0,0,0,750781,0,0,0,0,0,750781,732028,732028,0,0,0,0,0,0,0,0,18753,18753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,7298461,7264013,7253500,258,10513,34448,34448,34448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,4174,  СКОР П.О.,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3941,  СМП-СТРАХОВАНИЕ,Москва,669258,0,0,0,0,669258,558020,16930,0,0,541090,111238,106564,35189,0,0,1319,752,0,0,64712,4592,2973,505,0,0,330,0,19,2119,0,0,1701,0,0,0,0,0,0,0,0
193,3834,  СО ПОМОЩЬ,Санкт-Петербург,193822,0,0,0,0,193822,33772,121,0,0,33651,160050,48280,4044,0,0,0,511,0,0,42914,811,83198,18,0,0,0,0,0,82634,546,0,28572,0,0,0,0,0,0,0,0
194,1208,  СОГАЗ,Москва,28859831,0,0,0,0,26512570,6478761,2168140,0,0,4310621,20033809,18631264,1705617,52132,626277,544931,1609580,12588,2012,13581821,498318,1222797,28394,0,262,137625,145722,133153,776224,1417,109573,70175,0,0,0,2347261,1601477,223914,521870,0
195,3230,  СОГАЗ-МЕД,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1307,  СОГЛАСИЕ,Москва,19363253,0,0,0,0,14299033,2608880,692954,0,0,1915926,11690153,10377055,8551548,19156,4761,182952,415716,136620,102777,794093,272209,905348,532526,1087,3762,134635,6145,963,216077,10153,318070,89680,0,0,0,5064220,4882464,72735,109021,0
197,3511,  СОГЛАСИЕ-ВИТА,Москва,1173172,1115996,1115996,0,0,57176,57176,57176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1580,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ,Москва,899958,0,0,0,0,899958,1501,1501,0,0,0,898457,99660,4690,0,0,0,0,0,0,0,94970,7304,0,0,0,0,0,0,7304,0,0,791493,0,0,0,0,0,0,0,0
199,4079,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ ЖИЗНИ,Москва,4228565,3593183,3593183,1504921,0,635382,635382,635382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3528,  СПАСЕНИЕ,Казань,410911,0,0,0,0,410911,410911,0,0,0,410911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3300,  СПАССКИЕ ВОРОТА,Салехард,524135,0,0,0,0,511354,356316,24180,0,0,332136,155038,143266,4136,0,0,0,131724,0,0,1409,5997,11772,58,0,0,0,0,221,11493,0,0,0,0,0,0,12781,12193,588,0,0
202,2354,  СПАССКИЕ ВОРОТА-М,Москва,49393,0,0,0,0,49393,49393,0,0,0,49393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3983,  СТЕРХ,Якутск,1037861,0,0,0,0,255081,81070,81070,0,0,0,174011,139818,39045,0,17861,5744,1137,3692,3688,52271,20068,30623,172,0,4194,21290,0,1408,3428,131,1164,2406,0,0,0,782780,766088,2570,14122,0
204,3229,  СТРАХОВАЯ БИЗНЕС ГРУППА,Воронеж,807216,0,0,0,0,675247,19798,11674,0,0,8124,655449,625591,1435,0,3285,270,27414,0,0,591682,1505,28449,0,0,288,513,0,2296,22907,2445,0,1409,0,0,0,131969,79942,3690,48337,0
205,574,  СТРАХОВАЯ КОМПАНИЯ ЕКАТЕРИНБУРГ,Екатеринбург,397397,0,0,0,0,397397,109799,9950,0,0,99849,287598,281671,252255,0,0,0,3071,0,0,15987,10358,4634,3315,0,0,0,0,67,702,550,0,1293,0,0,0,0,0,0,0,0
