Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
22,3229,"АО ""Страховая бизнес группа""",Воронеж,305378.7125,-,-,-,-,294520.34497,21361.74234,2136.50974,-,-,19225.2326,273158.60263,263619.36825,269.65041,-,7.74599,-,6610.43058,-,-,256430.93676,300.60451,9391.14436,-,-,20.2172,269.55322,-,381.58191,7221.79635,1497.99568,-,148.09002,-,-,-,10858.36753,7126.40987,698.14657,3033.81109,-
23,0983,"АО ""Страховая группа ""УралСиб""",Москва,187960.40437,-,-,-,-,187960.40437,188083.00381,187458.36281,-,-,624.641,-122.59944,167.84074,-,-,-,-,-,-,-,-15.26529,183.10603,-,-,-,-,-,-,-,-,-,-,-290.44018,-,-,-,-,-,-,-,-
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,143288.73105,-,-,-,-,137406.96406,45883.55771,5932.99897,-,-,39950.55874,91523.40635,60844.7476,49453.06881,-,-,3010.98295,3169.59756,-,-,2629.52337,2581.57491,13657.95964,1275.33581,-,-,-,-,8538.95039,3843.04492,0.62852,-,17020.69911,-,-,-,5881.76699,5881.76699,-,-,-
25,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,9685.1468,-,-,-,-,9685.1468,5626.33328,3474.98087,-,-,2151.35241,4058.81352,3674.28143,112.11784,-,-,-,178.76338,-,-,683.31999,2700.08022,384.53209,-,-,-,-,-,0.27174,384.26035,-,-,-,-,-,-,-,-,-,-,-
26,2144,"АО ""Страховая компания АСКО-Центр""",Курск,13369.30146,-,-,-,-,13369.30146,6768.07594,2976.7713,-,-,3791.30464,6601.22552,6558.36096,5946.60663,-,-,-,8.3597,8.4535,-,280.61205,314.32908,38.6378,-,-,-,-,-,-,38.6378,-,-,4.22676,-,-,-,-,-,-,-,-
27,0191,"АО ""Тинькофф Страхование""",Москва,654536.74653,-,-,-,-,654392.44574,195451.31122,195451.31122,-,-,-,458941.13452,445690.2325,379579.14176,-,-,-,-,-,-,-,66111.09074,1165.55931,1126.32161,-,-,-,-,-,39.2377,-,-,12085.34271,-,-,-,144.30079,144.30079,-,-,-
28,3987,"АО ""УРАЛСИБ Жизнь""",Москва,332457.55277,332126.29057,332126.29057,158796.10724,-,331.2622,331.2622,331.2622,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0212,"АО ""Цюрих надежное страхование""",Москва,41206.92632,-,-,-,-,41206.92632,78.67115,78.67115,-,-,-,41128.25517,26539.56621,-,-,-,-,15126.28187,-,-,11413.28434,-,8298.88775,-,-,-,-,-,1630.2091,6668.67865,-,2709.92288,3579.87833,-,-,-,-,-,-,-,-
30,0177,"АО ""Юнити страхование""",Москва,629019.7854,-,-,-,-,510808.83125,9720.74633,5209.4255,-,-,4511.32083,501088.08492,497951.43413,480034.99618,-7.15515,-,-,2265.80465,-,-,10972.96868,4684.81977,2920.65438,2053.41377,-,-,-,-,91.68443,775.55618,-,202.82061,13.1758,-,-,-,118210.95415,118210.95415,-,-,-
31,3300,"АО СГ ""Спасские ворота""",Салехард,117717.82802,-,-,-,-,117020.62231,46577.3114,6332.44968,-,-,40244.86172,70443.31091,42553.33623,1930.78073,-,-,-,36401.76964,-,-,797.92643,3422.85943,27878.97868,-8.718,-,-,-,-,6.662,27881.03468,-,-,10.996,-,-,-,697.20571,665.27265,26.7525,5.18056,-
32,1858,"АО СК "" Армеец""",Москва,128368.14848,-,-,-,-,26586.30483,17655.13857,8894.04656,-,-,8761.09201,8931.16626,5763.46047,1614.0875,-,-,-,62.15806,-,-,1128.4301,2958.78481,3124.09894,6.3,-,18.613,-,-,-,1914.57594,1184.61,-,43.60685,-,-,-,101781.84365,101781.84365,-,-,-
33,0290,"АО СК ""Альянс""",Москва,400036.00012,-,-,-,-,399137.89352,32169.64747,24018.65747,580.65704,-,8150.99,366968.24605,185000.41757,-,781.81415,4915.85216,9545.42532,92705.7767,-,-,60722.78439,16328.76485,59655.25831,-,-,4050.73022,-,609.96589,3249.93985,50897.64294,846.97941,4617.09731,117695.47286,-,-,-,898.1066,-,406.1415,491.9651,-
34,0518,"АО СК ""БАСК""",Белово,6973.73334,-,-,-,-,2080.63254,1107.59577,488.71855,-,-,618.87722,973.03677,968.34877,716.52992,-,-,-,-,-,-,8.71531,243.10354,4.688,-,-,-,-,-,-,4.688,-,-,-,-,-,-,4893.1008,4887.8048,5.296,-,-
35,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,108935.9344,-,-,-,-,51838.75164,18667.69141,18281.69151,-,-,385.9999,33171.06023,12329.60948,8529.72253,-,-,-,1829.06283,-,-,998.80591,972.01821,20806.0372,20649.87664,-,-,-,-,52.91021,103.25035,-,-,35.41355,-,-,-,57097.18276,57097.18276,-,-,-
36,0425,"АО СК ""Ингвар""",Москва,47026.7941,-,-,-,-,47026.7941,-,-,-,-,-,47026.7941,47026.7941,-,-,-,-,28118.53127,-,-,18908.26283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3991,"АО СК ""Ренессанс здоровье""",Москва,74892.69685,272.71893,208.47357,-,64.24536,74619.97792,74619.97792,63776.55169,-,-,10843.42623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,2947,"АО СК ""РСХБ-Страхование""",Москва,737545.57699,-,-,-,-,737535.39299,381036.787,381036.787,-,-,-,356498.60599,247931.77321,8279.12892,5.45111,-,-,66.86246,127103.33644,104591.06167,24047.99389,88429.00039,45929.15586,746.025,-,-,-,-,238.5,44944.63086,-,9731.43,52906.24692,-,-,-,10.184,-,10.184,-,-
39,1216,"АО СК ""Чулпан""",Альметьевск,80288.91801,-,-,-,-,42079.6096,6881.70026,2884.17978,-,-,3997.52048,35197.90934,33959.51731,11211.80668,-,-,-,10126.96335,121.37071,-,6042.33649,6457.04008,860.84345,18.8628,-,-,52.77142,0.25,4.9875,780.31173,3.66,-,377.54858,-,-,-,38209.30841,35756.7324,483.03167,1969.54434,-
40,2708,"ОАО ""ЧСК""",Москва,12480.88401,-,-,-,-,10871.51092,6031.36877,6031.36877,-,-,-,4840.14215,489.1171,-,-,5.94,-,188.34529,-,-,288.8163,6.01551,1648.08293,-,-,262.19106,129.06918,370.11368,-,886.70901,-,-,2702.94212,-,-,-,1609.37309,-,1489.00695,120.36614,-
41,2496,"ООО ""Абсолют Страхование""",Москва,1539859.65242,-,-,-,-,1532142.58123,870174.01479,796588.81486,2535.30526,-,73585.19993,661968.56644,534719.91469,117748.23447,97.4872,-,24668.27505,183417.62853,6780.84507,6780.84507,134077.25637,67930.188,73031.04524,378.54431,-,-,8816.1952,-,39508.6265,24327.67923,-,2634.34192,51583.26459,-,-,-,7717.07119,1746.54568,5078.23428,892.29123,-
42,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,173924.17096,-,-,-,-,173924.17096,53346.74621,53039.53592,-,-,307.21029,120577.42475,111815.25526,2149.47019,-,1043.5399,11.016,5.5,3568.14774,-,6970.11411,98067.46732,8748.64973,-,-,636.59313,-,-,7.62793,8104.42867,-,-,13.51976,-,-,-,-,-,-,-,-
43,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,19843092.51298,19814957.6285,19814957.6285,17879643.459,-,28134.88448,28134.88448,17604.04305,-,-,10530.84143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,0436,"ООО ""АМТ Страхование""",Москва,13243.11543,-,-,-,-,13243.11543,768.89252,768.89252,-,-,-,12474.22291,5230.17976,-,-,-,4672.16221,36.56755,-,-,521.45,-,7244.04315,-,-,-,7095.49123,-,-,148.55192,-,-,-,-,-,-,-,-,-,-,-
45,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,232667.32394,-,-,-,-,232667.32394,-,-,-,-,-,232667.32394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,232667.32394,-,-,-,-,-,-,-,-,-
46,3487,"ООО ""БИН Страхование""",Москва,82.45996,-,-,-,-,82.45996,67.38709,67.38709,-,-,-,15.07287,12.06697,-,-,-,-,-,-,-,-,12.06697,-,-,-,-,-,-,-,-,-,-,3.0059,-,-,-,-,-,-,-,-
47,3799,"ООО ""БСД""",Москва,173862.2645,-,-,-,-,173862.2645,17000.26474,311.14799,-,-,16689.11675,156861.99976,27906.97611,2094.07742,-,-,-,1098.54907,-,-,24173.644,540.70562,121860.81897,46.54407,-,-,-,-,5.2,121114.63874,694.43616,7094.20468,-,-,-,-,-,-,-,-,-
48,3826,"ООО ""Вита-страхование""",Сургут,4865.41489,4599.98696,4598.79302,1.90212,1.19394,265.42793,265.42793,265.42793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,3866,"ООО ""ВСК-Линия жизни""",Москва,248174.69609,247198.19609,247198.19609,-,-,976.5,976.5,-,-,-,976.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1083,"ООО ""Зетта Страхование""",Москва,1042228.96285,-,-,-,-,970533.19098,171279.3032,143108.65156,-,-,28170.65164,799253.88778,675622.86195,473778.41537,108.92605,-,-,7211.19032,1672.9991,-,48371.76913,144479.56198,79268.57421,26651.44366,-,-,-,1208.13351,2499.96911,48407.24409,501.78384,41.40863,44321.04299,-,-,-,71695.77187,67122.04952,1487.96019,3085.76216,-
51,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,2424502.17287,1352602.80918,1340034.02447,574350.84876,12568.78471,1071899.36369,1071899.36369,981612.3114,-,-,90287.05229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,50947.49058,-,-,-,-,50947.49058,-,-,-,-,-,50947.49058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50947.49058,-,-,-,-,-,-,-,-,-
53,4326,"ООО ""КПСК""",Симферополь,39465.9163,-,-,-,-,39465.9163,22711.2088,1664.45334,-,-,21046.75546,16754.7075,14733.37427,1788.02619,-,-,355.95531,-,19.33687,-,7831.2039,4738.852,1376.53323,-,-,47.60488,115.41577,6,-,1207.51258,-,644.8,-,-,-,-,-,-,-,-,-
54,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,115734.96322,-,-,-,-,115734.96322,-,-,-,-,-,115734.96322,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115734.96322,-,-,-,-,-,-,-,-,-
55,4013,"ООО ""МАКС-Жизнь""",Москва,672840.41294,672840.41294,672840.41294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3594,"ООО ""МСГ""",Москва,40046.44216,-,-,-,-,40046.44216,40046.44216,14319.45,-,-,25726.99216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,3128,"ООО ""МСК ""АйАйСи""",Москва,53411.9373,-,-,-,-,53411.9373,39084.29282,-,-,-,39084.29282,14327.64448,14307.83883,55.94,-,-,-,-,-,-,-,14251.89883,19.80565,-,-,-,-,-,-,-,19.80565,-,-,-,-,-,-,-,-,-,-
58,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,497299.34225,-,-,-,-,190364.12802,54206.37897,47407.28815,-,-,6799.09082,136157.74905,135909.25255,133663.87671,-,-,-,327.4538,-,-,153.61499,1764.30705,248.4965,-,-,-,-,-,15.981,232.5155,-,-,-,-,-,-,306935.21423,306935.21423,-,-,-
59,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,38932.19694,38248.33765,38248.33765,-,-,683.85929,683.85929,683.85929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,3609,"ООО ""ППФ Страхование жизни""",Москва,685421.14898,666768.87727,632777.45049,-,33991.42678,18652.27171,18652.27171,17933.75873,-,-,718.51298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0473,"ООО ""РИКС""",Москва,91306.99302,-,-,-,-,91306.99302,98.2668,50.7468,-,-,47.52,91208.72622,8111.50557,-,-,-,75.58368,768.26285,-,-,7138.2516,129.40744,82729.13718,-,-,20.655,2.25,-,-,73235.96218,9470.27,-,368.08347,-,-,-,-,-,-,-,-
62,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,7212.56405,-,-,-,-,7212.56405,7212.56405,-,-,-,7212.56405,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2042,"ООО ""СК ""Гранта""",Казань,116676.20213,-,-,-,-,116676.20213,33680.62941,32249.44326,-,-,1431.18615,82995.57272,76566.03515,60493.08685,-,-,81.07417,96.09105,-,-,2948.78165,12947.00143,4718.71483,39.195,-,-,54.09798,-,2552.71603,1824.21082,248.495,-,1710.82274,-,-,-,-,-,-,-,-
64,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,503224.75099,277676.84998,276738.35206,1375.60828,938.49792,225547.90101,225547.90101,224408.32005,-,-,1139.58096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,26833.51493,-,-,-,-,26833.51493,5220.84937,5220.84937,-,-,-,21612.66556,11332.18896,11332.18896,-,-,-,-,-,-,-,-,65.805,65.805,-,-,-,-,-,-,-,-,10214.6716,-,-,-,-,-,-,-,-
66,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,109150.17203,-,-,-,-,109150.17203,46994.89445,1891.64844,-,-,45103.24601,62155.27758,61852.55882,33342.45933,-,-,-,27726.45004,-,-,670.58537,113.06408,107.04793,65.0973,-,-,-,-,-,41.95063,-,-,195.67083,-,-,-,-,-,-,-,-
67,2877,"ООО ""СК ""Мегарусс-Д""",Москва,201931.08418,-,-,-,-,201899.50582,49380.54034,21314.20109,-,-,28066.33925,152518.96548,152406.43042,101182.64239,-,-,-,5374.82567,-,-,45199.17236,649.79,112.53506,-,-,12.87756,-,-,8.075,91.5825,-,-,-,-,-,-,31.57836,31.57836,-,-,-
