"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,308007259143.411,17540454.87879,0,0,0,0,3678632210.91127,693375845.4598,297252479.75782,600000,0,396123365.70198,2985256365.45147,772418953.46047,184091915.7697,0,5548958.72915,3561003.55625,66278625.46739,252701.4,0,352803877.33054,159881871.20744,2200394864.93889,883820,883820,0,0,2092387475.34853,86754448.25237,1069086.32719,258746.70591,18922245.50489,119042.8,2998577.55283,9443969.49928,0,0,0,304328626932.5,38960000,304289666932.5,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,33678358.87509,0,0,0,0,0,33678358.87509,462000,0,0,0,462000,33216358.87509,32527553.07509,91436.41822,0,0,117408.92437,1796730.3475,2274463.68648,2274463.68648,27701595.30278,545918.39574,688805.8,0,0,0,0,0,86805.8,0,0,602000,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,68759243.4679,3664850,0,0,0,0,68759243.4679,48436989.98619,29235196.45619,0,0,19201793.53,20322253.48171,12496754.14418,973207.546,0,0,0,0,0,0,2707642.49,8815904.10818,1016095,0,0,0,0,0,0,0,0,1016095,0,0,6809404.33753,0,0,0,0,0,0,0,0
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,6165218294.14389,0,0,0,0,0,6165218294.14389,5808454197.42283,17702445.86287,0,0,5790751751.55996,356764096.72106,6443602.79227,0,0,0,0,0,0,0,0,6443602.79227,93641160.15698,0,0,0,0,0,0,0,0,93281160.15698,360000,0,256679333.77181,0,0,0,0,0,0,0,0
10,1427,"АО ""МАКС""",Москва,510217902541.587,0,0,0,0,0,4928477023.99511,1527511683.20721,774629651.11321,0,0,752882032.094,3400965340.7879,3305123572.5383,91073286.75043,40732885.60666,27841.756,401429.48184,5692346.05047,0,0,1410556022.63783,1756639760.25507,42827240.93215,12846549.52061,12846549.52061,0,0,6190.4,517991.3,15406610.37204,350950,12209983.51823,1488965.82127,249911.28526,52764616.03219,40352957.592,40352957.592,0,505249072560,18030000,505231042560,0,0
11,2346,"АО ""ОСК""",Самара,12853418681.6717,4787600.38101,0,0,0,0,124928961.67175,33850522.65777,15082083.09698,0,0,18768439.56079,91078439.01398,77020997.90986,22900033.33763,50760,3550,848903.17,12117773.41529,11786.93477,0,29871612.40103,11216578.65114,10773436.0365,729000,729000,0,0,861478.984,1430241.4,4000,1604741.77991,6077339.08924,66634.78335,0,3284005.06762,0,0,0,12728489720,7335000,12721154720,0,0
12,3748,"АО ""Русский Стандарт Страхование""",Москва,373063021.41602,0,85015573.28736,85015573.28736,0,0,288047448.12866,288047448.12866,148793137.16866,0,0,139254310.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5692361.9876
13,2619,"АО ""СК ""Астро-Волга""",Самара,839824539.10451,0,0,0,0,0,839824539.10451,697923336.48042,517799425.68179,0,0,180123910.79863,141901202.62409,139666463.37475,104063584.352,0,0,197510,7771797.12614,53525.44227,53320.44227,5758382.14213,21821664.31221,2234739.24934,79160,79160,0,0,0,90228.8,0,21500,1988786.64934,55063.8,0,0,0,0,0,0,0,0,0,0
14,0507,"АО ""СК ""Колымская""",Хабаровск,12601063.11436,2075,289224.67095,289176.67095,0,48,12311838.44341,12311838.44341,1058984.30841,0,0,11252854.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0915,"АО ""СК ""ПАРИ""",Москва,103920120862.931,0,0,0,0,0,2142067598.93115,136781598.73536,122325645.05336,0,0,14455953.682,2005286000.19579,1868555932.2566,13413128.87004,524495.1903,166518.96,1754149.6284,1359958531.06906,0,0,361997875.26692,130741233.27188,65040005.9505,3424799.81198,3424799.81198,0,0,2110054.10644,5470487.8814,2453288.99852,3497993.976,48027381.17616,56000,3114645.67629,68575416.3124,0,0,0,101778053264,14330000,101763723264,0,0
16,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,43446343.79548,0,16826941.24848,16826941.24848,0,0,26619402.547,26619402.547,21770598.637,0,0,4848803.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522455.047
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,302856175933.319,0,0,0,0,0,369395181.31862,132321129.25154,76842482.77754,0,0,55478646.474,237074052.06708,224771536.74851,50352829.26731,2091691.50324,0,172466.03392,87888125.41986,0,0,46102471.61706,38163952.90712,3028770.29175,1233600,1233600,0,0,0,0,0,1750,1454370.29175,339050,0,9273745.02682,0,0,0,302486780752,15410000,302471370752,0,0
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,21476.44648,13235.2875,0,0,0,0,21476.44648,21476.44648,0,0,0,21476.44648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1587,"АО ""СО ""Талисман""",Казань,6917207.36708,0,0,0,0,0,6917207.36708,1155867.86533,1155867.86533,0,0,0,5761339.50175,5685469.40175,719956.31391,0,16000,0,0,2973916.401,2973916.401,1589084.57173,386512.11511,64930,0,0,0,0,4000,0,0,10000,50930,0,0,10940.1,0,0,0,0,0,0,0,0
21,1208,"АО ""СОГАЗ""",Москва,13241457280268.3,0,0,0,0,0,133291384806.958,30448946281.4275,11228882646.6448,169600,81000,19220063634.7827,102842438525.531,79944306104.9298,519718357.5848,602578646.89541,880768095.89711,328710983.63545,8421104408.20863,5895147.4102,2743043.97267,67473730373.5087,1711800091.7895,19569396562.6947,70558396.0889,70558396.0889,0,386000,6575025672.70854,10268255730.3372,395676484.3005,234751183.44079,2019841676.93011,4901418.88867,2485776528.08744,842959329.81883,10190201405.3792,10190201405.3792,0,13097975694056,744975000,13097230719056,0,0
22,3229,"АО ""Страховая бизнес группа""",Воронеж,209511883000.615,5054161,0,0,0,0,878280760.61476,95360670.20513,24830891.28013,0,0,70529778.925,782920090.40963,709397494.27138,16926.003,713670,4836.66,1026641,13950484.34593,0,0,693376042.08124,308894.18121,73429558.44455,0,0,0,0,11100,152593.9,0,1457400,70791537.39525,1016927.1493,0,93037.6937,0,0,0,208633602240,9720000,208623882240,0,0
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,16323143.50936,0,0,0,0,0,16323143.50936,2080,2080,0,0,0,16321063.50936,16321063.50936,190339.215,0,0,0,0,16062945.395,16062945.395,67778.89936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,4641846.4427,0,0,0,0,0,4641846.4427,1166885.504,74915,0,0,1091970.504,3474960.9387,1246147.6229,499249.353,0,0,0,59700.31545,0,0,382991.69645,304206.258,1208845.7838,219250,219250,0,0,0,0,0,760000,229595.7838,0,0,1019967.532,0,0,0,0,0,0,0,0
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,129042293.74904,0,0,0,0,0,129042293.74904,42462682.78684,2475764.24604,0,0,39986918.5408,86579610.9622,19155853.26114,95743.1395,0,5243670.6464,0,307474.91533,0,0,10478390.91147,3030573.64844,67423757.70106,0,0,0,0,65484000,0,1100,5697.30529,1882960.39577,50000,0,0,0,0,0,0,0,0,0,0
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,42621671.33884,307768.02,0,0,0,0,42621671.33884,4788104.3426,2411420.8736,0,0,2376683.469,37833566.99624,37744086.99624,28087530.62521,0,0,0,155061.8297,24565.054,0,6782107.11148,2694822.37585,89480,0,0,0,0,0,0,0,0,89480,0,0,0,0,0,0,0,0,0,0,0
28,0191,"АО ""Тинькофф Страхование""",Москва,2633926418.77058,0,0,0,0,0,2633926418.77058,2172573190.9449,2172573190.9449,0,0,0,461353227.82568,389238201.99217,210331998.52703,0,0,0,0,0,0,336284.55,178569918.91514,19044543.8235,11528040,11528040,0,0,0,0,0,0,7516503.8235,0,0,53070482.01001,0,0,0,0,0,0,0,0
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,20045223.81921,50927.07152,20044712.61921,20044712.61921,12742982.12262,0,511.2,511.2,0,0,0,511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5481023.036
30,2708,"АО ""ЧСК""",Москва,80065960.96649,0,0,0,0,0,80065960.96649,79651650,3922650,0,0,75729000,414310.96649,0,0,0,0,0,0,0,0,0,0,414310.96649,0,0,0,0,0,0,266310.96649,0,148000,0,0,0,0,0,0,0,0,0,0,0
31,0177,"АО ""Юнити страхование""",Москва,24679801.6705,2128861.9,0,0,0,0,24679801.6705,2406247.77248,308447.77248,0,0,2097800,22273553.89802,22273553.89802,22219711.90697,0,0,0,0,0,0,0,53841.99105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3300,"АО СГ ""Спасские ворота""",Москва,667064105.14019,9153549.31401,0,0,0,0,666439105.14019,13717687.70819,7018470.10108,0,0,6699217.60711,652721417.432,389559957.32054,710303.94459,0,0,1259500,371119965.8283,0,0,8963277.82519,7506909.72246,263154977.11146,184178,184178,0,0,0,258920650,6000,324860,3719289.11146,0,0,6483,0,0,0,625000,625000,0,0,0
33,1858,"АО СК "" Армеец""",Москва,18289649.88816,364293.084,0,0,0,0,18289649.88816,7193050.51025,1901017.73301,0,0,5292032.77724,11096599.37791,8717384.78473,649820.13384,0,0,0,0,0,0,6488770.04408,1578794.60681,2367573.84276,10000,10000,0,0,8891,0,500,0,2337882.84276,10300,0,11640.75042,0,0,0,0,0,0,0,0
34,0290,"АО СК ""Альянс""",Москва,225160818215.379,64635059.95183,0,0,0,0,206715159295.379,202918046325.25,200747678938.171,2240000,0,2170367387.07976,3797112970.12838,3220358720.55315,3605473.484,66707203.01236,1455216,31803750.948,1688038685.15392,0,0,1388465908.34327,40282483.6116,196821634.22887,33647177.2,33647177.2,0,0,3266202.5,0,4860170.23121,12521986.1195,142120270.42816,405827.75,200586787.77218,179345827.57418,0,0,0,18445658920,6665000,18438993920,0,0
35,0518,"АО СК ""БАСК""",Белово,52995286.46773,0,0,0,0,0,48715286.46773,4365935.24472,620309.96629,0,0,3745625.27843,44349351.22301,43532705.57201,1219367.38618,0,0,0,6981681.42423,0,0,35070676.16848,260980.59312,752940,2000,2000,0,0,0,0,0,0,750940,0,0,63705.651,0,0,0,4280000,4280000,0,0,0
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,630308885.85205,1109841.05354,0,0,0,0,630308885.85205,22352192.16483,20843192.16483,0,0,1509000,607956693.68722,598258918.62664,15816955.1425,0,0,840,570472695.35219,0,0,10259398.01487,1709030.11708,8347111.57686,355200,355200,0,0,0,1000,0,2673000.88,5317910.69686,0,0,1350663.48372,0,0,0,0,0,0,0,0
37,2947,"АО СК ""РСХБ-Страхование""",Москва,1400823756.34005,0,0,0,0,0,1400608756.34005,223651975.84616,175902175.84616,0,0,47749800,1176956780.49389,1088217835.50488,5838917.55005,2396708.07594,0,601441.332,1412322.86016,206789726.89145,97033271.54729,781237863.531,89940855.26428,36630392.4247,412800,412800,0,0,0,32060,0,369000,35683488.9847,133043.44,14800316.62351,37308235.9408,0,0,0,215000,215000,0,0,0
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,1270757704.64623,0,263324070.97592,263277435.65706,9730598.8,46635.31886,1007433633.67031,1007433633.67031,974372909.46631,0,0,33060724.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0212,"АО СК ""Цюрих""",Москва,3066362776.74162,0,0,0,0,0,3066362776.74162,7667862.378,7667862.378,0,0,0,3058694914.36362,2081926127.53954,0,0,0,0,734791621.7613,0,0,1347134505.77824,0,282810183.68646,24130000,24130000,0,0,0,0,0,45638816.97692,213041366.70954,0,632060708.80089,61897894.33673,0,0,0,0,0,0,0,0
40,1216,"АО СК ""Чулпан""",Альметьевск,172023916433.404,0,0,0,0,0,65525065.40429,4695326.47446,3183897.14097,0,0,1511429.33349,60829738.92983,57136120.50752,2809106.78347,0,0,23501.36657,1717812.77366,11770.5,0,40720812.49601,11853116.58781,3561145.75501,76980,76980,0,0,6100,124050,46588.018,7300,3289627.73701,10500,0,132472.6673,0,0,0,171958391368,22205000,171936186368,0,0
41,4376,"НКО ""ВОВС""",Сызрань,16500,0,0,0,0,0,16500,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,2000,14500,0,0,0,0,0,0,0,0,0,0
42,4349,"НКО ""МОВС""",Санкт-Петербург,5747212.57836,0,0,0,0,0,5747212.57836,0,0,0,0,0,5747212.57836,2397717.35552,515703.379,0,0,0,20063.02228,11403.33454,0,1820993.6197,29554,1935002.12231,1500,1500,0,0,0,0,0,0,59000,1874502.12231,78000,1336493.10053,0,0,0,0,0,0,0,0
43,4379,"НКО ""ПОВСТО""",Екатеринбург,192542649.59686,0,0,0,0,0,192542649.59686,0,0,0,0,0,192542649.59686,62371567.5669,29281.36,0,0,0,62295886.17318,0,0,43400.03372,3000,130171082.02996,0,0,0,0,0,0,0,0,0,130171082.02996,0,0,0,0,0,0,0,0,0,0
44,4381,НКО «ПОВС «РП»,Москва,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4301,НКО НОВС,Камышин,388554.13531,0,0,0,0,0,388554.13531,0,0,0,0,0,388554.13531,0,0,0,0,0,0,0,0,0,0,364800,0,0,0,0,0,0,0,0,33800,331000,0,23754.13531,0,0,0,0,0,0,0,0
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,300063.618,0,0,0,0,0,300063.618,0,0,0,0,0,300063.618,300063.618,1135.9,0,0,0,0,0,0,292244.358,6683.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,159740243.03501,0,0,0,0,0,159740243.03501,0,0,0,0,0,159740243.03501,159740243.03501,0,0,0,0,0,0,0,159740243.03501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,35000,0,0,0,0,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,2816434.22987,0,0,0,0,0,2816434.22987,0,0,0,0,0,2816434.22987,2612274.22987,1051793.944,0,0,0,620974.12321,0,0,903881.16266,35625,104160,0,0,0,0,0,0,0,100000,60,4100,0,100000,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""Эталон""",Москва,2339809.29,0,0,0,0,0,2339809.29,0,0,0,0,0,2339809.29,2289449.29,2289449.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50360,0,0,0,0,0,0,0,0
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1597262.72755,0,0,0,0,0,1597262.72755,0,0,0,0,0,1597262.72755,2000,2000,0,0,0,0,0,0,0,0,1313585.57555,0,0,0,0,0,0,0,0,0,1313585.57555,0,281677.152,0,0,0,0,0,0,0,0
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,698173,0,0,0,0,0,698173,0,0,0,0,0,698173,698173,56556,0,0,0,0,0,0,615127,26490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4362,НКО ПОВС «Содружество»,Москва,22647.6116,0,0,0,0,0,22647.6116,0,0,0,0,0,22647.6116,0,0,0,0,0,0,0,0,0,0,21337.6846,0,0,0,0,0,0,0,1600,0,19737.6846,0,1309.927,0,0,0,0,0,0,0,0
54,2496,"ООО ""Абсолют Страхование""",Москва,21833587207.1186,106661212.28204,0,0,0,0,3469751751.11856,1342171551.42285,1242920471.26476,9584000,0,99251080.15809,2127580199.69571,1808390062.46074,59716433.48774,1999029.63137,0,34694956.12557,384799972.45358,7521068.04545,7045220.21055,713471545.15892,606187057.55811,286834500.47872,20445623.492,20445623.492,0,0,73000,137927866.5451,0,60964234.84216,67420275.59946,3500,25261341.15617,7094295.60008,0,0,0,18363835456,9000000,18354835456,0,0
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,245044969.3146,0,0,0,0,0,245044969.3146,66102414.16343,62886593.57017,0,0,3215820.59326,178942555.15117,120007984.0222,425021.287,0,7175170.31769,500,45386.4,189454.5945,0,35069691.92955,77102759.49346,58817386.06092,2000,2000,0,0,51662045,0,0,143950,7009391.06092,0,0,117185.06805,0,0,0,0,0,0,0,0
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,949730300.43838,881710.30502,835948786.38046,835948786.38046,774501818.76646,0,113781514.05792,113781514.05792,28546387.27949,0,0,85235126.77843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49909686.59971
57,0436,"ООО ""АМТ Страхование""",Москва,155172753.17746,89485231.31115,0,0,0,0,155172753.17746,23698051.91235,23698051.91235,0,0,0,131474701.26511,58077736.79692,0,0,0,49459238.6771,5379546.635,0,0,2764632.72557,474318.75925,73103731.4249,0,0,0,0,0,72739603.4249,0,0,364128,0,0,293233.04329,0,0,0,0,0,0,0,0
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,1028562432.82222,0,0,0,0,0,1028562432.82222,0,0,0,0,0,1028562432.82222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028562432.82222,0,0,0,0,0,0,0,0,0
59,3799,"ООО ""БСД""",Москва,233241476.901,0,0,0,0,0,233241476.901,7614556.82729,405638.22829,0,0,7208918.599,225626920.07371,12485955.38635,292485.8024,0,0,0,5765010.29357,0,0,5861245.7473,567213.54308,204165610.00795,179000,179000,0,0,0,0,0,16729.75716,200921154.37998,3048725.87081,8975354.67941,0,0,0,0,0,0,0,0,0
