Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,14053002.76653,68224.9616,0,0,0,0,7830966.14624,2573329.81101,1947776.30143,558.14425,0,625553.50958,5257636.33523,4868940.90872,3240503.69974,15.444,82950.61925,10401.90504,64698.54544,4489.82976,0,1028609.49833,437271.36716,85604.64133,6411.3904,2833.1104,3578.28,0,12962.59669,11144.39178,11234.34648,2222.31438,40247.41541,1382.18619,3836.56526,299254.21992,0,0,0,6222036.62029,6160601.63087,34049.41369,27385.57573,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,103816.6881,0,0,0,0,0,103816.6881,18231.77,0,0,0,18231.77,85584.9181,82683.21647,583.06748,0,0,683.31963,2876.12815,43960.66621,43960.66621,33683.98271,896.05229,2901.70163,0,0,0,0,0,84.20163,0,0,2817.5,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,926529.45938,58166.5,0,0,0,0,926529.45938,575742.23897,539297.3198,0,0,36444.91917,350787.22041,236281.54736,12693.2503,0,0,0,0,0,0,3309.24667,220279.05039,16009.90786,0,0,0,0,0,0,0,0,16009.90786,0,0,98495.76519,0,0,0,0,0,0,0,0,0
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1411146.79941,0,0,0,0,0,1411146.79941,630751.35073,663.52957,0,0,630087.82116,780395.44868,748.28194,0,0,0,0,0,0,0,0,748.28194,23529.88963,0,0,0,0,0,0,0,0,259.61429,23270.27534,0,756117.27711,0,0,0,0,0,0,0,0,0
10,1427,"АО ""МАКС""",Москва,10255305.01831,0,0,0,0,0,6841247.10637,2804334.96181,1540367.79728,0,0,1263967.16453,4036912.14456,2699875.37574,2361720.01322,32813.17351,803.28568,1399.53111,3885.50147,-5.49277,-5.49277,165816.73734,133442.62618,129236.19689,39779.45907,39779.45907,0,0,113.362,1555.52476,39455.83983,2245.292,41006.78355,5079.93568,178.65917,1207621.91276,62211.916,62211.916,0,3351845.99594,3307534.50526,8357.94201,35953.54867,0,0
11,2346,"АО ""ОСК""",Самара,1846535.22494,49449.35278,0,0,0,0,977667.21714,220965.84836,101391.95112,0,0,119573.89724,756701.36878,699998.58335,616495.49114,137.718,83.5,2122.19602,10537.25534,89.47379,0,44643.78412,25889.16494,45321.89383,2203.48637,2203.48637,0,0,349.49752,2337.33242,20.1,4115.52618,35345.42104,950.5303,-99.73016,11480.62176,0,0,0,868868.0078,861692.50422,4443.07274,2732.43084,0,0
12,3748,"АО ""Русский Стандарт Страхование""",Москва,6945519.59521,0,5227353.6873,5227353.6873,0,0,1718165.90791,1718165.90791,1108047.67294,0,0,610118.23497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592433.95497
13,2619,"АО ""СК ""Астро-Волга""",Самара,3452103.24467,0,0,0,0,0,1237190.02675,776978.64835,674201.37485,0,0,102777.2735,460211.3784,450246.59262,331134.38726,0,0,1172.438,3672.68278,1276.58412,1256.36412,13356.60603,99633.89443,9964.78578,523.803,523.803,0,0,0,542.8358,0,920.53837,7924.19061,53.418,0,0,0,0,0,2214913.21792,2214913.21792,0,0,0,0
14,0507,"АО ""СК ""Колымская""",Хабаровск,309584.60625,13.24462,290854.93996,288614.12063,0,2240.81933,18729.66629,18729.66629,5483.77038,0,0,13245.89591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0915,"АО ""СК ""ПАРИ""",Москва,3239562.72513,0,0,0,0,0,3097359.6681,784468.48279,568799.71431,0,0,215668.76848,2312891.18531,2114750.56777,331289.31986,625.67074,5034.15168,8516.97266,1006261.81364,0,0,433528.90334,329493.73585,117796.24775,8768.54933,8768.54933,0,0,852.64185,10052.29181,11987.36879,6900.35428,78210.82048,1024.22121,2013.70419,78330.6656,0,0,0,142618.63374,128925.84736,7312.16188,6380.6245,0,0
16,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,1309891.27934,0,1055383.44481,1055383.44481,0,0,254507.83453,254507.83453,242166.80853,0,0,12341.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179857.51352
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,2869956.01084,0,0,0,0,0,1574724.29755,414265.9187,171618.42251,0,0,242647.49619,1160458.37885,1101845.57255,911594.25804,2863.44551,0,2615.67381,91532.92689,0,0,41530.82239,51708.44591,21703.0992,2701.66524,2701.66524,0,0,0,0,0,49.75,5165.81273,13785.87123,0,36909.7071,0,0,0,1295231.71329,1247444.46374,12075.51112,35711.73843,0,0
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,10225.92203,6385.46099,0,0,0,0,10225.92203,10225.92203,0,0,0,10225.92203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1587,"АО ""СО ""Талисман""",Казань,926029.91569,0,0,0,0,0,177548.82869,1813.01725,1813.01725,0,0,0,175735.81144,175507.56914,22852.17244,0,949.46575,0,0,146812.26215,146812.26215,3457.677,1435.9918,219.092,0,0,0,0,6,0,0,28,185.092,0,0,9.1503,0,0,0,748481.087,748481.087,0,0,0,0
21,1208,"АО ""СОГАЗ""",Москва,287385847.57444,312.65459,0,0,0,0,262391211.73888,172575884.29388,106378645.46824,43478.4,61.88997,66197238.82564,89815327.445,76372667.71938,11541080.8946,292149.80077,5575818.54807,1006958.31745,984484.1682,55443.23486,37733.55742,53365918.5821,3550814.17333,6242950.81009,141683.62809,141683.62809,0,2472.15108,1215977.82659,408062.44667,829403.59229,519905.21429,3096203.21037,29242.74071,6229425.44453,970283.471,15270332.92124,15270332.92124,0,9724302.91432,8500179.34265,758543.53323,465580.03844,0,0
22,3229,"АО ""Страховая бизнес группа""",Воронеж,1638569.22812,85950.86095,0,0,0,0,1212795.10032,256789.9873,31429.49421,0,0,225360.49309,956005.11302,897163.40943,643.30998,841.97,45.72994,5866.52,47233.74086,0,0,841514.78492,1017.35373,57108.66004,0,0,0,0,41.043,684.30538,0,2527.79437,46431.78762,7423.72967,0,1733.04355,0,0,0,425774.1278,397228.02608,5409.45869,23136.64303,0,0
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,839819.31163,0,0,0,0,0,839819.31163,153.385,153.385,0,0,0,839665.92663,839665.92663,11529.59973,0,0,0,0,827620.50802,827620.50802,515.81888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,58889.66399,0,0,0,0,0,42766.20653,15135.43297,-1275.97178,0,0,16411.40475,27630.77356,19120.88902,18008.13721,0,0,0,508.8003,0,0,-106.33051,710.28202,3973.07823,501.39872,501.39872,0,0,0,0,0,2138.79883,1332.88068,0,0,4536.80631,0,0,0,16123.45746,16123.45746,0,0,0,0
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,62050.15064,0,0,0,0,0,62050.15064,62050.15064,0,0,0,62050.15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,195355.37374,0,0,0,0,0,195355.37374,90600.14904,18717.10285,0,0,71883.04619,104755.2247,61408.04912,2321.56564,0,25955.16092,0,712.61867,0,0,19992.94122,12425.76267,43347.17558,0,0,0,0,34622.84697,0,9.5,60.03777,8150.79084,504,0,0,0,0,0,0,0,0,0,0,0
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,104793.55991,13849.5609,0,0,0,0,104793.55991,37964.80143,7862.62983,0,0,30102.1716,66828.75848,66396.86854,51936.213,0,0,0,249.34328,244.46265,0,7374.15495,6592.69466,431.88994,0,0,0,0,0,0,0,0,431.88994,0,0,0,0,0,0,0,0,0,0,0,0
28,0191,"АО ""Тинькофф Страхование""",Москва,18321760.78971,0,0,0,0,0,15963580.435,11197544.24636,11197544.24636,0,0,0,4766036.18864,4454228.40754,3142534.18079,0,0,0,0,0,0,1158.778,1310535.44875,25788.33352,10870.61698,10870.61698,0,0,0,0,0,0,14917.71654,0,0,286019.44758,0,0,0,2358180.35471,2358180.35471,0,0,0,0
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,5859645.26438,16333.36061,5750233.13449,5749018.74495,2448462.4062,1214.38954,576.49403,576.49403,488.19278,0,0,88.30125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718686.74594
30,2708,"АО ""ЧСК""",Москва,70602.17634,0,0,0,0,0,70674.57503,69288.62516,580.90305,0,0,68707.72211,1385.94987,26.79517,0,0,0,0,94.9036,0,0,-68.10843,0,1387.56841,0,0,0,0,0,0,528.49241,0,859.076,0,0,-28.41371,0,0,0,-72.39869,0,-72.39869,0,0,0
31,0177,"АО ""Юнити страхование""",Москва,482940.95507,42773.84362,0,0,0,0,468344.71654,43309.1474,1288.9974,0,0,42020.15,425035.56914,425163.56569,411359.12439,0,0,0,52.97532,0,0,13673.95934,77.50664,-127.99655,-3.71177,-3.71177,0,0,0,0,0,0,-124.28478,0,0,0,0,0,0,14596.23853,14596.23853,0,0,0,0
32,3300,"АО СГ ""Спасские ворота""",Москва,738554.43649,15407.69927,0,0,0,0,690971.7486,328493.10633,26474.03984,0,0,302019.06649,362478.64227,326684.12778,17017.21175,0,0,6124.8,280156.18296,0,0,10166.69719,13219.23588,35498.79908,561.75014,561.75014,0,0,0,17247.89959,27.505,599.277,17062.36735,0,0,295.71541,0,0,0,47582.68789,47167.24289,415.445,0,0,0
33,1858,"АО СК "" Армеец""",Москва,871668.81419,5701.68022,0,0,0,0,60529.12803,36251.87719,22677.10266,0,0,13574.77453,24277.25084,18156.25298,7767.94985,0,0,0,0,0,0,3430.1182,6958.18493,6048.00645,18,18,0,0,110.405,0,2.95,0,5905.45145,11.2,0,72.99141,0,0,0,811139.68616,811139.68616,0,0,0,0
34,0290,"АО СК ""Альянс""",Москва,2964068.73459,126304.9494,0,0,0,0,3022835.21091,331320.95102,247561.33078,8203.67434,0,83759.62024,2691514.25989,1178645.07801,9372.49516,19929.4048,-24247.51657,71788.40131,350568.06696,0,0,724753.80919,26480.41716,614824.21481,9568.68626,9568.68626,0,0,-5657.73915,0,41645.14767,22634.20691,549473.09729,-2839.18417,122856.07109,775188.89598,0,0,0,9370.63404,0,5324.95266,4045.68138,0,0
35,0518,"АО СК ""БАСК""",Белово,537813.53433,0,0,0,0,0,293333.26727,236841.81244,4247.62367,0,0,232594.18877,56491.45483,51533.38658,17441.49429,0,0,0,10955.30314,0,0,21590.80368,1545.78547,4516.34265,31.93397,31.93397,0,0,0,0,0,0,4484.40868,0,0,441.7256,0,0,0,244480.26706,229666.86593,14813.40113,0,0,0
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,1133703.91679,257851.15152,0,0,0,0,309675.14534,36810.84545,35736.6452,0,0,1074.20025,272864.29989,94770.13131,53882.1205,0,0,33.6,26444.8956,0,0,9568.70693,4840.80828,177022.46288,168298.97738,573.47,167725.50738,0,0,10,0,2793.97592,5919.50958,0,0,1071.7057,0,0,0,824028.77145,824028.77145,0,0,0,0
37,2947,"АО СК ""РСХБ-Страхование""",Москва,7453487.44972,0,0,0,0,0,7453191.23972,3437176.72179,3066458.96867,0,0,370717.75312,4016014.51793,3621644.00085,161370.90325,3023.40946,0,3077.74346,21483.57365,2411977.08078,1915281.01125,615282.77337,405428.51688,103891.26827,1408.81289,1408.81289,0,0,0,41.678,0,969,98971.89114,2499.88624,65826.20989,224653.03892,0,0,0,296.21,0,296.21,0,0,0
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,4300468.88027,0,3026800.93325,2482073.14765,928631.15092,544727.7856,1273667.94702,1273667.94702,1060841.58617,0,0,212826.36085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0212,"АО СК ""Цюрих""",Москва,1824751.19489,0,0,0,0,0,1824751.19489,5951.15817,5951.15817,0,0,0,1818800.03672,1040486.32797,0,0,0,0,197731.03117,0,0,842755.2968,0,308312.43396,3116.80407,3116.80407,0,0,0,0,0,60483.83377,244711.79612,0,372227.49444,97773.78035,0,0,0,0,0,0,0,0,0
40,1216,"АО СК ""Чулпан""",Альметьевск,1230332.04877,0,0,0,0,0,592556.91109,431455.60778,22969.58926,0,0,408486.01852,161101.30331,152924.06625,66797.11528,0,0,220.48553,15363.11254,741.98976,0,41386.1883,28415.17484,7404.69186,242.59649,242.59649,0,0,18.91,584.2634,204.88119,110.68,5998.56078,244.8,0,772.5452,0,0,0,637775.13768,602314.26306,16250.12369,19210.75093,0,0
41,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,4349,"НКО ""МОВС""",Санкт-Петербург,23167.20003,0,0,0,0,0,23167.20003,0,0,0,0,0,23167.20003,6721.45374,5839.34421,0,0,0,21.9075,19.00867,0,737.20436,103.989,6438.1651,5.63699,5.63699,0,0,0,0,0,0,116.94322,6315.58489,1601.072,8406.50919,0,0,0,0,0,0,0,0,0
43,4379,"НКО ""ПОВСТО""",Екатеринбург,55954.17024,0,0,0,0,0,55954.17024,0,0,0,0,0,55954.17024,49210.96273,478.8314,0,0,0,48583.65417,0,0,134.97716,13.5,6743.20751,0,0,0,0,0,0,0,0,0,6743.20751,0,0,0,0,0,0,0,0,0,0,0
44,4381,НКО «ПОВС «РП»,Москва,15,0,0,0,0,0,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4301,НКО НОВС,Камышин,3086.3429,0,0,0,0,0,3086.3429,0,0,0,0,0,3086.3429,0,0,0,0,0,0,0,0,0,0,2660.618,0,0,0,0,0,0,0,0,464.858,2195.76,0,425.7249,0,0,0,0,0,0,0,0,0
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,2266.499,0,0,0,0,0,2266.499,0,0,0,0,0,2266.499,2266.499,41.436,0,0,0,0,0,0,2200.796,24.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,159740.24309,0,0,0,0,0,159740.24309,0,0,0,0,0,159740.24309,159740.24309,0,0,0,0,0,0,0,159740.24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,53.15068,0,0,0,0,0,53.15068,0,0,0,0,0,53.15068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.15068,0,0,0,0,0,0,0,0,0
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,12435.17748,0,0,0,0,0,12435.17748,0,0,0,0,0,12435.17748,12323.99078,5722.25948,0,0,0,6164.9913,0,0,419.74,17,66.2815,0,0,0,0,0,0,0,30.2815,9,27,0,44.9052,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""Эталон""",Москва,4351.95401,0,0,0,0,0,4351.95401,0,0,0,0,0,4351.95401,4101.15401,4101.15401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.8,0,0,0,0,0,0,0,0,0
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,2839.325,0,0,0,0,0,2839.325,0,0,0,0,0,2839.325,102.2,102.2,0,0,0,0,0,0,0,0,2413.33698,0,0,0,0,0,0,0,0,0,2413.33698,0,323.78802,0,0,0,0,0,0,0,0,0
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,6220.2417,0,0,0,0,0,6220.2417,0,0,0,0,0,6220.2417,6220.2417,1808.543,0,0,0,0,0,0,4226.2687,185.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4362,НКО ПОВС «Содружество»,Москва,293.69937,0,0,0,0,0,293.69937,0,0,0,0,0,293.69937,0,0,0,0,0,0,0,0,0,0,277.20937,0,0,0,0,0,0,0,20,0,257.20937,0,16.49,0,0,0,0,0,0,0,0,0
54,2496,"ООО ""Абсолют Страхование""",Москва,5891462.09016,273848.2744,0,0,0,0,5364147.46943,2194667.753,1113477.99853,8698.0808,0,1081189.75447,3169479.71643,2702630.7254,1089327.61702,1914.64392,0,235254.74865,392634.87877,131739.77739,127793.83354,560717.12028,291041.93937,321291.79074,8633.59996,8633.59996,0,0,395.4,79453.06275,0,94834.81906,137827.82201,147.08696,15113.30733,130443.89296,0,0,0,515443.64639,504866.72614,5635.07265,4941.8476,0,0
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,930458.1793,0,0,0,0,0,889624.79411,399959.97063,398453.76431,0,0,1506.20632,489664.82348,424300.34155,14588.65319,0,27466.26765,2.57305,254.164,13421.19899,0,39962.37718,328605.10749,64434.95854,19.014,19.014,0,0,7236.77447,0,0,209.645,56969.52507,0,0,929.52339,0,0,0,0,0,0,0,0,0
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,75444641.40758,419222.91061,74533697.52486,74533697.52486,32478571.16464,0,910943.88272,910943.88272,411593.40954,0,0,499350.47318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36664593.72578
57,0436,"ООО ""АМТ Страхование""",Москва,189456.90786,114289.56341,0,0,0,0,189456.90786,16073.12579,16073.12579,0,0,0,173383.78207,102585.33097,0,0,0,87974.3829,5360.1531,0,0,8244.11329,1006.68168,69998.88119,0,0,0,0,0,69926.05559,0,0,72.8256,0,0,799.56991,0,0,0,0,0,0,0,0,0
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,2311543.39599,0,0,0,0,0,2130000.142,0,0,0,0,0,2130000.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130000.142,0,0,0,0,0,0,0,0,0,0
