Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
4,3064,"АО ""Боровицкое страховое общество""",Москва,345946.79922,29026.29725,0,0,0,0,113144.12279,72697.29535,39890.00211,0,0,32807.29324,40446.82744,29577.74911,8235.69786,0,0,0,11981.3287,0,0,9046.75125,313.9713,10855.19024,1923.75,1923.75,0,0,0,0,0,218.81245,1245.65793,7466.96986,0,13.88809,0,0,0,232802.67643,232802.67643,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,20589957.55917,301291.65673,0,0,0,0,16672080.61936,5190873.02527,892581.21667,0,0,4298291.8086,11481207.59409,9235560.0225,6688241.40134,55.038,0,56823.91609,1637358.79541,0,0,311057.16209,542023.70957,328187.70354,151196.59456,151196.59456,0,0,0,63.12375,0,16424.33562,160503.64961,0,0,1917459.86805,0,0,0,3929227.89714,3896689.52907,10087.99085,22450.37722,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,9361547.96556,13631.24929,0,0,0,0,5253184.80378,1707773.85152,1253821.73371,558.14425,0,453952.11781,3545410.95226,3351144.54261,2086790.58359,15.444,67079.20434,8768.7939,34815.9377,2837.36427,0,871854.86968,278982.34513,57553.2125,3099.43321,1955.10321,1144.33,0,11329.97443,4400.74434,10371.16215,1332.85069,25768.71537,1250.33231,2716.36684,133996.83031,0,0,0,4108363.16178,4057504.94486,28641.75737,22216.45955,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,87703.94987,0,0,0,0,0,87703.94987,16899.752,0,0,0,16899.752,70804.19787,67986.69787,570.51561,0,0,0,1868.46113,43837.69515,43837.69515,21583.73203,126.29395,2817.5,0,0,0,0,0,0,0,0,2817.5,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,639767.1468,28327,0,0,0,0,639767.1468,369616.71251,349716.55431,0,0,19900.1582,270150.43429,202149.67937,8053.44501,0,0,0,0,0,0,2943.931,191152.30336,11586.87937,0,0,0,0,0,0,0,0,11586.87937,0,0,56413.87555,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,30833.18211,0,0,0,0,0,30833.18211,11268.30197,5248.84477,0,0,6019.4572,19564.88014,18848.88014,-2047.432,1093.43,0,3.70235,18850.80539,0,0,667.111,281.2634,716,0,0,0,0,0,0,0,0,380.987,335.013,0,0,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,574661.84578,0,0,0,0,0,574661.84578,207370.85779,425.91934,0,0,206944.93845,367290.98799,353.34494,0,0,0,0,0,0,0,0,353.34494,21684.00171,0,0,0,0,0,0,0,0,123.72637,21560.27534,0,345253.64134,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,7049498.33047,0,0,0,0,0,4554034.24454,2137900.82304,1094608.99026,0,0,1043291.83278,2416133.4215,1749461.10589,1554103.67106,26898.93783,803.28568,1023.67525,2214.30141,-2.12355,-2.12355,76004.19403,88415.16418,60783.84475,25031.43988,25031.43988,0,0,48.35,1228.50396,19603.01192,1964.782,10376.22058,2531.53641,110.50391,605777.96695,62211.916,62211.916,0,2433252.16993,2397691.75911,5962.53487,29597.87595,0,0
12,2346,"АО ""ОСК""",Самара,1225991.56288,21637.08489,0,0,0,0,649837.37876,138862.14873,66058.17104,0,0,72803.97769,510975.23003,469055.90161,416138.51894,137.718,43.5,-1091.1773,6971.93142,17.16059,0,30843.21344,15995.03652,36040.68552,1500.18031,1500.18031,0,0,205.99752,1977.43843,16.1,2965.8093,28473.97866,901.1813,-99.73016,5978.37306,0,0,0,576154.18412,569576.65543,3965.655,2611.87369,0,0
13,3748,"АО ""Русский Стандарт Страхование""",Москва,4710569.3732,0,3603152.63317,3603152.63317,0,0,1107416.74003,1107416.74003,749502.72423,0,0,357914.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134150.86991
14,2619,"АО ""СК ""Астро-Волга""",Самара,2165161.80578,0,0,0,0,0,788029.19963,492131.2188,415432.4328,0,0,76698.786,295897.98083,288278.80452,200085.03854,0,0,864.423,2384.34054,449.93185,429.71185,8674.0052,75821.06539,7619.17631,456.703,456.703,0,0,0,484.7528,0,509.53837,6149.20714,18.975,0,0,0,0,0,1377132.60615,1377132.60615,0,0,0,0
15,0507,"АО ""СК ""Колымская""",Хабаровск,268481.2881,15.71665,245063.35836,243203.57807,0,1859.78029,23417.92974,23417.92974,10276.2151,0,0,13141.71464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0915,"АО ""СК ""ПАРИ""",Москва,2002934.45169,0,0,0,0,0,1914030.86753,459081.38267,346804.23377,0,0,112277.1489,1454949.48486,1336502.42086,218964.56659,238.14611,4128.4,6544.0935,633946.99941,0,0,268706.36098,203973.85427,70280.18863,5376.70621,5376.70621,0,0,478.07841,9112.82726,3108.58752,4925.49868,46563.7744,714.71615,956.18574,47210.68963,0,0,0,94724.33371,84761.83072,5189.37151,4773.13148,0,0
17,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4014,"АО ""СК ""Югория-Жизнь""",Москва,909931.9537,0,747244.2192,747244.2192,0,0,162687.7345,162687.7345,161928.11644,0,0,759.61806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127318.797
19,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1908451.59597,0,0,0,0,0,1010047.81489,270062.98009,114410.96645,0,0,155652.01364,739984.8348,699719.43424,580362.28557,1790.77823,0,2032.70779,56815.76042,0,0,27430.31695,31287.58528,16372.49962,1948.39006,1948.39006,0,0,0,0,0,49.75,3277.48833,11096.87123,0,23892.90094,0,0,0,898403.78108,863329.35241,9032.35867,26042.07,0,0
20,2873,"АО ""СМК ""Сахамедстрах""",Якутск,10304.25299,5907.23099,0,0,0,0,10304.25299,10304.25299,0,0,0,10304.25299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1587,"АО ""СО ""Талисман""",Казань,584909.15236,0,0,0,0,0,144644.40103,1311.16773,1311.16773,0,0,0,143333.2333,143226.6333,15611.21929,0,949.46575,0,0,123119.08061,123119.08061,2689.50785,857.3598,106.6,0,0,0,0,6,0,0,18,82.6,0,0,0,0,0,0,440264.75133,440264.75133,0,0,0,0
22,1208,"АО ""СОГАЗ""",Москва,207723256.92317,238.10589,0,0,0,0,185948714.64027,127606888.12277,71003270.34624,0,61.88997,56603617.77653,58341826.5175,49077854.62062,7230516.99689,240915.70471,2585955.1008,675488.19045,844229.98839,41544.40069,33674.84235,35198639.04085,2260565.19784,4119347.68641,99597.69501,99597.69501,0,1820.15108,566171.94692,320466.6346,769167.63469,411917.82702,1926646.60592,23559.19117,4573951.62814,570672.58233,15270332.92124,15270332.92124,0,6504209.36166,5446485.48281,667288.01112,390435.86773,0,0
23,3229,"АО ""Страховая бизнес группа""",Воронеж,1414434.77711,48343.14273,0,0,0,0,1138171.93341,124838.3204,6124.85817,0,0,118713.46223,1013333.61301,951088.77591,122.76,0,38.72994,0,16072.75279,0,0,934190.78218,663.751,60687.54186,0,0,0,0,32.34,675.90538,0,1692.61,53659.44711,4627.23937,0,1557.29524,0,0,0,276262.8437,254743.86724,4730.67253,16788.30393,0,0
24,0983,"АО ""Страховая группа ""УралСиб""",Москва,243470.91486,0,0,0,0,0,243470.91486,241257.63846,241258.63846,0,0,-1,2213.2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213.2764,0,0,0,0,0,0,0,0,0
25,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,553332.57462,0,0,0,0,0,553332.57462,149.165,149.165,0,0,0,553183.40962,553183.40962,7194.75763,0,0,0,0,545698.8245,545698.8245,289.82749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,58206.69654,0,0,0,0,0,42776.25512,15030.48847,-1282.14678,0,0,16312.63525,27745.76665,19376.15585,18000.59807,0,0,0,508.8003,0,0,135.51105,731.24643,3833.22461,496.74695,496.74695,0,0,0,0,0,2002.7155,1333.76216,0,0,4536.38619,0,0,0,15430.44142,15430.44142,0,0,0,0
27,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,4166.92683,0,0,0,0,0,4166.92683,4166.92683,0,0,0,4166.92683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,100911.63535,0,0,0,0,0,100911.63535,63262.7808,13519.428,0,0,49743.3528,37648.85455,28141.83427,1058.8897,0,4079.94222,0,648.16534,0,0,14787.4138,7567.42321,9507.02028,0,0,0,0,2074.21831,0,9.5,55.41175,6863.89022,504,0,0,0,0,0,0,0,0,0,0,0
29,2144,"АО ""Страховая компания АСКО-Центр""",Курск,56877.80511,0,0,0,0,0,56877.80511,16613.08637,4666.73947,0,0,11946.3469,40264.71874,39839.78296,31310.85572,0,0,0,204.44108,104.75065,0,4919.31179,3300.42372,424.93578,0,0,0,0,0,0,0,0,424.93578,0,0,0,0,0,0,0,0,0,0,0,0
30,0191,"АО ""Тинькофф Страхование""",Москва,10981243.76726,0,0,0,0,0,9823226.4873,6983913.32849,6983913.32849,0,0,0,2839313.15881,2650137.00133,1819085.00632,0,0,0,0,0,0,1158.778,829893.21701,15341.67283,6804.15357,6804.15357,0,0,0,0,0,0,8537.51926,0,0,173834.48465,0,0,0,1158017.27996,1158017.27996,0,0,0,0
31,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3891487.50324,119.959,3769426.08124,3768570.1896,1492612.21852,855.89164,354.60224,354.60224,305.56159,0,0,49.04065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875751.50659
32,2708,"АО ""ЧСК""",Москва,70604.81126,0,0,0,0,0,70677.20995,69288.66928,580.94717,0,0,68707.72211,1388.54067,26.79517,0,0,0,0,94.9036,0,0,-68.10843,0,1390.15921,0,0,0,0,0,0,528.49241,0,861.6668,0,0,-28.41371,0,0,0,-72.39869,0,-72.39869,0,0,0
33,0177,"АО ""Юнити страхование""",Москва,460641.57432,23053.84362,0,0,0,0,445458.13515,23566.11591,1265.96591,0,0,22300.15,421892.01924,422046.98898,415214.86431,0,0,0,52.97532,0,0,6715.65996,63.48939,-154.96974,-3.56974,-3.56974,0,0,0,0,0,0,-151.4,0,0,0,0,0,0,15183.43917,15183.43917,0,0,0,0
34,3300,"АО СГ ""Спасские ворота""",Москва,455761.88849,10315.0082,0,0,0,0,425585.38836,187362.21629,16196.44121,0,0,171165.77508,238223.17207,205638.89802,9795.98083,0,0,6124.8,176713.47454,0,0,5475.56206,7529.08059,32367.24905,219.59429,219.59429,0,0,0,17176.89959,27.505,499.777,14443.47317,0,0,217.025,0,0,0,30176.50013,29825.85513,350.645,0,0,0
35,1858,"АО СК "" Армеец""",Москва,529069.27165,3602.07173,0,0,0,0,40720.75065,23935.73528,15093.11034,0,0,8842.62494,16785.01537,12047.4605,4969.64919,0,0,0,0,0,0,2757.07676,4320.73455,4676.59046,16.2,16.2,0,0,96.386,0,0,0,4559.50446,4.5,0,60.96441,0,0,0,488348.521,488348.521,0,0,0,0
36,0290,"АО СК ""Альянс""",Москва,1794402.78915,102209.78777,0,0,0,0,1948599.46161,219393.61145,170901.54385,4134.29741,0,48492.0676,1729205.85016,835507.80417,9372.49516,18937.01087,-24100.50573,63952.85947,270357.28188,0,0,478398.27567,18590.38685,311644.18735,9568.68626,9568.68626,0,0,-5842.13291,0,2072.58368,14736.11017,293948.12432,-2839.18417,80139.2384,501914.62024,0,0,0,6760.83969,0,4261.78766,2499.05203,0,0
37,0518,"АО СК ""БАСК""",Белово,386538.96612,0,0,0,0,0,233365.51641,202406.65653,3142.7367,0,0,199263.91983,30958.85988,29059.36563,11938.60181,0,0,0,5745.4065,0,0,10372.79709,1002.56023,1481.64765,31.93397,31.93397,0,0,0,0,0,0,1449.71368,0,0,417.8466,0,0,0,153173.44971,139218.86241,13954.5873,0,0,0
38,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,633649.0551,126130.14695,0,0,0,0,181891.20245,24964.39065,24028.4759,0,0,935.91475,156926.8118,57745.49328,31862.93613,0,0,33.6,16101.63037,0,0,6524.1084,3223.21838,98284.04523,92045.12038,362.145,91682.97538,0,0,10,0,1805.81927,4423.10558,0,0,897.27329,0,0,0,451757.85265,451757.85265,0,0,0,0
39,0425,"АО СК ""Ингвар""",Москва,65592.51887,0,0,0,0,0,65592.51887,9.54869,9.54869,0,0,0,65582.97018,65243.93621,0,0,0,0,56612.9915,0,0,8424.98834,205.95637,216.16397,0,0,0,0,0,0,0,0,216.16397,0,0,122.87,0,0,0,0,0,0,0,0,0
40,2947,"АО СК ""РСХБ-Страхование""",Москва,5076729.36432,0,0,0,0,0,5076466.66432,2358191.25697,2031905.30421,0,0,326285.95276,2718275.40735,2422172.61912,103524.27425,233.53828,0,2984.04482,12672.94252,1667677.0912,1421849.77662,365885.24083,269195.48722,68048.98428,1359.05604,1359.05604,0,0,0,41.678,0,857,63291.364,2499.88624,56109.94104,171943.86291,0,0,0,262.7,0,262.7,0,0,0
41,3256,"АО СК ""Совкомбанк Жизнь""",Москва,2780022.54336,0,1899094.05135,1549619.20264,490897.34948,349474.84871,880928.49201,880928.49201,712850.80159,0,0,168077.69042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0212,"АО СК ""Цюрих""",Москва,1039151.07938,0,0,0,0,0,1039151.07938,3368.71883,3368.71883,0,0,0,1035782.36055,531386.61049,0,0,0,0,160838.89775,0,0,370547.71274,0,223113.02556,2850.688,2850.688,0,0,0,0,0,40808.66025,179453.67731,0,203372.26287,77910.46163,0,0,0,0,0,0,0,0,0
43,1216,"АО СК ""Чулпан""",Альметьевск,878975.26914,0,0,0,0,0,471116.27682,369490.47554,16189.96039,0,0,353300.51515,101625.80128,95802.86435,39495.30594,0,0,220.48553,7927.96476,579.17956,0,28189.14432,19390.78424,5545.48349,118.22315,118.22315,0,0,0,584.2634,118.75119,19.95,4459.49575,244.8,0,277.45344,0,0,0,407858.99232,373957.64006,15441.22634,18460.12592,0,0
44,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4349,"НКО ""МОВС""",Санкт-Петербург,12539.31248,0,0,0,0,0,12539.31248,0,0,0,0,0,12539.31248,3933.03707,3531.64521,0,0,0,4.95,57.01667,0,238.43619,100.989,2866.85094,5.63699,0,0,0,0,0,0,0,45.65,2815.56395,1830.05,3909.37447,0,0,0,0,0,0,0,0,0
46,4379,"НКО ""ПОВСТО""",Екатеринбург,32122.42297,0,0,0,0,0,32122.42297,0,0,0,0,0,32122.42297,28282.63285,0,0,0,0,28141.40569,0,0,129.97716,11.25,3839.79012,0,0,0,0,0,0,0,0,0,3839.79012,0,0,0,0,0,0,0,0,0,0,0
47,4381,НКО «ПОВС «РП»,Москва,15,0,0,0,0,0,15,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,1912.32011,0,0,0,0,0,1912.32011,0,0,0,0,0,1912.32011,0,0,0,0,0,0,0,0,0,0,1620.683,0,0,0,0,0,0,0,0,155.058,1465.625,0,291.63711,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1408.973,0,0,0,0,0,1408.973,0,0,0,0,0,1408.973,1408.973,33.836,0,0,0,0,0,0,1362.4,12.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,33.15068,0,0,0,0,0,33.15068,0,0,0,0,0,33.15068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.15068,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,6421.90037,0,0,0,0,0,6421.90037,0,0,0,0,0,6421.90037,6366.50117,3946.00496,0,0,0,1993.58921,0,0,412.907,14,38.4565,0,0,0,0,0,0,0,9.4565,9,20,0,16.9427,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,5828.18537,0,0,0,0,0,5828.18537,0,0,0,0,0,5828.18537,5578.18537,5578.18537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,2241.84037,0,0,0,0,0,2241.84037,0,0,0,0,0,2241.84037,102.2,102.2,0,0,0,0,0,0,0,0,1651.67,0,0,0,0,0,0,0,0,0,1651.67,0,487.97037,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,3761.467,0,0,0,0,0,3761.467,0,0,0,0,0,3761.467,3761.467,1103.408,0,0,0,0,0,0,2611.929,46.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,204.13321,0,0,0,0,0,204.13321,0,0,0,0,0,204.13321,0,0,0,0,0,0,0,0,0,0,187.64321,0,0,0,0,0,0,0,20,0,167.64321,0,16.49,0,0,0,0,0,0,0,0,0
56,2496,"ООО ""Абсолют Страхование""",Москва,3690118.85312,160762.90196,0,0,0,0,3367783.96844,1469164.54112,768181.73605,5682.9537,0,700982.80507,1898619.42732,1623733.34004,620794.11111,1680.02487,0,149022.56106,240295.05432,85327.16814,82533.45453,352069.38765,174545.03289,210569.16099,5389.34964,5389.34964,0,0,341.4,55760.43607,0,61727.57269,87235.81563,114.58696,9543.14195,54773.78434,0,0,0,317194.20729,308492.66734,4680.53265,4021.0073,0,0
57,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,593707.15452,0,0,0,0,0,563675.01104,241882.73045,241038.37778,0,0,844.35267,321792.28059,280400.05593,9324.8964,0,26599.60375,-12.42695,209.02,9554.95715,0,23369.10986,211354.89572,40946.31958,0,0,0,0,8409.84744,0,0,205.37,32331.10214,0,0,445.90508,0,0,0,0,0,0,0,0,0
58,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,45980287.84104,219601.01372,45536787.98065,45536787.98065,19424365.15765,0,443499.86039,443499.86039,258062.3109,0,0,185437.54949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23027766.54041
59,0436,"ООО ""АМТ Страхование""",Москва,146028.77638,97025.78612,0,0,0,0,146028.77638,12911.31251,12911.31251,0,0,0,133117.46387,72149.05229,0,0,0,66403.37073,2536.04744,0,0,3033.58831,176.04581,60577.52674,0,0,0,0,0,60504.70114,0,0,72.8256,0,0,390.88484,0,0,0,0,0,0,0,0,0
