"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
30,2359,"АО ""СК УСПЕХ""",Москва,2057771.82109,0,0,0,0,0,2057771.82109,217084.12983,19284.29483,0,0,197799.835,1840687.69126,758397.39643,0,0,0,0,0,0,0,733063.1016,25334.29483,20000,0,0,0,0,0,0,0,0,20000,0,931904.5,130385.79483,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,91579.1973,28387.67126,0,0,0,0,91579.1973,91579.1973,0,0,0,91579.1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,9375300.79404,0,0,0,0,0,9375300.79404,1468187.87882,1468187.87882,0,0,0,7907112.91522,7456853.51522,832502.8943,0,15012.668,0,0,2665244.13346,2288221.73523,3261808.69381,682285.12565,201125,0,0,0,0,3000,0,0,25480,172645,0,0,249134.4,0,0,0,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,17932967913376.3,0,0,0,0,0,160369049173.644,40911326739.3901,16248187517.0174,0,0,24663139222.3726,119457722434.254,84387788321.3504,530648888.46158,1106743951.5086,1191358677.29365,307042348.55291,2150752813.27571,14980398.87768,4573047.71391,77928345118.7831,1157916124.59719,29916716794.9877,62233171.47644,62233171.47644,0,260000,19594489376.3898,5835197097.04948,583423386.75,467031076.75755,3361676198.58568,12406487.97879,4021816674.95935,1131400642.9569,7297788769.23923,7297788769.23923,0,17765301075433.4,869729817.47298,17764431345616,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,281459190275.264,76605.8,0,0,0,0,255813715.26444,23749637.45753,15484274.49007,0,0,8265362.96746,232064077.80691,217674941.49686,109130.644,0,2250,58875,5820855.91768,0,0,211200515.7258,483314.20938,14085576.89849,0,0,0,0,121940,143992.8,0,2985235.53828,10217213.52003,617195.04018,0,303559.41156,0,0,0,281203376560,10990000,281192386560,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,3748303.18901,0,0,0,0,0,3748303.18901,3730,3730,0,0,0,3744573.18901,3713573.18901,316807.5331,0,0,0,0,3229933.316,3229933.316,166832.33991,0,31000,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,322773.66086,0,0,0,0,0,322773.66086,322773.66086,0,0,0,322773.66086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,134318503.63424,124003.14791,0,0,0,0,134318503.63424,99453413.09867,7792892.23885,0,0,91660520.85982,34865090.53557,34166593.49072,28301.24395,0,0,0,4686765.08505,0,0,18731779.45318,10719747.70854,678403.4,0,0,0,0,0,0,0,0,678150,253.4,0,20093.64485,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,48971161.97105,0,0,0,0,0,48971161.97105,9737919.71783,1242380,0,0,8495539.71783,39233242.25322,23267177.43488,4700039.42342,0,0,0,2214175.16668,0,0,12500790.53112,3852172.31366,4160294.33118,2540250,2540250,0,0,0,0,0,692700,918313.34,9030.99118,0,11805770.48716,0,0,0,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,20397000,0,0,0,0,0,20397000,20397000,0,0,0,20397000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,26822765.75841,0,0,0,0,0,26822765.75841,16759436.64256,930899.92956,0,0,15828536.713,10063329.11585,9439132.98474,193971.082,0,0,0,163314.70325,0,0,6420584.96303,2661262.23646,624196.13111,0,0,0,0,0,0,3600,5606.17211,614989.959,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,49442114.87727,355873.781,0,0,0,0,49442114.87727,22106827.3529,20131453.68145,0,0,1975373.67145,27335287.52437,27184317.21637,17902099.21512,0,0,0,79984.77111,18597.316,0,8324365.69224,859270.2219,145822.423,0,0,0,0,0,0,0,0,145822.423,0,0,5147.885,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,29027019.90347,0,27328969.91347,27328758.72683,8268537.06169,211.18664,1698049.99,1698049.99,1698049.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,62205410.63504,292101.974,58383167.18424,58383167.18424,49640.073,0,3822243.4508,3822243.4508,3822243.4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,2719247419.06445,12655470.697,0,0,0,0,710201709.06445,36565162.38796,8889078.42396,0,0,27676083.964,673636546.67649,391834964.43626,619823.052,0,701559.88507,0,368679931.19281,0,0,16278987.91438,5554662.392,281801582.24023,62756.5,62756.5,0,0,9845175,253549100,2000,371558.4,17970992.34023,0,0,0,0,0,0,2009045710,1485000,2007560710,0
45,1858,"АО СК "" Армеец""",Москва,59342518.91672,1434442.11402,0,0,0,0,59342518.91672,45956798.418,3705258.57902,0,0,42251539.83898,13385720.49872,8806521.62359,912674.64241,0,0,6500,41116,0,0,5171915.29543,2674315.68575,4568937.59799,9000,9000,0,0,16729.6,0,2628.995,3007150,615929.00299,917500,0,10261.27714,0,0,0,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,48019163900.9383,242773673.38618,0,0,0,0,29846566100.9383,24646111230.061,23595408952.1014,4200000.02,0,1050702277.95956,5200454870.87734,4246765418.58923,429081.91768,62293244.51095,112551989.56091,36163102.40588,1975871924.98546,0,0,2028901723.38804,30554351.82031,645019157.74921,72292.8,72292.8,0,0,372162478.31,26650,5931870.83941,35705079.224,224032597.4802,7088189.0956,255183791.76628,53486502.77262,0,0,0,18172597800,10985000,18161612800,0
47,0278,"АО СК ""АСКОМЕД""",Самара,2853603.531,0,0,0,0,0,2853603.531,2853603.531,0,0,0,2853603.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,66054722.46094,0,0,0,0,0,61314722.46094,4054288.68318,1171903.47308,0,0,2882385.2101,57260433.77776,42134427.89776,1021593.687,0,0,0,6531776.9064,0,0,34074132.60524,506924.69912,15090764.88,52094.88,52094.88,0,0,0,0,0,500,15038170,0,0,35241,0,0,0,4740000,4740000,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,298251440.15326,5085601.1568,0,0,0,0,298251440.15326,112917261.89559,112439771.89559,0,0,477490,185334178.25767,174833419.20055,511889.79267,0,0,1940,146249564.70938,0,0,26223933.16113,1846091.53737,9658395.17762,444500,444500,0,0,0,1000,4924.2,3374802.55,5833168.42762,0,0,842363.8795,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,152796475.92903,0,0,0,0,0,152796475.92903,137486904.77308,137381504.77308,0,0,105400,15309571.15595,15269766.15595,21983.024,5362631.449,0,0,9210760.77718,0,0,483122.21559,191268.69018,39805,0,0,0,0,0,0,0,0,39805,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,308412161.71101,0,0,0,0,0,308412161.71101,5050,5050,0,0,0,308407111.71101,308213091.71101,1085,0,0,0,169674193.53108,0,0,138328939.35536,208873.82457,194020,0,0,0,0,0,0,0,0,194020,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,1472979299.29355,0,0,0,0,0,1471479299.29355,93181764.48105,92888514.48105,0,0,293250,1378297534.8125,1291275321.40232,9499360.27298,100395.12608,0,352621.44361,1784267.19307,140548686.49634,45354720.21786,989667326.64183,149322664.22841,48076536.6071,256000,256000,0,0,0,0,0,433500,47387036.6071,0,13955142.54287,24990534.26021,0,0,0,1500000,1500000,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,58623245.142,0,0,0,0,0,58623245.142,37214151.212,19947277.712,0,0,17266873.5,21409093.93,21270730.73,20717847,0,0,0,0,0,0,33319.6,519564.13,138363.2,0,0,0,0,0,0,0,30250,108113.2,0,0,0,0,0,0,0,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,658687237.77957,0,0,0,0,0,658687237.77957,16358729.15249,16345990.75249,0,0,12738.4,642328508.62708,256505415.34042,2890117.90365,0,11165467.62579,14332616.6144,19757149.27953,810772.15843,787473.15843,202087229.91619,5462061.84243,382433187.1705,19000,19000,0,0,236729751.4,93942608.52661,0,1328841.98888,50400931.51836,12053.73665,2942000.72517,447905.39099,0,0,0,0,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,8804904441.38333,0,0,0,0,0,86154193.38333,12803798.51352,10933325.65742,0,0,1870472.8561,73350394.86981,67580842.3412,3170638.89558,0,0,117260.65,412862.84894,18708.5,0,45791930.08774,18069441.35894,4862884.66332,102450,102450,0,0,4100,73040,92560.01,65887.667,4524346.98632,500,0,906667.86529,0,0,0,8718750248,23145000,8695605248,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,341032784.87774,0,0,0,0,0,341032784.87774,0,0,0,0,0,341032784.87774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341032784.87774,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,4646899.782,0,0,0,0,0,4646899.782,4207574.782,4207574.782,0,0,0,439325,287500,0,0,0,0,0,0,0,0,287500,142575,0,0,0,0,0,0,0,0,142575,0,0,9250,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,27645564.48337,0,0,0,0,0,27645564.48337,21038975.08047,21037775.08047,0,0,1200,6606589.4029,6206389.4029,6865,0,0,0,762343.39766,0,0,5315254.57177,121926.43347,400200,6000,6000,0,0,0,0,0,0,364200,30000,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,26113663778.3129,14107771.78269,0,0,0,0,2269604978.31289,1541934479.78742,293031037.08772,0,0,1248903442.6997,727670498.52547,641775960.22515,54691924.55358,62540,0,3811246.94049,167878961.52029,0,0,170374740.76598,244956546.44481,47561410.27215,4487757.01321,4487757.01321,0,0,0,9183986.14734,2600,3009320.3,30519741.8116,358005,23336506.3226,14996621.70557,0,0,0,23844058800,4110000,23839948800,0
