Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
19,2346,"АО ""ОСК""",Самара,197687.10072,-,-,-,-,149597.73999,11869.55748,7587.29243,-,-,4282.26505,137728.18251,127169.24406,105616.42214,54.3268,8.5,7914.93929,1841.17738,4.27365,-,6391.24777,5338.35703,10237.76738,729.62579,-,53.28824,770.95332,4.22,773.56411,7479.61592,426.5,47.51782,273.65325,-,-,-,48089.36073,46977.76517,387.694,723.90156,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,889466.8355,556541.72493,556541.72493,-,-,332925.11057,332925.11057,256887.05106,-,-,76038.05951,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,812363.83526,-,-,-,-,812363.83526,6605.37574,6465.24414,-,-,140.1316,805758.45952,53462.59814,-15.91396,-,-,-,-,-,-,-,53478.5121,341.55522,-,-,-,-,-,-,341.55522,-,-,751954.30616,-,-,-,-,-,-,-,-
23,2619,"АО ""СК ""Астро-Волга""",Самара,59800.86926,-,-,-,-,23490.97111,9691.39493,8410.28747,-,-,1281.10746,13799.57618,12988.41224,11056.93775,-,-,150.01113,360.43591,3.5825,-,266.97215,1150.4728,811.16394,-,-,-,-,-,7.25689,803.90705,-,-,-,-,-,-,36309.89815,36309.89815,-,-,-
24,0507,"АО ""СК ""Колымская""",Хабаровск,43440.23349,34241.89765,33975.82745,-,266.0702,9198.33584,9198.33584,4197.35241,-,-,5000.98343,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,481328.99442,-,-,-,-,478722.04526,91300.50027,80635.25294,-,-,10665.24733,387421.54499,367459.90698,34136.66497,188.62133,322.25568,229.78233,199071.573,-,-,86592.10322,46918.90645,10712.71937,671.74209,-,57.49951,751.75468,10.01623,912.95362,8308.75324,-,2.09185,9246.82679,-,-,-,2606.94916,2413.84806,137.96318,55.13792,-
26,2733,"АО ""СК ""Резерв""",Хабаровск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,319.85217,-,-,-,-,319.85217,319.85217,-,-,-,319.85217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,223318.90031,-,-,-,-,169974.39519,46370.21741,31228.52156,-,-,15141.69585,123604.17778,115629.6963,90380.88234,-,-,90.06875,12846.64647,-,-,4400.97466,7911.12408,2989.52499,299.58714,-,-,-,-,4.56,397.17785,2288.2,-,4984.95649,-,-,-,53344.50512,51311.03096,233.87684,1799.59731,-
29,2359,"АО ""СК УСПЕХ""",Москва,139.11857,-,-,-,-,139.11857,139.11857,26.674,-,-,112.44457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,2873,"АО ""СМК ""Сахамедстрах""",Якутск,388.11879,-,-,-,-,388.11879,388.11879,-,-,-,388.11879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,1587,"АО ""СО ""Талисман""",Казань,26690.005,-,-,-,-,6267.12321,246.1503,246.1503,-,-,-,6020.97291,5984.83977,5719.27603,-,-,-,-,-,-,56.12849,209.43525,33.06975,-,-,-,-,-,-,33.06975,-,-,3.06339,-,-,-,20422.88179,20422.88179,-,-,-
32,1208,"АО ""СОГАЗ""",Москва,3478043.6907,-,-,-,-,3317390.70231,1389393.38964,1261435.27678,-,-,127958.11286,1927997.31267,1785076.67191,767658.72445,45819.99089,38061.54511,12211.05721,39945.66879,2553.16916,260.009,731932.25849,146894.25781,87045.25384,7237.33836,-,11263.27199,2114.24639,16421.51034,11797.73484,37884.4746,326.67732,33131.42056,22743.96636,-,-,-,160652.98839,125083.88571,9378.5364,26190.56628,-
33,3229,"АО ""Страховая бизнес группа""",Воронеж,257083.2296,-,-,-,-,250085.25912,894.84245,75.37865,-,-,819.4638,249190.41667,242048.34243,171.67871,-,8.1,173.86775,5208.47205,-,-,236037.28579,448.93813,6944.49671,-,-,36.3104,327.67395,-,397.95323,5780.47797,402.08116,-,197.57753,-,-,-,6997.97048,3268.75807,597.83604,3131.37637,-
34,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3873.32245,-,-,-,-,3873.32245,3873.32245,-,-,-,3873.32245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0983,"АО ""Страховая группа ""УралСиб""",Москва,389199.12921,-,-,-,-,389199.12921,386995.19716,385522.8523,-,-,1472.34486,2203.93205,364.44106,-,-,-,-,-3.00821,-,-,318.49297,48.9563,-1.80983,-,-,-,-,-,-,-1.80983,-,-,1841.30082,-,-,-,-,-,-,-,-
37,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,59101.57697,-,-,-,-,54400.41932,12203.90514,390.97018,-,-,11812.93496,42196.51418,37352.82872,33470.44067,-,-,-,499.73843,-,-,1886.69311,1495.95651,3683.73672,904.9771,-,-,-,-,2295.245,422.75422,60.7604,-,1159.94874,-,-,-,4701.15765,4701.15765,-,-,-
38,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,5957.071,-,-,-,-,5957.071,3922.736,1054.126,-,-,2868.61,2034.335,1982.59,24.974,-,-,-,9.425,-,-,251.553,1696.638,51.745,-,-,-,-,0.05,0.619,51.076,-,-,-,-,-,-,-,-,-,-,-
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,8207.07634,-,-,-,-,8207.07634,2527.19068,1939.95325,-,-,587.23743,5679.88566,5637.46126,5071.05728,-,-,-,7.09585,8.0641,-,293.33078,257.91325,38.8514,-,-,-,-,-,-,38.8514,-,-,3.573,-,-,-,-,-,-,-,-
41,3987,"АО ""УРАЛСИБ Жизнь""",Москва,74204.1171,74119.57629,74118.14126,14726.49597,1.43503,84.54081,84.54081,84.54081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3995,АО ВТБ Страхование жизни,Москва,1220459.99767,1220416.93927,1220416.93927,-,-,43.0584,43.0584,-,-,-,43.0584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3300,"АО СГ ""Спасские ворота""",Салехард,85106.63102,-,-,-,-,83807.7839,38053.628,4623.21478,-,-,33430.41322,45754.1559,28858.47596,701.82099,-,-,-,26253.817,-,-,67.68963,1835.14834,16895.67994,1813.934,-,-,-,-,-4.74,15086.48594,-,-,-,-,-,-,1298.84712,1250.73961,39.177,8.93051,-
44,1858,"АО СК "" Армеец""",Москва,51750.94138,-,-,-,-,22370.14705,15012.45416,4086.68265,-,-,10925.77151,7357.69289,4567.80708,1757.35488,-,-,18.868,17.56892,-,-,991.92779,1782.08749,2723.45292,4.86,-,17.64,-,-,88.16943,1306.44133,1306.34216,-,66.43289,-,-,-,29380.79433,29380.79433,-,-,-
45,0290,"АО СК ""Альянс""",Москва,198332.34177,-,-,-,-,197929.26785,21184.17658,12871.88768,370.92273,-,8312.2889,176745.09127,101192.10647,-29.79027,827.99769,5623.76256,10569.14608,33892.24672,-,-,45064.19431,5244.54938,44371.42986,1e-05,-,5773.22786,-,1230.19915,2373.54966,34306.05603,688.39715,5317.54994,25864.005,-,-,-,403.07392,-,232.3785,170.69542,-
46,0278,"АО СК ""АСКОМЕД""",Самара,-1.95,-,-,-,-,-1.95,-1.95,-,-,-,-1.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,0518,"АО СК ""БАСК""",Белово,4212.79645,-,-,-,-,1647.62989,958.6351,380.9977,-,-,577.6374,688.99479,685.16879,514.90894,-,-,-,-,-,-,12.84974,157.41011,3.826,-,-,-,-,-,-,3.826,-,-,-,-,-,-,2565.16656,2564.59656,0.57,-,-
48,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,60261.95649,-,-,-,-,37266.9592,16479.20056,15368.91561,-,-,1110.28495,20787.75864,4082.60483,2265.00461,-,-,-,660.01315,-,-,624.81798,532.76909,16665.17205,16555.7125,-,-,-,-,37.28009,72.17946,-,-,39.98176,-,-,-,22994.99729,22994.99729,-,-,-
49,2447,"АО СК ""ЖСФ""",Нижний Новгород,6570.04032,-,-,-,-,6570.04032,2419.76177,2403.69977,-,-,16.062,4150.27855,4128.59935,22.4108,586.727,-,-,3251.63533,-,-,187.52528,80.30094,21.6792,-,-,-,-,-,-,21.6792,-,-,-,-,-,-,-,-,-,-,-
50,0425,"АО СК ""Ингвар""",Москва,38026.61643,-,-,-,-,38026.61643,-,-,-,-,-,38026.61643,38026.61643,-,-,-,-,13938.10551,-,-,24088.51092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,2947,"АО СК ""РСХБ-Страхование""",Москва,311689.3111,-,-,-,-,311681.6861,67228.57038,67228.57038,-,-,-,244453.11572,184289.45922,3848.01503,2.49375,-,2.47532,107.95434,95419.96166,73003.41114,23613.53737,61295.02175,32802.45956,-,-,-,-,-,32764.66896,37.7906,-,9049.14,18312.05694,-,-,-,7.625,-,7.625,-,-
52,3983,"АО СК ""Стерх""",Якутск,147024.31225,-,-,-,-,68670.97563,32741.1205,32508.1775,-,-,232.943,35929.85513,28800.12337,6674.96264,-,36.45791,3866.41799,1362.78041,765.99142,412.37843,13411.37705,2682.13595,2478.52338,3.5,-,14.62,1408.26052,-,87.88326,892.64583,71.61377,237.04879,4414.15959,-,-,-,78353.33662,78353.33662,-,-,-
53,1216,"АО СК ""Чулпан""",Альметьевск,51763.39831,-,-,-,-,38369.72681,6170.20003,4974.2724,-,-,1195.92763,32199.52678,31193.36932,6824.17721,-,-,-,17357.94547,94.56017,-,1581.12793,5335.55854,556.20836,10.1294,-,-,52.77142,0.25,-,489.39754,3.66,-,449.9491,-,-,-,13393.6715,12893.17183,442.95813,57.54154,-
54,2284,"ЗАО ГСАО ""Плато""",Москва,517.99034,-,-,-,-,517.99034,138.96525,138.96525,-,-,-,379.02509,339.02509,-,-,-,-,276.29036,-,-,62.73473,-,40,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-
55,1675,Либерти Страхование (АО),Санкт-Петербург,652591.81769,-,-,-,-,641711.36023,96108.31321,28011.89718,-,-,68096.41603,545603.04702,227858.69915,122039.29086,19.67601,-,1148.22756,19002.61312,-,-,16441.71694,69207.17466,8645.96186,456.46229,-,-,1279.06495,0.9,519.92143,6146.92319,242.69,2118.58009,306979.80592,-,-,-,10880.45746,10261.86533,95.97565,522.61648,-
56,2708,"ОАО ""ЧСК""",Москва,19262.68019,-,-,-,-,16905.73792,9376.82484,9376.82484,-,-,-,7528.91308,1202.33125,-,-,598.26694,19.4,108.99516,-,-,464.76476,10.90439,2348.0602,1.974,-,638.92109,296.94579,438.52793,-,971.69139,-,-,3978.52163,-,-,-,2356.94227,-,1872.49676,484.44551,-
57,1083,"ООО  ""Зетта Страхование""",Москва,611201.93258,-,-,-,-,571868.41267,109910.74175,73411.73553,-,-,36499.00622,461957.67092,394871.75596,243179.48912,42.86204,-,-,2422.59766,980.39187,-,26663.06231,121583.35296,48242.38425,4823.67407,-,-,-,147.49745,2306.24549,39973.84128,991.12596,24.98312,18818.54759,-,-,-,39333.51991,35183.4486,1330.26153,2819.80978,-
58,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,134099.61562,-,-,-,-,134077.45325,15218.83263,15221.97419,-,-,-3.14156,118858.62062,118680.41527,79298.86756,-,-,-,6177.53586,-,-,32696.00058,508.01127,178.20535,68.61,-,22.07722,-,-,23.7,63.81813,-,-,-,-,-,-,22.16237,22.16237,-,-,-
59,3828,"ООО  СК ""Альянс Жизнь""",Москва,332328.7064,115898.9486,115898.84843,-,0.10017,216429.7578,216429.7578,37521.5045,-,-,178908.2533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,11646961.14245,10522906.38561,10522906.38561,3741957.63867,-,1124054.75684,1124054.75684,1109599.51032,-,-,14455.24652,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2496,"ООО ""Абсолют Страхование""     ",Москва,738495.62534,-,-,-,-,734911.87029,413343.50989,341642.66777,961.6013,-,71700.84212,321568.3604,255995.88317,41613.20919,68.4279,-,17259.34933,74506.14591,-,-,87389.22575,35159.52509,49630.32235,258.50709,-,-,4413.23817,-,23193.83119,21764.78284,-0.03694,1046.66564,14895.48924,-,-,-,3583.75505,3040.48945,53.76033,489.50527,-
62,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,21746.42204,-,-,-,-,21746.42204,14779.00381,945.0254,-,-,13833.97841,6967.41823,6031.03249,4017.47383,-,-,-,1015.7018,-,-,675.51862,322.33824,868.97442,527.54697,-,-,5,-,5.4,244.40245,86.625,-,67.41132,-,-,-,-,-,-,-,-
63,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,95571.68732,-,-,-,-,95571.68732,23672.56774,23492.52395,-,-,180.04379,71899.11958,68984.65861,3581.28129,-,1207.02532,-,3.33,2636.1615,-,4790.92268,56765.93782,2910.99511,-,-,527.42331,-,-,23.74958,2359.82222,-,-,3.46586,-,-,-,-,-,-,-,-
64,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,10866959.12629,10864335.78479,10864335.78479,10148287.3467,-,2623.3415,2623.3415,1756.99041,-,-,866.35109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,0436,"ООО ""АМТ Страхование""",Москва,10660.78746,-,-,-,-,10660.78746,669.34879,669.34879,-,-,-,9991.43867,4831.86148,-,-,-,3972.2482,-,-,-,859.61328,-,5159.57719,-,-,-,5159.57719,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,121782.71414,-,-,-,-,121782.71414,-,-,-,-,-,121782.71414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121782.71414,-,-,-,-,-,-,-,-,-
67,3487,"ООО ""БИН Страхование""",Москва,78.35009,-,-,-,-,78.35009,54.56208,54.56208,-,-,-,23.78801,20.03656,-,-,-,-,-,-,-,-,20.03656,-,-,-,-,-,-,-,-,-,-,3.75145,-,-,-,-,-,-,-,-
68,3799,"ООО ""БСД""",Москва,84881.40427,-,-,-,-,84881.40427,8767.42692,149.22841,-,-,8618.19851,76113.97735,8063.22244,1463.86142,-,-,-,3577.55027,-,-,2618.68171,403.12904,64252.60282,28.43769,-,-,-,-,1.2,63785.25098,437.71415,3798.15209,-,-,-,-,-,-,-,-,-
69,3826,"ООО ""Вита-страхование""",Сургут,2958.82048,2810.14957,2809.35361,0.9448,0.79596,148.67091,148.67091,148.67091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
