1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
156,1688,"ООО ""ТСК""",Королев,54091.50885,0,0,0,0,0,54091.50885,6524.54,6524.54,0,0,0,47566.96885,46883.06726,22748.09083,0,0,0,0,0,0,23805.15243,329.824,683.90159,237.975,237.975,0,0,0,0,0,307.06,138.86659,0,0,0,0,0,0,0,0,0,0,0
157,3507,"ООО ""Хоум Кредит Страхование""",Москва,370244.32909,0,0,0,0,0,370244.32909,289307.70865,289307.70865,0,0,0,80936.62044,69879.36644,0,0,0,0,0,0,0,0,69879.36644,11547.065,0,0,0,0,0,0,0,0,11547.065,0,0,-489.811,0,0,0,0,0,0,0,0
158,4358,ООО «РСХБ-Страхование жизни»,Москва,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2890,ООО ВТБ МС,Москва,4281.57152,0,0,0,0,0,4281.57152,4281.57152,0,0,0,4281.57152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,406360.29131,0,0,0,0,0,212448.93572,99037.36857,13722.1468,0,0,85315.22177,113411.56715,77185.95266,15099.94029,0,0,41.944,52140.95164,1155.13885,0,3139.1296,5608.84828,14774.83978,13.66,13.66,0,0,0,36,0,2959.90397,7269.51686,4495.75895,0,21450.77471,0,0,0,193911.35559,193911.35559,0,0,0
161,3767,"ООО СК ""АСКОР""",Москва,32785.29397,0,0,0,0,0,32785.29397,27107.4563,27107.4563,0,0,0,5677.83767,1725.41697,1692.97277,0,0,0,32.4442,0,0,0,0,3952.4207,-53.2,-53.2,0,0,0,0,0,0,4005.6207,0,0,0,0,0,0,0,0,0,0,0
162,3398,"ООО СК ""ВТБ Страхование""",Москва,21962762.39906,36443.2444,0,0,0,0,21550253.3189,15220376.5736,12055196.40624,0,0,3165180.16736,6329876.7453,3753908.76737,104960.16177,4307.98017,65341.98655,29041.99079,110601.97866,0,0,1168580.85184,2271073.81759,388600.44425,969.20254,964.0692,0,9.60422,6019.45541,88.76084,10.125,100603.39844,272111.33063,8788.56717,131.5,2187236.03368,290070.6,290070.6,0,122438.48016,0,111800.40513,10638.07503,0
163,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,85611.94342,0,76749.85512,76749.85512,0,0,8862.0883,8862.0883,8862.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1363,"ООО СК ""Диамант""",Москва,479899.94574,0,0,0,0,0,31509.45678,0,0,0,0,0,31509.45678,31509.91136,0.91136,0,0,0,31500,0,0,9,0,-0.45458,-0.45458,-0.45458,0,0,0,0,0,0,0,0,0,0,0,0,0,448390.48896,448390.48896,0,0,0
165,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,18410.48199,0,0,0,0,0,18410.48199,234.64724,234.64724,0,0,0,18175.83475,11562.44651,0,0,0,11562.44651,0,0,0,0,0,5301.45444,0,0,0,0,0,5301.45444,0,0,0,0,0,1311.9338,0,0,0,0,0,0,0,0
166,1867,"ООО СК ""Коместра-Томь""",Томск,38899.11146,0,0,0,0,0,38899.11146,11688.13991,5067.71191,0,0,6620.428,27210.97155,25021.24271,19789.81286,0,0,0,124.2787,0,0,2060.90796,3046.24319,2189.72884,38.16884,38.16884,0,0,0,0,0,11.9,960.068,1179.592,0,0,0,0,0,0,0,0,0,0
167,3847,"ООО СК ""Независимая страховая группа""",Москва,1111567.89926,772.0525,0,0,0,0,1106587.36426,325799.79322,1076.2163,0,0,324723.57692,780787.57104,766380.37558,7307.40617,0,319394.74982,0,414693.25507,0,0,23776.13052,1208.834,14407.19546,146.38,146.38,0,0,9189.39332,0,0,0,5071.42214,0,0,0,0,0,0,4980.535,0,4980.535,0,0
168,0326,"ООО СК ""Орбита""",Москва,17323.3238,0,0,0,0,0,17323.3238,155.08,10.6,0,0,144.48,17168.2438,1508.21025,724.7515,0,0,0,101.19488,0,0,682.26387,0,6522.37217,0,0,0,0,0,0,0,4004.97128,54.75,2462.65089,7821.661,1316.00038,0,0,0,0,0,0,0,0
169,3268,"ООО СК ""Паритет-СК""",Москва,166666.95305,2558.88196,0,0,0,0,109755.38107,58254.19444,20944.48056,0,0,37309.71388,51501.18663,49291.82803,7960.04645,0,0,0,8414.88697,0,0,32580.734,336.16061,1953.6706,94.7,94.7,0,0,0,0,0,40.95,1818.0206,0,0,255.688,0,0,0,56911.57198,55572.337,646.265,692.96998,0
170,0013,"ООО СК ""РЕСО-Шанс""",Москва,40.16093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.16093,40.16093,0,0,0
171,4331,"ООО СК ""Сбербанк страхование""",Москва,3074498.83457,0,0,0,0,0,3074498.83457,120567.50285,10220.14769,0,0,110347.35516,2953931.33172,2698957.20235,0,0,0,0,433.60447,475.71561,0,77490.49969,2620557.38258,131355.79516,0,0,0,0,0,0,0,0,131355.79516,0,15625.71362,107992.62059,0,0,0,0,0,0,0,0
172,3511,"ООО СК ""Согласие-Вита""",Москва,650384.61282,219.26986,630702.24574,630702.24574,0,0,19682.36708,19682.36708,19682.36708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1623,"ООО СК ""Тюмень-Полис""",Тюмень,30600.49165,0,0,0,0,0,30600.49165,15051.5046,15051.5046,0,0,0,15548.98705,11587.90978,3537.71807,0,0,0,0,0,0,637.97339,7412.21832,2.92,0,0,0,0,0,0,0,0,2.92,0,0,3958.15727,0,0,0,0,0,0,0,0
174,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,480923.55267,10415.34272,0,0,0,0,480923.55267,409708.38626,363313.68272,0,0,46394.70354,71215.16641,54441.46672,336.35872,13.769,0,0,7150.61474,0,0,11974.30414,34966.42012,14968.5011,0,0,0,0,0,0,0,2877.60755,7412.99186,4677.90169,0,1805.19859,0,0,0,0,0,0,0,0
175,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,162081.1087,0,161667.8831,161032.39584,0,635.48726,413.2256,413.2256,413.2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3543,"ООО СК ""Экип""",Москва,42677,0,0,0,0,0,42677,11066,1185,0,0,9881,31611,30617,28693,0,0,0,16,0,0,1100,808,994,142,142,0,0,0,0,0,16,265,571,0,0,0,0,0,0,0,0,0,0
177,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,34240.11225,0,0,0,0,0,34240.11225,34240.11225,0,0,0,34240.11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,241115.0327,15851.45,0,0,0,0,241115.0327,241115.0327,0,0,0,241115.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,1594.77808,0,0,0,0,0,1594.77808,1594.77808,0,0,0,1594.77808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,6999.382,0,0,0,0,0,6999.382,6999.382,0,0,0,6999.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3572,"ООО СО ""Акцепт""",Кинель,105164.50546,0,0,0,0,0,105164.50546,91875.89898,91875.89898,0,0,0,13288.60648,13288.60648,13288.60648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3245,"ООО СО ""ВЕРНА""",Краснодар,417582.65466,0,0,0,0,0,216332.76204,31119.41544,13803.35414,0,0,17316.0613,185213.3466,27485.98707,7963.81603,0,0,0,273.44321,3760.0056,0,11329.95352,4158.76871,156322.16348,613.97471,613.97471,0,0,0,0,0,1241.41,1241.34136,153225.43741,73.84422,1331.35183,0,0,0,201814.64902,201814.64902,0,0,0
183,2397,"ООО СО ""Геополис""",Москва,60871.29728,0,0,0,0,0,46113.48712,5624.2676,33.3676,0,0,5590.9,40489.21952,40112.148,37080.61138,0,0,0,0,0,0,801.13862,2230.398,377.07152,322.30152,322.30152,0,0,0,0,0,0,54.77,0,0,0,0,0,0,14757.81016,14757.81016,0,0,0
184,1643,"ООО СПК ""Юнити Ре""",Москва,985.82099,0,0,0,0,0,985.82099,985.82099,0,0,0,985.82099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0397,"ООО Страховая Компания  ""Гелиос""",Москва,749854.71565,0,0,0,0,0,452207.35352,192200.88297,133884.89776,0,0,58315.98521,260006.47055,184156.01012,47959.11514,0,147.06,2059.28558,5910.93952,0,0,48177.12133,79902.48855,63104.66044,20951.62351,20951.62351,0,0,83.12,7,1589.645,155.92524,39032.42769,1284.919,0,12745.79999,0,0,0,297647.36213,295841.3446,1806.01753,0,0
186,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,3202707.40325,60831.30547,0,0,0,0,2448646.40177,1050930.76039,217618.1187,407.0565,0,833312.64169,1397715.64138,1311446.43198,860197.89944,852.84075,3177.41843,51.117,129017.59382,5063.51772,0,239162.08373,73923.96109,71519.83269,7503.5039,7399.3898,0,0,0,78.20718,1200.59132,4055.88488,58411.79286,269.85255,4513.45012,10235.92659,0,0,0,785103.00148,742640.71419,26231.56417,16230.72312,0
187,2243,"ПАО ""СК ЮЖУРАЛ-АСКО""",Челябинск,1757874.45175,0,0,0,0,0,226592.70914,42615.42701,37461.49837,0,0,5153.92864,183977.28213,180338.46795,155018.27679,0,0,0,482.50418,0,0,4990.81127,19846.87571,3638.81418,895.325,895.325,0,0,0,0,0,85,2658.48918,0,0,0,0,0,0,1531281.74261,1531281.74261,0,0,0
188,0319,"ПАО ""Страховая группа ""ХОСКА""",Хабаровск,43387,1345.95,0,0,0,0,42474,9654,8019,0,0,1635,32820,26179,11591,0,0,3373,5323,0,0,5310,582,3590,209,209,0,0,0,227,0,0,2283,871,0,3051,0,0,0,913,913,0,0,0
189,0001,"ПАО СК ""Росгосстрах""",Люберцы,12227931.0375,113531.44242,0,0,0,0,8230945.61542,1201976.47586,368276.99189,0,0,833699.48397,7028969.13956,6607206.19088,3057269.36687,934.3915,-2142.13197,50973.76908,34897.25905,35965.60044,-21157.84468,243087.02863,3186220.90728,406752.79912,125988.8381,58268.5781,67720.26,0,59.18993,46362.93775,2061.97258,2646.76834,227863.59417,1769.49825,502.93657,14507.21299,0,0,0,3996985.42208,3872594.43262,94401.95987,29989.02959,0
190,4348,"ПК ""НОМПОВС""",Тюмень,198,0,0,0,0,0,198,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
191,0621,"САО ""ВСК""",Москва,17260447.98149,250844.68976,0,0,0,0,12743511.89372,3737772.60968,1968022.71998,0,0,1769749.8897,9005739.28404,7584498.28736,4401443.28063,7925.1489,151226.12416,16168.72357,563948.84614,25519.38208,8886.5,1052533.92896,1365732.85292,1072736.7202,295310.36707,57626.77707,237683.59,60,15224.76528,457.1731,56394.83084,91381.1446,163987.17579,449921.26352,6608.56224,341895.71424,0,0,0,4268435.9947,4094339.97202,119124.97505,54971.04763,0
192,0448,"САО ""ГЕОПОЛИС""",Москва,59887.49901,0,37679.69901,0,0,37679.69901,22207.8,22207.8,0,0,0,22207.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,4246,"САО ""Кристалл""",Москва,1496.05,0,0,0,0,0,1496.05,0,0,0,0,0,1496.05,0,0,0,0,0,0,0,0,0,0,1496.05,0,0,0,0,0,0,0,1496.05,0,0,0,0,0,0,0,0,0,0,0,0
194,0348,"САО ""ЛЕКСГАРАНТ""",Москва,42944.58832,0,0,0,0,0,42944.58832,9429.87326,196.61506,0,0,9233.2582,33514.71506,6351.54433,3955.0557,0,1224.44383,0,398.84073,0,0,433.77838,339.42569,1790.6679,7.2645,7.2645,0,0,1964.29004,0,0,0,434.7305,-615.61714,0,25372.50283,0,0,0,0,0,0,0,0
195,0141,"САО ""Медэкспресс""",Санкт-Петербург,260688.09291,3803.1,0,0,0,0,248180.25312,239041.13502,3579.63703,0,0,235461.49799,9139.1181,8753.4425,6967.46474,0,0,0,238.92301,0,0,933.47905,613.5757,385.6756,254.309,254.309,0,0,0,0,0,0,131.3666,0,0,0,0,0,0,12507.83979,12507.83979,0,0,0
196,2182,"САО ""Надежда""",Красноярск,667908.83597,0,0,0,0,0,136972.48715,74475.61077,43931.32757,0,0,30544.2832,62496.87638,57440.01643,46554.93313,0,0,0,391.09798,0,0,2577.26642,7916.7189,2910.98522,86.10271,86.10271,0,0,0,36.8,1.8,3.031,2717.31151,65.94,0,2145.87473,0,0,0,530936.34882,530936.34882,0,0,0
197,0177,САО ЭРГО,Москва,1508295.69448,8285.43869,0,0,0,0,1251806.91039,57382.08218,52411.46198,0,0,4970.6202,1194424.82821,1085922.95508,897580.50275,0,0,25.5,27241.58017,0,0,135036.84782,26038.52434,66329.44388,41234.12258,2487.84522,38746.27736,0,0,0,9.6,11357.15339,13728.56791,0,40697.36107,1475.06818,0,0,0,255150.63271,255150.63271,0,0,0
198,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,147,0,0,0,0,0,147,147,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0928,"СПАО ""Ингосстрах""",Москва,18908811.37115,944458.76616,0,0,0,0,14726086.27611,2743194.47097,394030.55467,12077.07825,0,2349163.9163,11982891.80514,10347729.04869,6041450.96186,24442.22507,112733.59245,600598.01453,613204.35151,8619.52365,0,2519330.75148,427349.62814,1202490.95373,130312.29435,130312.29435,0,234.868,63886.06057,439681.72758,25279.94885,95473.84577,443246.13369,4376.07492,35754.00203,396917.80069,0,0,0,4083904.88714,3908047.16004,108610.83038,67246.89672,0
200,1209,"СПАО ""РЕСО-Гарантия""",Москва,21577755.50629,459986.27035,3710.0872,3710.0872,0,0,13897713.88069,5629448.60659,762709.11059,1438.33934,0,4866739.496,8268265.2741,7418216.99537,5434823.92995,26308.71602,0,0,179228.04895,113.76666,0,1072899.82374,704842.71005,513757.99647,234470.35349,156677.6567,77792.69679,4341.044,0,0,2318.09643,86889.95147,185172.87253,565.67855,138365.69679,197924.58547,0,0,0,7676331.5384,7591779.7654,71850.22619,12701.54681,0
201,3859,"ООО ""СК ""Аллега""",Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2682,"ООО СК ""ПРОФСОДРУЖЕСТВО""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,4323,НКО  ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
в том числе:,,,,189032847.18124,Х,86781917.80011,86612863.33523,Х,169054.46488,62704173.43419,21413834.84069,16443859.89806,Х,Х,4969974.94263,41290338.5935,35748078.22993,22566199.49932,0,7199.22327,6744.35012,8300.80518,57139.50701,0,Х,13102494.84503,1949032.60138,801493.53337,262541.25669,537055.17453,0,2168.82703,245.90431,Х,Х,1067923.96177,77200.3749,Х,3593227.76219,0,Х,Х,39546755.94694,39546755.94694,Х,Х,Х
по договорам страхования с физическими лицами,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по договорам страхования с индивидуальными предпринимателями и юридическими лицами,,,,187764474.09806,Х,5438835.4613,5262096.45674,Х,176739.00456,158958333.34613,82702962.2883,15151660.91429,23532.64872,20706.6829,67551301.37401,76255371.05783,59121758.63499,14142158.48964,417753.61985,2237546.45443,1553045.90227,5551024.37118,642575.33711,181179.6453,34277535.21875,300119.24176,10095316.60531,656358.54604,392589.37538,263659.92322,4777.32671,575010.2405,794837.76682,264203.3096,800691.82245,3284915.08896,3714522.50423,4152084.62604,2886211.19149,15216900.43215,15216900.43215,Х,8150404.85848,6472867.82039,1298652.30898,378884.72911,Х
"*В данные включены суммы доначисленных страховых премий, по которым нет достоверных данных в связи с более поздним получением первичных учетных документов.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
